OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20234701,81624,320,2023-01-04 20:57:00,2409,Delivered,Wallet,2023-01-04 20:57:00,
20234702,86062,899,2023-01-04 07:43:00,616,Delivered,Credit Card,2023-01-04 07:43:00,
20234703,78646,1583,2023-01-04 08:17:00,1547,Delivered,Credit Card,2023-01-04 08:17:00,
20234704,20974,732,2023-01-04 12:31:00,657,Delivered,Credit Card,2023-01-04 12:31:00,
20234705,50575,1674,2023-01-04 07:31:00,780,Delivered,Credit Card,2023-01-04 07:31:00,
20234706,66747,411,2023-01-04 09:53:00,2924,Delivered,Credit Card,2023-01-04 09:53:00,
20234707,10454,1534,2023-01-04 07:01:00,1055,Delivered,Wallet,2023-01-04 07:01:00,
20234708,11488,1019,2023-01-04 08:17:00,3480,Delivered,UPI,2023-01-04 08:17:00,
20234709,813,1775,2023-01-04 09:16:00,1524,Delivered,Credit Card,2023-01-04 09:16:00,
20234710,50860,700,2023-01-04 07:19:00,576,Delivered,UPI,2023-01-04 07:19:00,
20234711,93801,657,2023-01-04 14:20:00,1026,Delivered,Wallet,2023-01-04 14:20:00,
20234712,90340,1410,2023-01-04 09:40:00,1759,Delivered,Wallet,2023-01-04 09:40:00,
20234713,21753,1249,2023-01-04 07:51:00,171,Delivered,Credit Card,2023-01-04 07:51:00,
20234714,75161,1009,2023-01-04 07:16:00,384,Delivered,Credit Card,2023-01-04 07:16:00,
20234715,72363,1690,2023-01-04 09:31:00,1770,Delivered,Credit Card,2023-01-04 09:31:00,
20234716,84334,1200,2023-01-04 07:47:00,3578,Delivered,Credit Card,2023-01-04 07:47:00,
20234717,65921,1360,2023-01-04 08:58:00,447,Delivered,Credit Card,2023-01-04 08:58:00,
20234718,2891,1637,2023-01-04 07:51:00,11007,Delivered,Wallet,2023-01-04 07:51:00,
20234719,5661,636,2023-01-04 13:24:00,177,Delivered,UPI,2023-01-04 13:24:00,
20234720,550,71,2023-01-04 08:46:00,333,Delivered,Credit Card,2023-01-04 08:46:00,
20234721,34112,1169,2023-01-04 08:04:00,452,Delivered,Credit Card,2023-01-04 08:04:00,
20234722,19542,933,2023-01-04 09:17:00,2726,Delivered,Debit Card,2023-01-04 09:17:00,
20234723,17889,1581,2023-01-04 14:05:00,885,Delivered,UPI,2023-01-04 14:05:00,
20234724,56674,434,2023-01-04 08:22:00,1516,Delivered,Credit Card,2023-01-04 08:22:00,
20234725,15104,765,2023-01-04 09:06:00,324,Delivered,Credit Card,2023-01-04 09:06:00,
20234726,57587,658,2023-01-04 12:24:00,1714,Delivered,UPI,2023-01-04 12:24:00,
20234727,57008,243,2023-01-04 09:18:00,1345,Delivered,Credit Card,2023-01-04 09:18:00,
20234728,48093,1320,2023-01-04 14:21:00,790,Delivered,UPI,2023-01-04 14:21:00,
20234729,43031,15,2023-01-04 08:51:00,764,Delivered,UPI,2023-01-04 08:51:00,
20234730,17935,1137,2023-01-04 09:59:00,1626,Canceled,Credit Card,2023-01-04 09:59:00,
20234731,9840,1301,2023-01-04 20:10:00,3352,Delivered,Credit Card,2023-01-04 20:10:00,
20234732,53669,477,2023-01-04 08:23:00,2564,Delivered,Credit Card,2023-01-04 08:23:00,
20234733,31105,951,2023-01-04 09:32:00,1648,Delivered,Credit Card,2023-01-04 09:32:00,
