OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
2023470111781,20234701,810,3,217,651,2023-01-04 20:57:00,
2023470111782,20234701,809,5,256,1280,2023-01-04 20:57:00,
2023470111783,20234701,811,2,239,478,2023-01-04 20:57:00,
2023470211784,20234702,2337,2,308,616,2023-01-04 07:43:00,
2023470311785,20234703,4096,5,213,1065,2023-01-04 08:17:00,
2023470311786,20234703,4098,2,187,374,2023-01-04 08:17:00,
2023470311787,20234703,4097,1,108,108,2023-01-04 08:17:00,
2023470411788,20234704,1905,1,657,657,2023-01-04 12:31:00,
2023470511789,20234705,4332,2,138,276,2023-01-04 07:31:00,
2023470511790,20234705,4333,4,126,504,2023-01-04 07:31:00,
2023470611791,20234706,1067,3,191,573,2023-01-04 09:53:00,
2023470611792,20234706,1065,4,503,2012,2023-01-04 09:53:00,
2023470611793,20234706,1064,1,339,339,2023-01-04 09:53:00,
2023470711794,20234707,3980,2,178,356,2023-01-04 07:01:00,
2023470711795,20234707,3979,3,233,699,2023-01-04 07:01:00,
2023470811796,20234708,2661,5,696,3480,2023-01-04 08:17:00,
2023470911797,20234709,4622,1,218,218,2023-01-04 09:16:00,
2023470911798,20234709,4621,3,332,996,2023-01-04 09:16:00,
2023470911799,20234709,4623,1,310,310,2023-01-04 09:16:00,
2023471011800,20234710,1840,4,144,576,2023-01-04 07:19:00,
2023471111801,20234711,1716,3,180,540,2023-01-04 14:20:00,
2023471111802,20234711,1717,2,243,486,2023-01-04 14:20:00,
2023471211803,20234712,3667,3,163,489,2023-01-04 09:40:00,
2023471211804,20234712,3668,2,197,394,2023-01-04 09:40:00,
2023471211805,20234712,3669,3,148,444,2023-01-04 09:40:00,
2023471211806,20234712,3666,3,144,432,2023-01-04 09:40:00,
2023471311807,20234713,3225,3,57,171,2023-01-04 07:51:00,
2023471411808,20234714,2636,3,128,384,2023-01-04 07:16:00,
2023471511809,20234715,4371,5,354,1770,2023-01-04 09:31:00,
2023471611810,20234716,3091,3,640,1920,2023-01-04 07:47:00,
2023471611811,20234716,3088,2,555,1110,2023-01-04 07:47:00,
2023471611812,20234716,3090,1,548,548,2023-01-04 07:47:00,
2023471711813,20234717,3545,3,149,447,2023-01-04 08:58:00,
2023471811814,20234718,4231,5,562,2810,2023-01-04 07:51:00,
2023471811815,20234718,4229,1,613,613,2023-01-04 07:51:00,
2023471811816,20234718,4230,4,541,2164,2023-01-04 07:51:00,
2023471811817,20234718,4233,5,407,2035,2023-01-04 07:51:00,
2023471811818,20234718,4232,5,677,3385,2023-01-04 07:51:00,
2023471911819,20234719,1664,1,177,177,2023-01-04 13:24:00,
2023472011820,20234720,170,3,111,333,2023-01-04 08:46:00,
2023472111821,20234721,3018,2,226,452,2023-01-04 08:04:00,
2023472211822,20234722,2442,3,174,522,2023-01-04 09:17:00,
2023472211823,20234722,2445,2,122,244,2023-01-04 09:17:00,
2023472211824,20234722,2443,3,158,474,2023-01-04 09:17:00,
2023472211825,20234722,2441,4,229,916,2023-01-04 09:17:00,
2023472211826,20234722,2444,5,114,570,2023-01-04 09:17:00,
2023472311827,20234723,4090,3,295,885,2023-01-04 14:05:00,
2023472411828,20234724,1109,4,299,1196,2023-01-04 08:22:00,
2023472411829,20234724,1108,1,320,320,2023-01-04 08:22:00,
2023472511830,20234725,1991,1,117,117,2023-01-04 09:06:00,
2023472511831,20234725,1992,1,207,207,2023-01-04 09:06:00,
2023472611832,20234726,1718,3,391,1173,2023-01-04 12:24:00,
2023472611833,20234726,1721,1,391,391,2023-01-04 12:24:00,
2023472611834,20234726,1719,2,75,150,2023-01-04 12:24:00,
2023472711835,20234727,613,1,306,306,2023-01-04 09:18:00,
2023472711836,20234727,614,3,221,663,2023-01-04 09:18:00,
2023472711837,20234727,615,1,180,180,2023-01-04 09:18:00,
2023472711838,20234727,612,1,196,196,2023-01-04 09:18:00,
2023472811839,20234728,3436,2,395,790,2023-01-04 14:21:00,
2023472911840,20234729,38,1,104,104,2023-01-04 08:51:00,
2023472911841,20234729,39,2,330,660,2023-01-04 08:51:00,
2023473011842,20234730,2942,3,182,546,2023-01-04 09:59:00,
2023473011843,20234730,2943,5,216,1080,2023-01-04 09:59:00,
2023473111844,20234731,3383,2,110,220,2023-01-04 20:10:00,
2023473111845,20234731,3382,3,206,618,2023-01-04 20:10:00,
2023473111846,20234731,3384,5,151,755,2023-01-04 20:10:00,
2023473111847,20234731,3381,5,223,1115,2023-01-04 20:10:00,
2023473111848,20234731,3385,4,161,644,2023-01-04 20:10:00,
2023473211849,20234732,1214,4,169,676,2023-01-04 08:23:00,
2023473211850,20234732,1211,2,234,468,2023-01-04 08:23:00,
2023473211851,20234732,1212,4,181,724,2023-01-04 08:23:00,
2023473211852,20234732,1213,3,232,696,2023-01-04 08:23:00,
2023473311853,20234733,2496,1,178,178,2023-01-04 09:32:00,
2023473311854,20234733,2497,2,147,294,2023-01-04 09:32:00,
2023473311855,20234733,2494,2,230,460,2023-01-04 09:32:00,
2023473311856,20234733,2495,4,179,716,2023-01-04 09:32:00,
2023473411857,20234734,2320,2,604,1208,2023-01-04 07:24:00,
2023473411858,20234734,2324,5,552,2760,2023-01-04 07:24:00,
2023473511859,20234735,4619,4,56,224,2023-01-04 08:53:00,
2023473511860,20234735,4620,1,38,38,2023-01-04 08:53:00,
2023473511861,20234735,4618,2,115,230,2023-01-04 08:53:00,
2023473511862,20234735,4617,4,195,780,2023-01-04 08:53:00,
2023473511863,20234735,4616,5,63,315,2023-01-04 08:53:00,
2023473611864,20234736,1867,1,177,177,2023-01-04 08:27:00,
2023473711865,20234737,3339,3,216,648,2023-01-04 08:05:00,
2023473711866,20234737,3340,2,225,450,2023-01-04 08:05:00,
2023473811867,20234738,4516,2,101,202,2023-01-04 20:37:00,
2023473811868,20234738,4515,2,216,432,2023-01-04 20:37:00,
2023473811869,20234738,4517,5,545,2725,2023-01-04 20:37:00,
2023473911870,20234739,4560,5,190,950,2023-01-04 07:27:00,
2023473911871,20234739,4562,4,239,956,2023-01-04 07:27:00,
2023474011872,20234740,3876,3,75,225,2023-01-04 09:09:00,
2023474011873,20234740,3874,3,183,549,2023-01-04 09:09:00,
