DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20232801,20232801,19,Delivered,19 minutes,9703,2023-01-02 12:02:00,2023-01-02 09:02:00,
20232802,20232802,36,Delivered,44 minutes,20210,2023-01-03 23:15:00,2023-01-02 20:15:00,
20232803,20232803,11,Delivered,48 minutes,71983,2023-01-03 19:06:00,2023-01-02 09:06:00,
20232804,20232804,35,Delivered,28 minutes,76508,2023-01-02 14:12:00,2023-01-02 07:12:00,
20232805,20232805,20,Delivered,30 minutes,35336,2023-01-03 04:59:00,2023-01-02 07:59:00,
20232806,20232806,21,Delivered,12 minutes,8888,2023-01-03 22:40:00,2023-01-02 07:40:00,
20232807,20232807,4,Delivered,37 minutes,36153,2023-01-03 13:51:00,2023-01-02 13:51:00,
20232808,20232808,39,Delivered,58 minutes,10968,2023-01-03 23:51:00,2023-01-02 08:51:00,
20232809,20232809,20,Delivered,19 minutes,26624,2023-01-04 01:27:00,2023-01-02 07:27:00,
20232810,20232810,30,Delivered,50 minutes,4237,2023-01-03 20:26:00,2023-01-02 12:26:00,
20232811,20232811,14,Delivered,10 minutes,98047,2023-01-03 23:43:00,2023-01-02 08:43:00,
20232812,20232812,8,Delivered,34 minutes,78716,2023-01-04 02:32:00,2023-01-02 08:32:00,
20232813,20232813,31,Delivered,55 minutes,79189,2023-01-02 22:22:00,2023-01-02 14:22:00,
20232814,20232814,15,Delivered,23 minutes,53101,2023-01-04 01:55:00,2023-01-02 08:55:00,
20232815,20232815,40,Delivered,9 minutes,34835,2023-01-04 06:21:00,2023-01-02 12:21:00,
20232816,20232816,13,Delivered,43 minutes,34848,2023-01-03 22:38:00,2023-01-02 09:38:00,
20232817,20232817,40,Delivered,30 minutes,64480,2023-01-03 18:33:00,2023-01-02 19:33:00,
20232818,20232818,24,Delivered,7 minutes,11856,2023-01-03 12:54:00,2023-01-02 12:54:00,
20232819,20232819,14,Delivered,57 minutes,62129,2023-01-02 21:03:00,2023-01-02 09:03:00,
20232820,20232820,9,Delivered,5 minutes,20290,2023-01-03 23:12:00,2023-01-02 07:12:00,
20232821,20232821,2,Delivered,16 minutes,4885,2023-01-03 00:52:00,2023-01-02 20:52:00,
