OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
2023460111516,20234601,1216,2,608,1216,2023-01-03 14:09:00,
2023460111517,20234601,1217,1,560,560,2023-01-03 14:09:00,
2023460111518,20234601,1218,5,532,2660,2023-01-03 14:09:00,
2023460111519,20234601,1219,4,342,1368,2023-01-03 14:09:00,
2023460211520,20234602,1298,2,103,206,2023-01-03 08:16:00,
2023460311521,20234603,3461,3,144,432,2023-01-03 19:41:00,
2023460311522,20234603,3460,2,122,244,2023-01-03 19:41:00,
2023460411523,20234604,38,1,104,104,2023-01-03 07:28:00,
2023460411524,20234604,39,2,330,660,2023-01-03 07:28:00,
2023460511525,20234605,1129,3,227,681,2023-01-03 14:48:00,
2023460611526,20234606,4475,3,691,2073,2023-01-03 07:02:00,
2023460611527,20234606,4478,3,462,1386,2023-01-03 07:02:00,
2023460611528,20234606,4476,1,649,649,2023-01-03 07:02:00,
2023460611529,20234606,4477,5,526,2630,2023-01-03 07:02:00,
2023460711530,20234607,2278,2,144,288,2023-01-03 09:44:00,
2023460711531,20234607,2279,3,391,1173,2023-01-03 09:44:00,
2023460711532,20234607,2280,4,170,680,2023-01-03 09:44:00,
2023460811533,20234608,969,4,226,904,2023-01-03 09:40:00,
2023460911534,20234609,3010,1,194,194,2023-01-03 12:51:00,
2023460911535,20234609,3011,2,131,262,2023-01-03 12:51:00,
2023461011536,20234610,1086,2,532,1064,2023-01-03 09:56:00,
2023461011537,20234610,1084,5,329,1645,2023-01-03 09:56:00,
2023461011538,20234610,1085,4,402,1608,2023-01-03 09:56:00,
2023461011539,20234610,1087,4,230,920,2023-01-03 09:56:00,
2023461111540,20234611,319,2,133,266,2023-01-03 14:15:00,
2023461211541,20234612,2595,2,110,220,2023-01-03 09:52:00,
2023461211542,20234612,2596,4,190,760,2023-01-03 09:52:00,
2023461211543,20234612,2594,5,139,695,2023-01-03 09:52:00,
2023461211544,20234612,2597,1,346,346,2023-01-03 09:52:00,
2023461211545,20234612,2598,4,121,484,2023-01-03 09:52:00,
2023461311546,20234613,3299,1,151,151,2023-01-03 12:13:00,
2023461411547,20234614,655,4,108,432,2023-01-03 07:21:00,
2023461511548,20234615,4575,1,205,205,2023-01-03 14:19:00,
2023461511549,20234615,4573,5,150,750,2023-01-03 14:19:00,
2023461511550,20234615,4577,1,203,203,2023-01-03 14:19:00,
2023461511551,20234615,4576,5,165,825,2023-01-03 14:19:00,
2023461511552,20234615,4574,3,187,561,2023-01-03 14:19:00,
2023461611553,20234616,2211,1,202,202,2023-01-03 13:30:00,
2023461711554,20234617,4548,4,157,628,2023-01-03 09:03:00,
2023461811555,20234618,92,5,171,855,2023-01-03 19:19:00,
2023461811556,20234618,95,1,264,264,2023-01-03 19:19:00,
2023461811557,20234618,94,3,187,561,2023-01-03 19:19:00,
2023461811558,20234618,96,3,156,468,2023-01-03 19:19:00,
2023461811559,20234618,93,4,356,1424,2023-01-03 19:19:00,
2023461911560,20234619,3942,2,394,788,2023-01-03 09:16:00,
2023462011561,20234620,3876,1,75,75,2023-01-03 13:17:00,
2023462011562,20234620,3875,5,150,750,2023-01-03 13:17:00,
2023462011563,20234620,3874,1,183,183,2023-01-03 13:17:00,
2023462111564,20234621,3719,5,200,1000,2023-01-03 08:56:00,
2023462111565,20234621,3720,4,111,444,2023-01-03 08:56:00,
2023462111566,20234621,3721,1,220,220,2023-01-03 08:56:00,
2023462111567,20234621,3718,5,192,960,2023-01-03 08:56:00,
2023462111568,20234621,3722,3,104,312,2023-01-03 08:56:00,
2023462211569,20234622,1923,1,228,228,2023-01-03 08:34:00,
2023462211570,20234622,1926,4,113,452,2023-01-03 08:34:00,
2023462211571,20234622,1924,4,185,740,2023-01-03 08:34:00,
2023462211572,20234622,1925,3,123,369,2023-01-03 08:34:00,
2023462211573,20234622,1922,3,213,639,2023-01-03 08:34:00,
2023462311574,20234623,2319,2,90,180,2023-01-03 14:09:00,
2023462311575,20234623,2318,3,105,315,2023-01-03 14:09:00,
2023462411576,20234624,2652,1,186,186,2023-01-03 08:22:00,
2023462411577,20234624,2653,5,380,1900,2023-01-03 08:22:00,
2023462411578,20234624,2654,4,116,464,2023-01-03 08:22:00,
2023462511579,20234625,336,4,222,888,2023-01-03 09:57:00,
2023462511580,20234625,337,4,158,632,2023-01-03 09:57:00,
