OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202310012449,20231001,3764,3,133,399,2023-01-01 14:01:00,
202310012450,20231001,3765,2,137,274,2023-01-01 14:01:00,
202310022451,20231002,115,3,316,948,2023-01-01 09:15:00,
202310032452,20231003,2538,4,163,652,2023-01-01 09:02:00,
202310032453,20231003,2541,2,237,474,2023-01-01 09:02:00,
202310032454,20231003,2539,2,207,414,2023-01-01 09:02:00,
202310032455,20231003,2540,4,617,2468,2023-01-01 09:02:00,
202310042456,20231004,2585,3,200,600,2023-01-01 08:11:00,
202310042457,20231004,2583,3,390,1170,2023-01-01 08:11:00,
202310042458,20231004,2584,5,118,590,2023-01-01 08:11:00,
202310052459,20231005,3111,3,554,1662,2023-01-01 14:52:00,
202310052460,20231005,3112,5,627,3135,2023-01-01 14:52:00,
202310052461,20231005,3113,1,599,599,2023-01-01 14:52:00,
202310062462,20231006,917,3,236,708,2023-01-01 12:45:00,
202310062463,20231006,916,3,104,312,2023-01-01 12:45:00,
202310072464,20231007,1394,3,234,702,2023-01-01 09:23:00,
202310072465,20231007,1393,4,116,464,2023-01-01 09:23:00,
202310082466,20231008,4471,1,169,169,2023-01-01 09:37:00,
202310082467,20231008,4472,1,173,173,2023-01-01 09:37:00,
202310082468,20231008,4473,5,152,760,2023-01-01 09:37:00,
202310092469,20231009,2769,2,450,900,2023-01-01 07:14:00,
202310092470,20231009,2770,5,664,3320,2023-01-01 07:14:00,
202310102471,20231010,3333,5,249,1245,2023-01-01 08:10:00,
202310102472,20231010,3332,5,125,625,2023-01-01 08:10:00,
202310112473,20231011,751,5,225,1125,2023-01-01 12:57:00,
202310112474,20231011,752,3,129,387,2023-01-01 12:57:00,
202310112475,20231011,750,1,523,523,2023-01-01 12:57:00,
202310112476,20231011,749,5,633,3165,2023-01-01 12:57:00,
202310122477,20231012,1900,3,102,306,2023-01-01 07:59:00,
202310132478,20231013,3316,2,140,280,2023-01-01 14:20:00,
202310132479,20231013,3318,2,192,384,2023-01-01 14:20:00,
202310132480,20231013,3317,3,347,1041,2023-01-01 14:20:00,
202310142481,20231014,3649,2,432,864,2023-01-01 13:07:00,
202310152482,20231015,3647,2,104,208,2023-01-01 13:35:00,
202310152483,20231015,3645,4,665,2660,2023-01-01 13:35:00,
202310152484,20231015,3646,2,170,340,2023-01-01 13:35:00,
202310152485,20231015,3648,2,184,368,2023-01-01 13:35:00,
202310162486,20231016,1857,1,213,213,2023-01-01 13:55:00,
202310162487,20231016,1856,1,162,162,2023-01-01 13:55:00,
202310172488,20231017,2235,3,422,1266,2023-01-01 07:25:00,
202310172489,20231017,2237,5,625,3125,2023-01-01 07:25:00,
202310172490,20231017,2238,5,623,3115,2023-01-01 07:25:00,
202310172491,20231017,2236,3,626,1878,2023-01-01 07:25:00,
202310172492,20231017,2239,4,540,2160,2023-01-01 07:25:00,
202310182493,20231018,4589,5,522,2610,2023-01-01 07:22:00,
202310182494,20231018,4591,5,245,1225,2023-01-01 07:22:00,
202310182495,20231018,4592,3,511,1533,2023-01-01 07:22:00,
202310192496,20231019,2449,2,666,1332,2023-01-01 13:53:00,
202310192497,20231019,2450,1,625,625,2023-01-01 13:53:00,
202310192498,20231019,2451,1,628,628,2023-01-01 13:53:00,
202310202499,20231020,3805,1,238,238,2023-01-01 20:10:00,
202310202500,20231020,3804,5,189,945,2023-01-01 20:10:00,
202310212501,20231021,677,3,129,387,2023-01-01 13:00:00,
202310212502,20231021,678,2,109,218,2023-01-01 13:00:00,
202310222503,20231022,1077,4,105,420,2023-01-01 19:45:00,
202310222504,20231022,1076,2,110,220,2023-01-01 19:45:00,
202310232505,20231023,2801,4,163,652,2023-01-01 14:46:00,
202310232506,20231023,2802,5,172,860,2023-01-01 14:46:00,
202310232507,20231023,2803,4,196,784,2023-01-01 14:46:00,
202310232508,20231023,2800,1,158,158,2023-01-01 14:46:00,
202310242509,20231024,4611,4,195,780,2023-01-01 09:07:00,
202310242510,20231024,4614,5,139,695,2023-01-01 09:07:00,
202310252511,20231025,1639,5,584,2920,2023-01-01 09:11:00,
202310252512,20231025,1637,4,642,2568,2023-01-01 09:11:00,
202310262513,20231026,1654,5,587,2935,2023-01-01 08:08:00,
202310272514,20231027,2685,5,160,800,2023-01-01 09:54:00,
202310282515,20231028,2769,3,450,1350,2023-01-01 20:26:00,
202310282516,20231028,2770,3,664,1992,2023-01-01 20:26:00,
202310292517,20231029,3540,2,111,222,2023-01-01 07:14:00,
202310292518,20231029,3541,1,135,135,2023-01-01 07:14:00,
202310292519,20231029,3539,5,158,790,2023-01-01 07:14:00,
202310302520,20231030,2892,4,148,592,2023-01-01 13:20:00,
202310312521,20231031,2901,4,166,664,2023-01-01 07:55:00,
202310322522,20231032,2958,1,67,67,2023-01-01 07:54:00,
202310322523,20231032,2957,3,57,171,2023-01-01 07:54:00,
202310322524,20231032,2959,1,115,115,2023-01-01 07:54:00,
202310332525,20231033,3962,5,114,570,2023-01-01 20:37:00,
202310332526,20231033,3965,1,166,166,2023-01-01 20:37:00,
202310332527,20231033,3963,3,365,1095,2023-01-01 20:37:00,
202310332528,20231033,3964,4,350,1400,2023-01-01 20:37:00,
202310342529,20231034,843,5,142,710,2023-01-01 09:14:00,
202310342530,20231034,846,1,599,599,2023-01-01 09:14:00,
202310352531,20231035,3271,5,173,865,2023-01-01 12:26:00,
202310352532,20231035,3274,2,160,320,2023-01-01 12:26:00,
202310352533,20231035,3273,4,329,1316,2023-01-01 12:26:00,
202310352534,20231035,3272,5,346,1730,2023-01-01 12:26:00,
202310352535,20231035,3270,5,124,620,2023-01-01 12:26:00,
202310362536,20231036,282,4,537,2148,2023-01-01 13:32:00,
202310362537,20231036,283,3,334,1002,2023-01-01 13:32:00,
202310362538,20231036,284,1,473,473,2023-01-01 13:32:00,
202310362539,20231036,281,5,206,1030,2023-01-01 13:32:00,
202310372540,20231037,1405,2,151,302,2023-01-01 08:19:00,
