OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20231001,30119,1449,2023-01-01 14:01:00,673,Delivered,Credit Card,2023-01-01 14:01:00,
20231002,80682,49,2023-01-01 09:15:00,948,Delivered,Wallet,2023-01-01 09:15:00,
20231003,87709,965,2023-01-01 09:02:00,4008,Delivered,CoD,2023-01-01 09:02:00,
20231004,4664,985,2023-01-01 08:11:00,2360,Delivered,Wallet,2023-01-01 08:11:00,
20231005,6681,1209,2023-01-01 14:52:00,5396,Delivered,Credit Card,2023-01-01 14:52:00,
20231006,44508,354,2023-01-01 12:45:00,1020,Delivered,Credit Card,2023-01-01 12:45:00,
20231007,57,541,2023-01-01 09:23:00,1166,Delivered,UPI,2023-01-01 09:23:00,
20231008,3246,1721,2023-01-01 09:37:00,1102,Delivered,Credit Card,2023-01-01 09:37:00,
20231009,50540,1068,2023-01-01 07:14:00,4220,Delivered,Wallet,2023-01-01 07:14:00,
20231010,78244,1286,2023-01-01 08:10:00,1870,Delivered,UPI,2023-01-01 08:10:00,
20231011,65474,303,2023-01-01 12:57:00,5200,Delivered,Credit Card,2023-01-01 12:57:00,
20231012,77933,725,2023-01-01 07:59:00,306,Failed,Credit Card,2023-01-01 07:59:00,
20231013,94987,1280,2023-01-01 14:20:00,1705,Delivered,UPI,2023-01-01 14:20:00,
20231014,60817,1400,2023-01-01 13:07:00,864,Delivered,Credit Card,2023-01-01 13:07:00,
20231015,5139,1399,2023-01-01 13:35:00,3576,Delivered,UPI,2023-01-01 13:35:00,
20231016,89364,705,2023-01-01 13:55:00,375,Delivered,UPI,2023-01-01 13:55:00,
20231017,66463,858,2023-01-01 07:25:00,11544,Delivered,Wallet,2023-01-01 07:25:00,
20231018,70449,1766,2023-01-01 07:22:00,5368,Delivered,Credit Card,2023-01-01 07:22:00,
20231019,10123,935,2023-01-01 13:53:00,2585,Delivered,Credit Card,2023-01-01 13:53:00,
20231020,2014,1469,2023-01-01 20:10:00,1183,Delivered,Credit Card,2023-01-01 20:10:00,
20231021,73223,280,2023-01-01 13:00:00,605,Delivered,UPI,2023-01-01 13:00:00,
20231022,81341,416,2023-01-01 19:45:00,640,Delivered,Wallet,2023-01-01 19:45:00,
20231023,74725,1082,2023-01-01 14:46:00,2454,Delivered,UPI,2023-01-01 14:46:00,
20231024,97111,1773,2023-01-01 09:07:00,1475,Delivered,Wallet,2023-01-01 09:07:00,
20231025,36124,625,2023-01-01 09:11:00,5488,Failed,UPI,2023-01-01 09:11:00,
20231026,18050,630,2023-01-01 08:08:00,2935,Delivered,UPI,2023-01-01 08:08:00,
20231027,6006,1030,2023-01-01 09:54:00,800,Canceled,UPI,2023-01-01 09:54:00,
20231028,6715,1068,2023-01-01 20:26:00,3342,Delivered,UPI,2023-01-01 20:26:00,
20231029,6573,1357,2023-01-01 07:14:00,1147,Delivered,Wallet,2023-01-01 07:14:00,
20231030,36327,1120,2023-01-01 13:20:00,592,Delivered,Credit Card,2023-01-01 13:20:00,
20231031,60826,1123,2023-01-01 07:55:00,664,Delivered,UPI,2023-01-01 07:55:00,
20231032,69863,1143,2023-01-01 07:54:00,353,Delivered,UPI,2023-01-01 07:54:00,
20231033,35681,1527,2023-01-01 20:37:00,3231,Delivered,Credit Card,2023-01-01 20:37:00,
20231034,29285,331,2023-01-01 09:14:00,1309,Delivered,Credit Card,2023-01-01 09:14:00,
20231035,40544,1264,2023-01-01 12:26:00,4851,Delivered,UPI,2023-01-01 12:26:00,
20231036,18869,120,2023-01-01 13:32:00,4653,Delivered,Credit Card,2023-01-01 13:32:00,
20231037,99161,546,2023-01-01 08:19:00,4000,Delivered,Credit Card,2023-01-01 08:19:00,
20231038,45688,442,2023-01-01 14:17:00,3329,Delivered,UPI,2023-01-01 14:17:00,
20231039,4510,252,2023-01-01 07:32:00,3246,Delivered,Credit Card,2023-01-01 07:32:00,
20231040,45353,1301,2023-01-01 07:35:00,1588,Delivered,Credit Card,2023-01-01 07:35:00,
20231041,52129,428,2023-01-01 19:24:00,1367,Delivered,Credit Card,2023-01-01 19:24:00,
20231042,72444,1713,2023-01-01 07:45:00,2024,Delivered,Debit Card,2023-01-01 07:45:00,
20231043,44288,1277,2023-01-01 14:36:00,4742,Delivered,Credit Card,2023-01-01 14:36:00,
20231044,12454,162,2023-01-01 14:19:00,3145,Delivered,Credit Card,2023-01-01 14:19:00,
20231045,45225,635,2023-01-01 08:48:00,1678,Delivered,Credit Card,2023-01-01 08:48:00,
20231046,64751,703,2023-01-01 08:33:00,520,Delivered,UPI,2023-01-01 08:33:00,
20231047,26776,1168,2023-01-01 08:05:00,996,Delivered,Credit Card,2023-01-01 08:05:00,
20231048,91840,1034,2023-01-01 14:59:00,424,Delivered,Credit Card,2023-01-01 14:59:00,
20231049,50951,544,2023-01-01 07:17:00,1570,Delivered,Credit Card,2023-01-01 07:17:00,
20231050,26957,903,2023-01-01 07:14:00,1958,Delivered,CoD,2023-01-01 07:14:00,
20231051,36484,176,2023-01-01 09:54:00,1943,Delivered,Wallet,2023-01-01 09:54:00,
20231052,75151,1279,2023-01-01 09:07:00,1440,Delivered,UPI,2023-01-01 09:07:00,
20231053,70395,817,2023-01-01 12:39:00,6312,Delivered,Credit Card,2023-01-01 12:39:00,
20231054,20790,649,2023-01-01 14:35:00,666,Delivered,Wallet,2023-01-01 14:35:00,
20231055,67629,813,2023-01-01 20:18:00,3417,Delivered,Wallet,2023-01-01 20:18:00,
20231056,71750,867,2023-01-01 13:18:00,691,Delivered,Credit Card,2023-01-01 13:18:00,
20231057,4101,551,2023-01-01 09:53:00,1262,Delivered,Credit Card,2023-01-01 09:53:00,
20231058,4770,688,2023-01-01 12:50:00,5814,Delivered,Wallet,2023-01-01 12:50:00,
20231059,67022,1285,2023-01-01 08:22:00,1909,Delivered,Credit Card,2023-01-01 08:22:00,
20231060,55573,571,2023-01-01 09:29:00,3041,Delivered,Credit Card,2023-01-01 09:29:00,
20231061,62614,824,2023-01-01 09:05:00,789,Delivered,Credit Card,2023-01-01 09:05:00,
20231062,85863,1590,2023-01-01 08:46:00,452,Delivered,Credit Card,2023-01-01 08:46:00,
20231063,85603,187,2023-01-01 19:42:00,1603,Delivered,UPI,2023-01-01 19:42:00,
20231064,60348,932,2023-01-01 08:34:00,2210,Delivered,Wallet,2023-01-01 08:34:00,
20231065,23473,1536,2023-01-01 07:28:00,2753,Delivered,Credit Card,2023-01-01 07:28:00,
20231066,12499,1793,2023-01-01 09:13:00,520,Delivered,UPI,2023-01-01 09:13:00,
20231067,92971,1173,2023-01-01 09:21:00,1683,Delivered,Credit Card,2023-01-01 09:21:00,
20231068,11891,1072,2023-01-01 19:57:00,1498,Delivered,Credit Card,2023-01-01 19:57:00,
20231069,29085,1610,2023-01-01 07:25:00,670,Delivered,Credit Card,2023-01-01 07:25:00,
20231070,59983,249,2023-01-01 07:56:00,2013,Delivered,Credit Card,2023-01-01 07:56:00,
20231071,14426,1500,2023-01-01 08:40:00,1866,Delivered,Credit Card,2023-01-01 08:40:00,
20231072,49373,772,2023-01-01 09:46:00,2044,Delivered,Debit Card,2023-01-01 09:46:00,
20231073,78487,944,2023-01-01 09:10:00,4152,Delivered,Credit Card,2023-01-01 09:10:00,
20231074,13053,313,2023-01-01 08:40:00,732,Returned,Credit Card,2023-01-01 08:40:00,
20231075,17427,906,2023-01-01 09:04:00,7430,Delivered,Credit Card,2023-01-01 09:04:00,
20231076,32099,1050,2023-01-01 08:19:00,2574,Delivered,UPI,2023-01-01 08:19:00,
20231077,72972,144,2023-01-01 08:27:00,4535,Delivered,Credit Card,2023-01-01 08:27:00,
20231078,67722,993,2023-01-01 13:02:00,974,Delivered,Credit Card,2023-01-01 13:02:00,
20231079,84496,3,2023-01-01 09:50:00,1065,Delivered,UPI,2023-01-01 09:50:00,
20231080,75482,919,2023-01-01 08:53:00,2216,Delivered,Credit Card,2023-01-01 08:53:00,
20231081,52219,1311,2023-01-01 12:00:00,786,Delivered,Wallet,2023-01-01 12:00:00,
20231082,61736,581,2023-01-01 14:49:00,4671,Delivered,Wallet,2023-01-01 14:49:00,
20231083,11378,1127,2023-01-01 08:28:00,4055,Delivered,Credit Card,2023-01-01 08:28:00,
20231084,10491,965,2023-01-01 19:33:00,3095,Delivered,Credit Card,2023-01-01 19:33:00,
20231085,21810,325,2023-01-01 08:46:00,670,Delivered,Credit Card,2023-01-01 08:46:00,
20231086,57940,642,2023-01-01 12:59:00,1935,Delivered,UPI,2023-01-01 12:59:00,
20231087,42549,1073,2023-01-01 20:18:00,1424,Returned,Wallet,2023-01-01 20:18:00,
20231088,66312,1722,2023-01-01 09:54:00,558,Returned,Credit Card,2023-01-01 09:54:00,
20231089,29436,1648,2023-01-01 08:28:00,3364,Delivered,UPI,2023-01-01 08:28:00,
20231090,38484,1214,2023-01-01 19:36:00,2003,Delivered,Credit Card,2023-01-01 19:36:00,
20231091,17856,593,2023-01-01 13:39:00,2029,Delivered,UPI,2023-01-01 13:39:00,
20231092,42459,1259,2023-01-01 08:43:00,1029,Delivered,Credit Card,2023-01-01 08:43:00,
20231093,47159,401,2023-01-01 07:28:00,1124,Delivered,Wallet,2023-01-01 07:28:00,
20231094,96276,227,2023-01-01 07:09:00,568,Delivered,Credit Card,2023-01-01 07:09:00,
20231095,22084,779,2023-01-01 14:32:00,2405,Delivered,UPI,2023-01-01 14:32:00,
20231096,47389,510,2023-01-01 07:30:00,3715,Delivered,Credit Card,2023-01-01 07:30:00,
20231097,19601,395,2023-01-01 14:29:00,1196,Delivered,UPI,2023-01-01 14:29:00,
20231098,12018,1678,2023-01-01 14:04:00,924,Delivered,Credit Card,2023-01-01 14:04:00,
20231099,40,503,2023-01-01 07:55:00,4434,Delivered,Wallet,2023-01-01 07:55:00,
20231100,65715,1095,2023-01-01 09:41:00,282,Delivered,Credit Card,2023-01-01 09:41:00,
