DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231,20231,1,Delivered,39 minutes,72386,2023-01-03 03:10:00,2023-01-01 14:10:00,
20232,20232,19,Delivered,54 minutes,77533,2023-01-02 23:18:00,2023-01-01 19:18:00,
20233,20233,40,Delivered,50 minutes,31343,2023-01-01 16:49:00,2023-01-01 08:49:00,
20234,20234,11,Delivered,36 minutes,72730,2023-01-01 23:01:00,2023-01-01 09:01:00,
20235,20235,24,Delivered,36 minutes,75742,2023-01-01 17:00:00,2023-01-01 08:00:00,
20236,20236,38,Delivered,30 minutes,70020,2023-01-02 11:31:00,2023-01-01 09:31:00,
20237,20237,2,Delivered,32 minutes,80372,2023-01-01 23:05:00,2023-01-01 12:05:00,
20238,20238,24,Delivered,52 minutes,39480,2023-01-02 03:21:00,2023-01-01 09:21:00,
20239,20239,16,Delivered,48 minutes,483,2023-01-01 18:56:00,2023-01-01 07:56:00,
202310,202310,15,Delivered,43 minutes,41530,2023-01-02 08:11:00,2023-01-01 07:11:00,
202311,202311,13,Delivered,14 minutes,87533,2023-01-01 14:27:00,2023-01-01 12:27:00,
202312,202312,9,Delivered,54 minutes,16536,2023-01-03 04:01:00,2023-01-01 13:01:00,
202313,202313,21,Delivered,24 minutes,96684,2023-01-01 12:38:00,2023-01-01 08:38:00,
202314,202314,13,Delivered,26 minutes,56104,2023-01-02 19:59:00,2023-01-01 08:59:00,
202315,202315,12,Delivered,37 minutes,64014,2023-01-02 13:39:00,2023-01-01 14:39:00,
202316,202316,11,Failed,54 minutes,61890,2023-01-03 04:12:00,2023-01-01 07:12:00,
202317,202317,15,Delivered,54 minutes,12852,2023-01-02 17:18:00,2023-01-01 07:18:00,
202318,202318,3,Delivered,27 minutes,39676,2023-01-01 23:23:00,2023-01-01 09:23:00,
202319,202319,38,Delivered,6 minutes,82968,2023-01-02 19:43:00,2023-01-01 08:43:00,
202320,202320,3,Delivered,32 minutes,68015,2023-01-01 11:44:00,2023-01-01 08:44:00,
202321,202321,30,Delivered,31 minutes,40462,2023-01-02 18:05:00,2023-01-01 08:05:00,
202322,202322,4,Delivered,44 minutes,47739,2023-01-02 14:26:00,2023-01-01 07:26:00,
202323,202323,36,Delivered,18 minutes,14469,2023-01-02 09:37:00,2023-01-01 09:37:00,
202324,202324,35,Delivered,60 minutes,28671,2023-01-01 09:12:00,2023-01-01 08:12:00,
202325,202325,17,Delivered,26 minutes,21707,2023-01-02 07:34:00,2023-01-01 12:34:00,
202326,202326,24,Delivered,60 minutes,41479,2023-01-02 02:45:00,2023-01-01 12:45:00,
202327,202327,37,Delivered,25 minutes,28071,2023-01-01 18:20:00,2023-01-01 12:20:00,
202328,202328,26,Delivered,50 minutes,42340,2023-01-02 00:15:00,2023-01-01 08:15:00,
202329,202329,28,Delivered,9 minutes,41028,2023-01-01 13:16:00,2023-01-01 08:16:00,
202330,202330,24,Delivered,30 minutes,68508,2023-01-02 12:45:00,2023-01-01 14:45:00,
202331,202331,9,Delivered,40 minutes,29666,2023-01-03 03:34:00,2023-01-01 07:34:00,
202332,202332,11,Delivered,6 minutes,94252,2023-01-02 01:08:00,2023-01-01 07:08:00,
202333,202333,11,Canceled,30 minutes,57328,2023-01-02 18:48:00,2023-01-01 07:48:00,
202334,202334,12,Delivered,43 minutes,71662,2023-01-01 21:12:00,2023-01-01 13:12:00,
202335,202335,35,Delivered,60 minutes,66817,2023-01-01 18:29:00,2023-01-01 08:29:00,
202336,202336,31,Delivered,49 minutes,29983,2023-01-02 16:56:00,2023-01-01 07:56:00,
202337,202337,22,Delivered,12 minutes,78184,2023-01-03 01:44:00,2023-01-01 09:44:00,
202338,202338,10,Delivered,41 minutes,10142,2023-01-02 03:36:00,2023-01-01 09:36:00,
202339,202339,14,Delivered,34 minutes,74889,2023-01-02 05:51:00,2023-01-01 19:51:00,
202340,202340,4,Delivered,58 minutes,53235,2023-01-02 05:46:00,2023-01-01 08:46:00,
202341,202341,36,Delivered,54 minutes,12152,2023-01-01 11:47:00,2023-01-01 07:47:00,
202342,202342,9,Delivered,14 minutes,83705,2023-01-03 06:44:00,2023-01-01 19:44:00,
202343,202343,7,Abandoned,28 minutes,28090,2023-01-02 13:31:00,2023-01-01 13:31:00,
202344,202344,5,Delivered,43 minutes,5492,2023-01-02 16:09:00,2023-01-01 12:09:00,
202345,202345,32,Delivered,37 minutes,6108,2023-01-01 15:16:00,2023-01-01 08:16:00,
202346,202346,10,Delivered,41 minutes,79166,2023-01-01 23:46:00,2023-01-01 13:46:00,
202347,202347,8,Delivered,32 minutes,85055,2023-01-02 21:42:00,2023-01-01 09:42:00,
202348,202348,12,Delivered,16 minutes,68843,2023-01-01 10:24:00,2023-01-01 09:24:00,
202349,202349,40,Delivered,56 minutes,21327,2023-01-01 22:29:00,2023-01-01 07:29:00,
202350,202350,32,Delivered,38 minutes,1268,2023-01-02 11:17:00,2023-01-01 08:17:00,
202351,202351,39,Delivered,37 minutes,95230,2023-01-01 14:08:00,2023-01-01 09:08:00,
202352,202352,33,Delivered,17 minutes,78048,2023-01-01 18:27:00,2023-01-01 09:27:00,
202353,202353,28,Delivered,56 minutes,75466,2023-01-01 19:02:00,2023-01-01 07:02:00,
202354,202354,20,Delivered,14 minutes,62086,2023-01-02 02:34:00,2023-01-01 14:34:00,
202355,202355,21,Delivered,58 minutes,13313,2023-01-02 17:40:00,2023-01-01 09:40:00,
202356,202356,11,Delivered,39 minutes,47247,2023-01-01 23:30:00,2023-01-01 13:30:00,
202357,202357,36,Delivered,9 minutes,16496,2023-01-01 09:25:00,2023-01-01 07:25:00,
202358,202358,39,Delivered,40 minutes,58346,2023-01-02 04:39:00,2023-01-01 14:39:00,
202359,202359,22,Delivered,12 minutes,11998,2023-01-02 12:44:00,2023-01-01 12:44:00,
202360,202360,17,Delivered,10 minutes,99229,2023-01-02 02:26:00,2023-01-01 08:26:00,
202361,202361,37,Delivered,47 minutes,68110,2023-01-01 20:51:00,2023-01-01 09:51:00,
202362,202362,9,Delivered,47 minutes,40944,2023-01-03 07:56:00,2023-01-01 07:56:00,
202363,202363,14,Delivered,9 minutes,24555,2023-01-01 12:14:00,2023-01-01 09:14:00,
202364,202364,20,Delivered,16 minutes,47460,2023-01-02 05:44:00,2023-01-01 08:44:00,
202365,202365,2,Delivered,12 minutes,4205,2023-01-01 22:38:00,2023-01-01 14:38:00,
202366,202366,31,Delivered,24 minutes,35937,2023-01-03 05:25:00,2023-01-01 12:25:00,
202367,202367,21,Delivered,20 minutes,75707,2023-01-02 02:32:00,2023-01-01 13:32:00,
202368,202368,31,Delivered,30 minutes,73468,2023-01-01 20:45:00,2023-01-01 09:45:00,
202369,202369,13,Delivered,5 minutes,76296,2023-01-02 21:26:00,2023-01-01 08:26:00,
202370,202370,31,Delivered,28 minutes,92763,2023-01-02 03:29:00,2023-01-01 19:29:00,
202371,202371,6,Delivered,48 minutes,5281,2023-01-01 13:00:00,2023-01-01 08:00:00,
202372,202372,6,Delivered,6 minutes,77962,2023-01-01 14:28:00,2023-01-01 08:28:00,
202373,202373,20,Delivered,58 minutes,82742,2023-01-03 03:35:00,2023-01-01 08:35:00,
202374,202374,40,Delivered,6 minutes,99148,2023-01-01 17:00:00,2023-01-01 08:00:00,
202375,202375,8,Delivered,34 minutes,64192,2023-01-02 05:46:00,2023-01-01 13:46:00,
202376,202376,35,Delivered,59 minutes,40968,2023-01-03 00:12:00,2023-01-01 07:12:00,
202377,202377,21,Delivered,55 minutes,44505,2023-01-02 11:11:00,2023-01-01 09:11:00,
202378,202378,7,Delivered,16 minutes,92801,2023-01-02 09:21:00,2023-01-01 08:21:00,
202379,202379,11,Delivered,20 minutes,55473,2023-01-02 04:00:00,2023-01-01 14:00:00,
202380,202380,27,Delivered,44 minutes,18084,2023-01-02 17:07:00,2023-01-01 07:07:00,
202381,202381,1,Delivered,29 minutes,23272,2023-01-02 08:12:00,2023-01-01 08:12:00,
202382,202382,9,Delivered,57 minutes,93262,2023-01-02 21:12:00,2023-01-01 14:12:00,
202383,202383,28,Delivered,34 minutes,59674,2023-01-02 14:49:00,2023-01-01 08:49:00,
202384,202384,29,Delivered,41 minutes,72836,2023-01-02 08:39:00,2023-01-01 09:39:00,
202385,202385,30,Delivered,15 minutes,11380,2023-01-02 11:26:00,2023-01-01 07:26:00,
202386,202386,2,Delivered,53 minutes,21630,2023-01-02 06:06:00,2023-01-01 13:06:00,
202387,202387,36,Delivered,47 minutes,77696,2023-01-03 09:04:00,2023-01-01 09:04:00,
202388,202388,32,Delivered,50 minutes,37041,2023-01-02 14:39:00,2023-01-01 07:39:00,
202389,202389,23,Delivered,33 minutes,46925,2023-01-02 18:03:00,2023-01-01 07:03:00,
202390,202390,5,Delivered,58 minutes,34231,2023-01-02 14:16:00,2023-01-01 14:16:00,
202391,202391,38,Delivered,33 minutes,35228,2023-01-01 18:13:00,2023-01-01 12:13:00,
202392,202392,33,Delivered,46 minutes,24015,2023-01-01 12:00:00,2023-01-01 08:00:00,
202393,202393,12,Delivered,59 minutes,66620,2023-01-03 18:04:00,2023-01-01 20:04:00,
202394,202394,22,Delivered,18 minutes,60874,2023-01-03 06:11:00,2023-01-01 09:11:00,
