DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023201,2023201,24,Delivered,53 minutes,80594,2023-01-02 00:51:00,2023-01-01 20:51:00,
2023202,2023202,1,Delivered,10 minutes,15580,2023-01-02 22:24:00,2023-01-01 09:24:00,
2023203,2023203,35,Delivered,33 minutes,48134,2023-01-01 22:10:00,2023-01-01 20:10:00,
2023204,2023204,2,Delivered,6 minutes,27758,2023-01-02 23:48:00,2023-01-01 13:48:00,
2023205,2023205,40,Delivered,38 minutes,74592,2023-01-01 11:09:00,2023-01-01 09:09:00,
2023206,2023206,38,Canceled,55 minutes,19888,2023-01-02 05:43:00,2023-01-01 08:43:00,
2023207,2023207,35,Delivered,30 minutes,26605,2023-01-02 11:37:00,2023-01-01 09:37:00,
2023208,2023208,18,Delivered,59 minutes,42679,2023-01-01 18:27:00,2023-01-01 08:27:00,
2023209,2023209,19,Delivered,7 minutes,37585,2023-01-02 11:54:00,2023-01-01 20:54:00,
2023210,2023210,15,Delivered,46 minutes,72499,2023-01-02 06:58:00,2023-01-01 08:58:00,
2023211,2023211,30,Delivered,49 minutes,48428,2023-01-02 06:49:00,2023-01-01 20:49:00,
2023212,2023212,19,Delivered,38 minutes,31202,2023-01-02 02:57:00,2023-01-01 13:57:00,
2023213,2023213,7,Delivered,10 minutes,72751,2023-01-01 20:38:00,2023-01-01 08:38:00,
2023214,2023214,39,Delivered,17 minutes,44359,2023-01-01 23:45:00,2023-01-01 09:45:00,
2023215,2023215,10,Delivered,40 minutes,23872,2023-01-01 17:42:00,2023-01-01 08:42:00,
2023216,2023216,34,Delivered,34 minutes,90897,2023-01-01 20:46:00,2023-01-01 09:46:00,
2023217,2023217,33,Delivered,16 minutes,25406,2023-01-02 17:20:00,2023-01-01 08:20:00,
2023218,2023218,14,Delivered,31 minutes,8099,2023-01-01 19:50:00,2023-01-01 08:50:00,
2023219,2023219,4,Delivered,25 minutes,75585,2023-01-02 09:19:00,2023-01-01 08:19:00,
2023220,2023220,10,Delivered,56 minutes,2255,2023-01-01 09:25:00,2023-01-01 07:25:00,
2023221,2023221,30,Delivered,53 minutes,19143,2023-01-02 02:41:00,2023-01-01 08:41:00,
2023222,2023222,19,Delivered,55 minutes,82073,2023-01-03 01:06:00,2023-01-01 09:06:00,
2023223,2023223,22,Delivered,7 minutes,28018,2023-01-02 07:36:00,2023-01-01 08:36:00,
2023224,2023224,12,Delivered,41 minutes,77825,2023-01-01 22:02:00,2023-01-01 08:02:00,
2023225,2023225,6,Canceled,48 minutes,85830,2023-01-02 16:07:00,2023-01-01 12:07:00,
2023226,2023226,36,Delivered,23 minutes,49180,2023-01-02 02:55:00,2023-01-01 07:55:00,
2023227,2023227,23,Delivered,19 minutes,73128,2023-01-02 03:54:00,2023-01-01 07:54:00,
2023228,2023228,37,Delivered,37 minutes,46510,2023-01-01 21:31:00,2023-01-01 08:31:00,
2023229,2023229,32,Delivered,58 minutes,62896,2023-01-02 06:24:00,2023-01-01 08:24:00,
2023230,2023230,22,Delivered,10 minutes,27217,2023-01-01 22:12:00,2023-01-01 08:12:00,
2023231,2023231,12,Delivered,45 minutes,68132,2023-01-01 20:12:00,2023-01-01 08:12:00,
2023232,2023232,21,Delivered,51 minutes,17,2023-01-02 19:18:00,2023-01-01 14:18:00,
2023233,2023233,32,Delivered,25 minutes,72650,2023-01-02 22:48:00,2023-01-01 08:48:00,
2023234,2023234,18,Delivered,18 minutes,87476,2023-01-02 22:57:00,2023-01-01 08:57:00,
2023235,2023235,12,Delivered,57 minutes,44751,2023-01-02 00:03:00,2023-01-01 09:03:00,
2023236,2023236,38,Delivered,28 minutes,55608,2023-01-02 19:17:00,2023-01-01 09:17:00,
2023237,2023237,32,Delivered,44 minutes,56337,2023-01-02 05:56:00,2023-01-01 19:56:00,
2023238,2023238,25,Delivered,46 minutes,18755,2023-01-02 07:30:00,2023-01-01 12:30:00,
2023239,2023239,7,Delivered,60 minutes,92775,2023-01-03 03:59:00,2023-01-01 08:59:00,
2023240,2023240,22,Delivered,18 minutes,71887,2023-01-01 22:55:00,2023-01-01 09:55:00,
2023241,2023241,13,Delivered,20 minutes,1968,2023-01-02 08:47:00,2023-01-01 08:47:00,
2023242,2023242,7,Delivered,18 minutes,68802,2023-01-03 17:59:00,2023-01-01 20:59:00,
2023243,2023243,17,Delivered,40 minutes,56813,2023-01-02 17:39:00,2023-01-01 08:39:00,
2023244,2023244,15,Delivered,20 minutes,71165,2023-01-01 15:53:00,2023-01-01 13:53:00,
2023245,2023245,9,Delivered,10 minutes,30557,2023-01-02 04:15:00,2023-01-01 19:15:00,
2023246,2023246,38,Delivered,51 minutes,84148,2023-01-02 18:47:00,2023-01-01 07:47:00,
2023247,2023247,4,Delivered,16 minutes,54045,2023-01-02 21:46:00,2023-01-01 12:46:00,
2023248,2023248,13,Delivered,37 minutes,14915,2023-01-02 14:21:00,2023-01-01 08:21:00,
2023249,2023249,37,Delivered,34 minutes,5104,2023-01-03 00:35:00,2023-01-01 12:35:00,
2023250,2023250,6,Delivered,42 minutes,59623,2023-01-01 15:38:00,2023-01-01 08:38:00,
2023251,2023251,32,Delivered,16 minutes,82943,2023-01-01 23:10:00,2023-01-01 07:10:00,
2023252,2023252,15,Delivered,47 minutes,24910,2023-01-02 07:52:00,2023-01-01 20:52:00,
2023253,2023253,29,Canceled,50 minutes,54039,2023-01-01 17:21:00,2023-01-01 13:21:00,
2023254,2023254,37,Delivered,30 minutes,6325,2023-01-01 17:56:00,2023-01-01 08:56:00,
2023255,2023255,6,Delivered,38 minutes,55865,2023-01-02 17:35:00,2023-01-01 09:35:00,
2023256,2023256,12,Delivered,58 minutes,24259,2023-01-01 10:07:00,2023-01-01 07:07:00,
2023257,2023257,17,Delivered,17 minutes,7066,2023-01-03 04:19:00,2023-01-01 12:19:00,
2023258,2023258,7,Delivered,57 minutes,78991,2023-01-01 11:50:00,2023-01-01 09:50:00,
2023259,2023259,6,Delivered,21 minutes,69940,2023-01-01 17:02:00,2023-01-01 08:02:00,
2023260,2023260,24,Delivered,11 minutes,56308,2023-01-02 05:53:00,2023-01-01 08:53:00,
2023261,2023261,35,Delivered,47 minutes,29398,2023-01-02 08:37:00,2023-01-01 08:37:00,
2023262,2023262,22,Delivered,57 minutes,54509,2023-01-03 03:52:00,2023-01-01 09:52:00,
2023263,2023263,37,Delivered,24 minutes,2756,2023-01-03 01:44:00,2023-01-01 12:44:00,
2023264,2023264,39,Delivered,56 minutes,35882,2023-01-01 09:19:00,2023-01-01 07:19:00,
2023265,2023265,22,Delivered,15 minutes,16552,2023-01-01 19:13:00,2023-01-01 09:13:00,
2023266,2023266,5,Delivered,42 minutes,19279,2023-01-02 08:11:00,2023-01-01 12:11:00,
2023267,2023267,27,Delivered,54 minutes,87049,2023-01-02 14:31:00,2023-01-01 07:31:00,
2023268,2023268,26,Delivered,31 minutes,7518,2023-01-01 20:48:00,2023-01-01 09:48:00,
2023269,2023269,10,Delivered,56 minutes,35556,2023-01-02 14:46:00,2023-01-01 19:46:00,
2023270,2023270,11,Delivered,27 minutes,29287,2023-01-02 03:22:00,2023-01-01 13:22:00,
2023271,2023271,3,Delivered,39 minutes,18661,2023-01-03 07:44:00,2023-01-01 14:44:00,
2023272,2023272,5,Delivered,51 minutes,98669,2023-01-01 10:03:00,2023-01-01 07:03:00,
2023273,2023273,38,Delivered,57 minutes,89045,2023-01-02 04:18:00,2023-01-01 08:18:00,
2023274,2023274,18,Delivered,11 minutes,96168,2023-01-03 07:28:00,2023-01-01 08:28:00,
2023275,2023275,25,Delivered,48 minutes,35876,2023-01-02 05:58:00,2023-01-01 19:58:00,
2023276,2023276,10,Delivered,38 minutes,7228,2023-01-02 19:06:00,2023-01-01 09:06:00,
2023277,2023277,27,Delivered,57 minutes,62356,2023-01-03 00:13:00,2023-01-01 08:13:00,
2023278,2023278,38,Delivered,46 minutes,47348,2023-01-01 23:16:00,2023-01-01 08:16:00,
2023279,2023279,17,Delivered,46 minutes,25198,2023-01-01 11:34:00,2023-01-01 08:34:00,
2023280,2023280,21,Delivered,55 minutes,87491,2023-01-03 09:53:00,2023-01-01 20:53:00,
2023281,2023281,18,Delivered,13 minutes,95798,2023-01-03 05:37:00,2023-01-01 13:37:00,
2023282,2023282,14,Delivered,21 minutes,56930,2023-01-03 00:48:00,2023-01-01 14:48:00,
2023283,2023283,19,Canceled,44 minutes,63969,2023-01-02 13:37:00,2023-01-01 08:37:00,
2023284,2023284,7,Delivered,12 minutes,20920,2023-01-02 02:06:00,2023-01-01 07:06:00,
2023285,2023285,38,Delivered,48 minutes,33127,2023-01-01 14:11:00,2023-01-01 08:11:00,
2023286,2023286,15,Delivered,24 minutes,58972,2023-01-01 13:07:00,2023-01-01 09:07:00,
2023287,2023287,16,Delivered,50 minutes,53942,2023-01-01 22:44:00,2023-01-01 12:44:00,
2023288,2023288,5,Delivered,60 minutes,93818,2023-01-01 23:31:00,2023-01-01 08:31:00,
2023289,2023289,10,Delivered,56 minutes,21071,2023-01-02 14:21:00,2023-01-01 09:21:00,
2023290,2023290,30,Delivered,31 minutes,43481,2023-01-03 11:49:00,2023-01-01 13:49:00,
2023291,2023291,37,Delivered,19 minutes,21204,2023-01-03 11:43:00,2023-01-01 13:43:00,
2023292,2023292,5,Delivered,60 minutes,6007,2023-01-02 08:39:00,2023-01-01 08:39:00,
2023293,2023293,39,Delivered,45 minutes,14095,2023-01-02 13:00:00,2023-01-01 09:00:00,
2023294,2023294,13,Delivered,59 minutes,46902,2023-01-03 05:14:00,2023-01-01 14:14:00,
2023295,2023295,10,Delivered,59 minutes,32649,2023-01-03 05:03:00,2023-01-01 09:03:00,
2023296,2023296,17,Delivered,52 minutes,19765,2023-01-02 13:01:00,2023-01-01 19:01:00,
2023297,2023297,12,Delivered,16 minutes,87381,2023-01-02 02:51:00,2023-01-01 08:51:00,
2023298,2023298,13,Delivered,47 minutes,88445,2023-01-02 12:19:00,2023-01-01 08:19:00,
2023299,2023299,38,Delivered,14 minutes,75549,2023-01-03 05:17:00,2023-01-01 13:17:00,
2023300,2023300,2,Delivered,23 minutes,60314,2023-01-02 08:26:00,2023-01-01 08:26:00,
