OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
2023801,99091,1769,2023-01-01 07:23:00,2463,Delivered,UPI,2023-01-01 07:23:00,
2023802,68462,418,2023-01-01 07:47:00,828,Delivered,UPI,2023-01-01 07:47:00,
2023803,23550,1355,2023-01-01 12:43:00,880,Delivered,Wallet,2023-01-01 12:43:00,
2023804,42304,580,2023-01-01 08:01:00,1634,Delivered,UPI,2023-01-01 08:01:00,
2023805,22271,641,2023-01-01 07:40:00,412,Delivered,UPI,2023-01-01 07:40:00,
2023806,6863,164,2023-01-01 07:24:00,1795,Delivered,Credit Card,2023-01-01 07:24:00,
2023807,26457,1653,2023-01-01 08:16:00,5755,Delivered,Credit Card,2023-01-01 08:16:00,
2023808,16479,1130,2023-01-01 09:38:00,2180,Delivered,Credit Card,2023-01-01 09:38:00,
2023809,5926,71,2023-01-01 20:19:00,333,Delivered,UPI,2023-01-01 20:19:00,
2023810,77493,302,2023-01-01 09:11:00,3561,Delivered,CoD,2023-01-01 09:11:00,
2023811,15787,608,2023-01-01 20:36:00,2106,Delivered,CoD,2023-01-01 20:36:00,
2023812,73087,676,2023-01-01 08:48:00,2322,Delivered,Credit Card,2023-01-01 08:48:00,
2023813,88200,925,2023-01-01 07:47:00,707,Delivered,Credit Card,2023-01-01 07:47:00,
2023814,3549,1386,2023-01-01 07:28:00,67,Delivered,Credit Card,2023-01-01 07:28:00,
2023815,21314,39,2023-01-01 08:51:00,1972,Delivered,Wallet,2023-01-01 08:51:00,
2023816,39766,429,2023-01-01 07:46:00,396,Delivered,UPI,2023-01-01 07:46:00,
2023817,17992,97,2023-01-01 08:26:00,1734,Delivered,Credit Card,2023-01-01 08:26:00,
2023818,93179,27,2023-01-01 08:46:00,7990,Delivered,Wallet,2023-01-01 08:46:00,
2023819,20281,667,2023-01-01 13:10:00,648,Delivered,Credit Card,2023-01-01 13:10:00,
2023820,89812,1493,2023-01-01 14:16:00,5580,Delivered,UPI,2023-01-01 14:16:00,
2023821,90212,1078,2023-01-01 20:34:00,2747,Delivered,Wallet,2023-01-01 20:34:00,
2023822,67017,444,2023-01-01 08:30:00,485,Delivered,UPI,2023-01-01 08:30:00,
2023823,80833,538,2023-01-01 12:36:00,4811,Delivered,Credit Card,2023-01-01 12:36:00,
2023824,23009,223,2023-01-01 13:02:00,2936,Delivered,UPI,2023-01-01 13:02:00,
2023825,2950,393,2023-01-01 09:48:00,2922,Delivered,UPI,2023-01-01 09:48:00,
2023826,7881,247,2023-01-01 09:25:00,630,Delivered,Wallet,2023-01-01 09:25:00,
2023827,28000,1391,2023-01-01 14:33:00,2010,Delivered,Wallet,2023-01-01 14:33:00,
2023828,24158,17,2023-01-01 09:17:00,4173,Delivered,Credit Card,2023-01-01 09:17:00,
2023829,3563,1456,2023-01-01 20:18:00,3232,Delivered,UPI,2023-01-01 20:18:00,
2023830,93629,1725,2023-01-01 14:51:00,1323,Delivered,Credit Card,2023-01-01 14:51:00,
2023831,78565,1068,2023-01-01 12:10:00,3770,Delivered,Credit Card,2023-01-01 12:10:00,
2023832,15397,1226,2023-01-01 07:35:00,1011,Delivered,Credit Card,2023-01-01 07:35:00,
2023833,28024,801,2023-01-01 08:18:00,8241,Delivered,UPI,2023-01-01 08:18:00,
2023834,38641,122,2023-01-01 09:45:00,660,Delivered,UPI,2023-01-01 09:45:00,
2023835,15111,619,2023-01-01 13:04:00,1996,Delivered,UPI,2023-01-01 13:04:00,
2023836,79326,1714,2023-01-01 07:46:00,102,Delivered,UPI,2023-01-01 07:46:00,
2023837,46119,1287,2023-01-01 09:37:00,2883,Delivered,Credit Card,2023-01-01 09:37:00,
2023838,29578,612,2023-01-01 08:14:00,660,Delivered,Wallet,2023-01-01 08:14:00,
2023839,97777,923,2023-01-01 20:35:00,1526,Delivered,Credit Card,2023-01-01 20:35:00,
2023840,47338,832,2023-01-01 09:33:00,921,Delivered,UPI,2023-01-01 09:33:00,
2023841,35934,448,2023-01-01 13:35:00,420,Delivered,Credit Card,2023-01-01 13:35:00,
2023842,78892,92,2023-01-01 08:39:00,2482,Delivered,Credit Card,2023-01-01 08:39:00,
2023843,37795,1544,2023-01-01 12:46:00,1967,Delivered,Credit Card,2023-01-01 12:46:00,
2023844,99336,1365,2023-01-01 09:49:00,2426,Delivered,Wallet,2023-01-01 09:49:00,
2023845,39066,1098,2023-01-01 14:21:00,1711,Delivered,Credit Card,2023-01-01 14:21:00,
2023846,88517,960,2023-01-01 09:28:00,3402,Delivered,UPI,2023-01-01 09:28:00,
2023847,26284,546,2023-01-01 14:05:00,1066,Delivered,UPI,2023-01-01 14:05:00,
2023848,78460,1776,2023-01-01 07:54:00,1185,Delivered,Credit Card,2023-01-01 07:54:00,
2023849,68217,1410,2023-01-01 08:32:00,1986,Delivered,Wallet,2023-01-01 08:32:00,
2023850,22492,1194,2023-01-01 07:33:00,2819,Delivered,Debit Card,2023-01-01 07:33:00,
2023851,63356,223,2023-01-01 07:09:00,2952,Delivered,CoD,2023-01-01 07:09:00,
2023852,59948,240,2023-01-01 12:04:00,3378,Delivered,CoD,2023-01-01 12:04:00,
2023853,46823,328,2023-01-01 20:22:00,4847,Delivered,UPI,2023-01-01 20:22:00,
2023854,4616,1444,2023-01-01 09:16:00,1519,Delivered,Debit Card,2023-01-01 09:16:00,
2023855,91869,792,2023-01-01 09:45:00,1420,Delivered,Credit Card,2023-01-01 09:45:00,
2023856,53054,969,2023-01-01 09:55:00,1960,Delivered,Credit Card,2023-01-01 09:55:00,
2023857,8030,644,2023-01-01 12:45:00,3122,Delivered,UPI,2023-01-01 12:45:00,
2023858,85408,1542,2023-01-01 09:24:00,1294,Delivered,UPI,2023-01-01 09:24:00,
2023859,90691,1673,2023-01-01 14:36:00,1403,Delivered,UPI,2023-01-01 14:36:00,
2023860,95615,184,2023-01-01 12:13:00,492,Delivered,Credit Card,2023-01-01 12:13:00,
2023861,69960,1450,2023-01-01 20:28:00,359,Delivered,UPI,2023-01-01 20:28:00,
2023862,88758,1288,2023-01-01 07:40:00,3909,Delivered,Credit Card,2023-01-01 07:40:00,
2023863,86482,41,2023-01-01 09:42:00,726,Delivered,Credit Card,2023-01-01 09:42:00,
2023864,84337,686,2023-01-01 09:39:00,2264,Delivered,Credit Card,2023-01-01 09:39:00,
2023865,33444,859,2023-01-01 14:53:00,320,Delivered,UPI,2023-01-01 14:53:00,
