OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20234401,38170,1255,2023-01-03 08:35:00,4958,Canceled,Credit Card,2023-01-03 08:35:00,
20234402,82371,92,2023-01-03 09:52:00,1710,Delivered,Credit Card,2023-01-03 09:52:00,
20234403,34840,814,2023-01-03 09:15:00,670,Delivered,UPI,2023-01-03 09:15:00,
20234404,52488,1512,2023-01-03 08:18:00,7457,Failed,Wallet,2023-01-03 08:18:00,
20234405,17378,1504,2023-01-03 08:44:00,724,Delivered,Credit Card,2023-01-03 08:44:00,
20234406,22064,1214,2023-01-03 09:00:00,1155,Delivered,Wallet,2023-01-03 09:00:00,
20234407,49339,216,2023-01-03 12:44:00,1822,Delivered,Credit Card,2023-01-03 12:44:00,
20234408,79779,1116,2023-01-03 08:11:00,3281,Delivered,UPI,2023-01-03 08:11:00,
20234409,85147,67,2023-01-03 12:33:00,2984,Delivered,Credit Card,2023-01-03 12:33:00,
20234410,37548,201,2023-01-03 08:38:00,2601,Delivered,Credit Card,2023-01-03 08:38:00,
20234411,50129,452,2023-01-03 14:57:00,3105,Delivered,UPI,2023-01-03 14:57:00,
20234412,21523,1294,2023-01-03 08:21:00,940,Delivered,UPI,2023-01-03 08:21:00,
20234413,5227,497,2023-01-03 07:39:00,1168,Delivered,UPI,2023-01-03 07:39:00,
20234414,19680,684,2023-01-03 20:51:00,3724,Delivered,UPI,2023-01-03 20:51:00,
20234415,6396,1600,2023-01-03 09:25:00,754,Delivered,Credit Card,2023-01-03 09:25:00,
20234416,18584,1072,2023-01-03 08:40:00,1384,Delivered,UPI,2023-01-03 08:40:00,
20234417,40469,456,2023-01-03 20:21:00,2055,Delivered,Wallet,2023-01-03 20:21:00,
20234418,85532,1645,2023-01-03 19:26:00,375,Delivered,Credit Card,2023-01-03 19:26:00,
20234419,89951,741,2023-01-03 09:47:00,263,Delivered,Wallet,2023-01-03 09:47:00,
20234420,26620,1054,2023-01-03 14:56:00,468,Delivered,Credit Card,2023-01-03 14:56:00,
