OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20232201,17036,127,2023-01-02 14:06:00,6554,Delivered,Credit Card,2023-01-02 14:06:00,
20232202,16868,1188,2023-01-02 07:26:00,776,Delivered,UPI,2023-01-02 07:26:00,
20232203,90493,362,2023-01-02 07:22:00,2318,Delivered,Wallet,2023-01-02 07:22:00,
20232204,54579,377,2023-01-02 07:38:00,2828,Delivered,UPI,2023-01-02 07:38:00,
20232205,52327,593,2023-01-02 14:00:00,3123,Delivered,Wallet,2023-01-02 14:00:00,
20232206,716,1567,2023-01-02 12:56:00,598,Delivered,Credit Card,2023-01-02 12:56:00,
20232207,50428,915,2023-01-02 07:45:00,3184,Delivered,Credit Card,2023-01-02 07:45:00,
20232208,96784,1530,2023-01-02 09:56:00,2543,Delivered,Wallet,2023-01-02 09:56:00,
20232209,90288,1438,2023-01-02 08:46:00,1941,Delivered,Wallet,2023-01-02 08:46:00,
20232210,42787,1766,2023-01-02 09:00:00,6816,Delivered,UPI,2023-01-02 09:00:00,
20232211,49833,527,2023-01-02 19:15:00,1165,Delivered,Credit Card,2023-01-02 19:15:00,
20232212,53272,810,2023-01-02 09:12:00,2066,Delivered,Wallet,2023-01-02 09:12:00,
20232213,31444,447,2023-01-02 12:10:00,1158,Delivered,UPI,2023-01-02 12:10:00,
20232214,15707,1118,2023-01-02 19:28:00,2198,Delivered,Credit Card,2023-01-02 19:28:00,
20232215,66429,28,2023-01-02 13:45:00,1496,Delivered,Credit Card,2023-01-02 13:45:00,
20232216,92149,312,2023-01-02 09:37:00,1262,Delivered,Credit Card,2023-01-02 09:37:00,
20232217,2181,1453,2023-01-02 12:27:00,2360,Delivered,UPI,2023-01-02 12:27:00,
20232218,94474,354,2023-01-02 14:37:00,1596,Delivered,Wallet,2023-01-02 14:37:00,
20232219,99607,1266,2023-01-02 07:16:00,1245,Delivered,UPI,2023-01-02 07:16:00,
20232220,14971,179,2023-01-02 08:05:00,3676,Delivered,UPI,2023-01-02 08:05:00,
