OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20234301,65653,521,2023-01-03 09:05:00,1310,Delivered,UPI,2023-01-03 09:05:00,
20234302,12042,786,2023-01-03 13:47:00,1022,Delivered,UPI,2023-01-03 13:47:00,
20234303,73282,1249,2023-01-03 08:40:00,1184,Delivered,UPI,2023-01-03 08:40:00,
20234304,99537,703,2023-01-03 08:04:00,247,Delivered,UPI,2023-01-03 08:04:00,
20234305,22280,137,2023-01-03 08:34:00,737,Delivered,UPI,2023-01-03 08:34:00,
20234306,79847,840,2023-01-03 08:17:00,1982,Delivered,Wallet,2023-01-03 08:17:00,
20234307,37350,835,2023-01-03 08:51:00,2586,Delivered,UPI,2023-01-03 08:51:00,
20234308,11817,1127,2023-01-03 07:26:00,4213,Delivered,Wallet,2023-01-03 07:26:00,
20234309,9745,343,2023-01-03 08:13:00,3485,Delivered,Credit Card,2023-01-03 08:13:00,
20234310,57897,372,2023-01-03 14:45:00,2538,Delivered,Credit Card,2023-01-03 14:45:00,
20234311,57034,1494,2023-01-03 07:36:00,831,Delivered,Credit Card,2023-01-03 07:36:00,
20234312,21255,1006,2023-01-03 09:07:00,300,Delivered,UPI,2023-01-03 09:07:00,
20234313,30510,998,2023-01-03 07:34:00,1165,Delivered,Credit Card,2023-01-03 07:34:00,
20234314,7413,1182,2023-01-03 13:35:00,1390,Delivered,Credit Card,2023-01-03 13:35:00,
20234315,9078,163,2023-01-03 08:49:00,1380,Delivered,Credit Card,2023-01-03 08:49:00,
20234316,40275,510,2023-01-03 07:31:00,3782,Delivered,UPI,2023-01-03 07:31:00,
20234317,42793,653,2023-01-03 07:37:00,1646,Delivered,Credit Card,2023-01-03 07:37:00,
20234318,24438,444,2023-01-03 09:52:00,4501,Delivered,UPI,2023-01-03 09:52:00,
20234319,81558,576,2023-01-03 08:23:00,4143,Delivered,Credit Card,2023-01-03 08:23:00,
20234320,9034,1679,2023-01-03 08:12:00,1047,Delivered,UPI,2023-01-03 08:12:00,
20234321,88294,526,2023-01-03 08:20:00,1357,Delivered,Credit Card,2023-01-03 08:20:00,
20234322,99336,619,2023-01-03 12:49:00,1576,Delivered,Credit Card,2023-01-03 12:49:00,
20234323,15077,1278,2023-01-03 20:03:00,676,Delivered,UPI,2023-01-03 20:03:00,
20234324,76780,852,2023-01-03 07:41:00,1521,Delivered,Credit Card,2023-01-03 07:41:00,
20234325,35412,1241,2023-01-03 19:09:00,222,Delivered,Credit Card,2023-01-03 19:09:00,
20234326,2627,685,2023-01-03 08:04:00,1431,Delivered,Credit Card,2023-01-03 08:04:00,
20234327,98280,1712,2023-01-03 13:27:00,1294,Delivered,Credit Card,2023-01-03 13:27:00,
20234328,40461,246,2023-01-03 08:29:00,439,Delivered,Credit Card,2023-01-03 08:29:00,
20234329,97088,675,2023-01-03 12:35:00,1123,Delivered,Wallet,2023-01-03 12:35:00,
20234330,30213,144,2023-01-03 13:30:00,5885,Delivered,Debit Card,2023-01-03 13:30:00,
20234331,83587,1625,2023-01-03 07:17:00,240,Delivered,Credit Card,2023-01-03 07:17:00,
20234332,76618,1510,2023-01-03 09:08:00,2703,Delivered,UPI,2023-01-03 09:08:00,
20234333,33544,850,2023-01-03 09:57:00,4919,Delivered,CoD,2023-01-03 09:57:00,
20234334,2709,210,2023-01-03 08:24:00,1572,Delivered,UPI,2023-01-03 08:24:00,
20234335,49709,1253,2023-01-03 09:50:00,3047,Delivered,Credit Card,2023-01-03 09:50:00,
20234336,6967,1700,2023-01-03 07:31:00,1288,Abandoned,Credit Card,2023-01-03 07:31:00,
20234337,20768,112,2023-01-03 07:20:00,2583,Delivered,Credit Card,2023-01-03 07:20:00,
20234338,8815,171,2023-01-03 09:59:00,270,Delivered,Credit Card,2023-01-03 09:59:00,
20234339,30947,483,2023-01-03 09:56:00,159,Delivered,UPI,2023-01-03 09:56:00,
20234340,74039,1235,2023-01-03 07:08:00,4789,Delivered,Credit Card,2023-01-03 07:08:00,
20234341,16976,1100,2023-01-03 07:24:00,720,Canceled,Credit Card,2023-01-03 07:24:00,
20234342,46363,1052,2023-01-03 13:54:00,635,Delivered,Credit Card,2023-01-03 13:54:00,
