OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202312012957,20231201,4532,4,394,1576,2023-01-01 07:34:00,
202312012958,20231201,4533,3,180,540,2023-01-01 07:34:00,
202312012959,20231201,4531,3,173,519,2023-01-01 07:34:00,
202312022960,20231202,4531,5,173,865,2023-01-01 07:53:00,
202312022961,20231202,4532,3,394,1182,2023-01-01 07:53:00,
202312022962,20231202,4533,3,180,540,2023-01-01 07:53:00,
202312032963,20231203,78,4,198,792,2023-01-01 13:08:00,
202312042964,20231204,4443,3,489,1467,2023-01-01 12:21:00,
202312042965,20231204,4444,1,679,679,2023-01-01 12:21:00,
202312052966,20231205,274,5,67,335,2023-01-01 09:08:00,
202312062967,20231206,2169,2,158,316,2023-01-01 08:23:00,
202312062968,20231206,2170,5,607,3035,2023-01-01 08:23:00,
202312072969,20231207,828,2,646,1292,2023-01-01 14:15:00,
202312082970,20231208,2944,5,158,790,2023-01-01 09:56:00,
202312092971,20231209,2119,2,74,148,2023-01-01 14:27:00,
202312092972,20231209,2121,5,172,860,2023-01-01 14:27:00,
202312092973,20231209,2118,2,267,534,2023-01-01 14:27:00,
202312092974,20231209,2120,1,136,136,2023-01-01 14:27:00,
202312092975,20231209,2117,2,182,364,2023-01-01 14:27:00,
202312102976,20231210,3141,3,500,1500,2023-01-01 08:03:00,
202312102977,20231210,3142,1,598,598,2023-01-01 08:03:00,
202312102978,20231210,3143,5,229,1145,2023-01-01 08:03:00,
202312102979,20231210,3144,1,199,199,2023-01-01 08:03:00,
202312102980,20231210,3145,1,690,690,2023-01-01 08:03:00,
202312112981,20231211,3220,1,221,221,2023-01-01 07:02:00,
202312112982,20231211,3219,1,153,153,2023-01-01 07:02:00,
202312112983,20231211,3222,3,230,690,2023-01-01 07:02:00,
202312112984,20231211,3221,5,299,1495,2023-01-01 07:02:00,
202312122985,20231212,110,5,68,340,2023-01-01 08:11:00,
202312122986,20231212,108,5,556,2780,2023-01-01 08:11:00,
202312132987,20231213,3085,1,227,227,2023-01-01 14:27:00,
202312132988,20231213,3086,1,673,673,2023-01-01 14:27:00,
202312132989,20231213,3084,2,552,1104,2023-01-01 14:27:00,
202312132990,20231213,3083,5,570,2850,2023-01-01 14:27:00,
202312142991,20231214,243,5,624,3120,2023-01-01 07:00:00,
