DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20233701,20233701,7,Delivered,48 minutes,39568,2023-01-04 03:43:00,2023-01-03 19:43:00,
20233702,20233702,29,Delivered,39 minutes,67617,2023-01-04 01:08:00,2023-01-03 09:08:00,
20233703,20233703,16,Delivered,10 minutes,85707,2023-01-04 17:56:00,2023-01-03 20:56:00,
20233704,20233704,30,Delivered,37 minutes,2018,2023-01-05 00:17:00,2023-01-03 09:17:00,
20233705,20233705,4,Delivered,20 minutes,3485,2023-01-03 12:05:00,2023-01-03 09:05:00,
20233706,20233706,38,Delivered,39 minutes,31022,2023-01-03 18:50:00,2023-01-03 12:50:00,
20233707,20233707,23,Delivered,30 minutes,68332,2023-01-03 10:34:00,2023-01-03 08:34:00,
20233708,20233708,33,Delivered,29 minutes,85011,2023-01-03 15:01:00,2023-01-03 07:01:00,
20233709,20233709,16,Delivered,50 minutes,82852,2023-01-05 00:29:00,2023-01-03 08:29:00,
20233710,20233710,22,Delivered,6 minutes,72626,2023-01-04 01:16:00,2023-01-03 20:16:00,
20233711,20233711,22,Delivered,57 minutes,38921,2023-01-05 00:45:00,2023-01-03 08:45:00,
20233712,20233712,36,Delivered,6 minutes,7430,2023-01-05 09:49:00,2023-01-03 09:49:00,
20233713,20233713,30,Delivered,35 minutes,80630,2023-01-04 21:17:00,2023-01-03 08:17:00,
20233714,20233714,5,Delivered,40 minutes,99163,2023-01-04 01:28:00,2023-01-03 14:28:00,
20233715,20233715,17,Delivered,59 minutes,95859,2023-01-05 13:53:00,2023-01-03 13:53:00,
20233716,20233716,18,Delivered,11 minutes,49800,2023-01-05 04:20:00,2023-01-03 07:20:00,
20233717,20233717,16,Delivered,59 minutes,78415,2023-01-03 14:38:00,2023-01-03 07:38:00,
20233718,20233718,11,Delivered,19 minutes,47443,2023-01-03 11:54:00,2023-01-03 09:54:00,
20233719,20233719,36,Delivered,17 minutes,61510,2023-01-03 11:33:00,2023-01-03 08:33:00,
20233720,20233720,9,Delivered,53 minutes,85744,2023-01-03 18:46:00,2023-01-03 12:46:00,
20233721,20233721,33,Delivered,19 minutes,86846,2023-01-04 11:30:00,2023-01-03 09:30:00,
20233722,20233722,21,Failed,40 minutes,6621,2023-01-03 15:47:00,2023-01-03 08:47:00,
20233723,20233723,7,Delivered,44 minutes,77559,2023-01-03 19:18:00,2023-01-03 09:18:00,
20233724,20233724,21,Delivered,32 minutes,82499,2023-01-04 05:50:00,2023-01-03 09:50:00,
20233725,20233725,17,Delivered,53 minutes,77240,2023-01-03 21:14:00,2023-01-03 09:14:00,
20233726,20233726,8,Delivered,16 minutes,52616,2023-01-03 12:05:00,2023-01-03 08:05:00,
20233727,20233727,10,Delivered,29 minutes,13892,2023-01-04 23:31:00,2023-01-03 09:31:00,
20233728,20233728,35,Delivered,46 minutes,42844,2023-01-04 08:19:00,2023-01-03 20:19:00,
20233729,20233729,14,Delivered,26 minutes,54526,2023-01-04 10:17:00,2023-01-03 14:17:00,
20233730,20233730,28,Delivered,57 minutes,54647,2023-01-05 05:35:00,2023-01-03 13:35:00,
20233731,20233731,20,Delivered,10 minutes,43166,2023-01-03 15:29:00,2023-01-03 09:29:00,
20233732,20233732,6,Delivered,47 minutes,26255,2023-01-04 21:55:00,2023-01-03 07:55:00,
20233733,20233733,6,Delivered,37 minutes,95760,2023-01-04 21:39:00,2023-01-03 09:39:00,
20233734,20233734,9,Delivered,30 minutes,47338,2023-01-05 10:11:00,2023-01-03 12:11:00,
20233735,20233735,12,Delivered,54 minutes,5345,2023-01-04 05:52:00,2023-01-03 09:52:00,
20233736,20233736,34,Delivered,50 minutes,31375,2023-01-04 23:55:00,2023-01-03 12:55:00,
20233737,20233737,4,Delivered,16 minutes,29329,2023-01-04 02:05:00,2023-01-03 14:05:00,
20233738,20233738,11,Delivered,16 minutes,46894,2023-01-03 15:17:00,2023-01-03 09:17:00,
20233739,20233739,30,Delivered,25 minutes,21317,2023-01-03 22:03:00,2023-01-03 08:03:00,
20233740,20233740,35,Delivered,14 minutes,66944,2023-01-04 01:07:00,2023-01-03 08:07:00,
20233741,20233741,15,Delivered,23 minutes,28939,2023-01-03 19:07:00,2023-01-03 14:07:00,
20233742,20233742,1,Delivered,48 minutes,41567,2023-01-04 01:15:00,2023-01-03 08:15:00,
20233743,20233743,16,Delivered,12 minutes,5854,2023-01-03 20:01:00,2023-01-03 13:01:00,
