OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20233701,39568,960,2023-01-03 19:43:00,6376,Delivered,UPI,2023-01-03 19:43:00,
20233702,67617,279,2023-01-03 09:08:00,1467,Delivered,UPI,2023-01-03 09:08:00,
20233703,85707,1167,2023-01-03 20:56:00,2092,Delivered,Wallet,2023-01-03 20:56:00,
20233704,2018,1220,2023-01-03 09:17:00,83,Delivered,Credit Card,2023-01-03 09:17:00,
20233705,3485,504,2023-01-03 09:05:00,1062,Delivered,Credit Card,2023-01-03 09:05:00,
20233706,31022,1638,2023-01-03 12:50:00,2255,Delivered,UPI,2023-01-03 12:50:00,
20233707,68332,166,2023-01-03 08:34:00,1479,Delivered,Credit Card,2023-01-03 08:34:00,
20233708,85011,45,2023-01-03 07:01:00,1656,Delivered,Wallet,2023-01-03 07:01:00,
20233709,82852,341,2023-01-03 08:29:00,527,Delivered,Credit Card,2023-01-03 08:29:00,
20233710,72626,1181,2023-01-03 20:16:00,1852,Delivered,Credit Card,2023-01-03 20:16:00,
20233711,38921,377,2023-01-03 08:45:00,3193,Delivered,Credit Card,2023-01-03 08:45:00,
20233712,7430,1334,2023-01-03 09:49:00,2634,Delivered,UPI,2023-01-03 09:49:00,
20233713,80630,1709,2023-01-03 08:17:00,1942,Delivered,Credit Card,2023-01-03 08:17:00,
20233714,99163,531,2023-01-03 14:28:00,7300,Delivered,Wallet,2023-01-03 14:28:00,
20233715,95859,909,2023-01-03 13:53:00,1633,Delivered,Credit Card,2023-01-03 13:53:00,
20233716,49800,1129,2023-01-03 07:20:00,2364,Delivered,UPI,2023-01-03 07:20:00,
20233717,78415,619,2023-01-03 07:38:00,2084,Delivered,Credit Card,2023-01-03 07:38:00,
20233718,47443,1152,2023-01-03 09:54:00,3391,Delivered,Credit Card,2023-01-03 09:54:00,
20233719,61510,313,2023-01-03 08:33:00,910,Delivered,Debit Card,2023-01-03 08:33:00,
20233720,85744,862,2023-01-03 12:46:00,4223,Delivered,UPI,2023-01-03 12:46:00,
20233721,86846,1180,2023-01-03 09:30:00,2708,Delivered,Credit Card,2023-01-03 09:30:00,
20233722,6621,148,2023-01-03 08:47:00,969,Delivered,Wallet,2023-01-03 08:47:00,
20233723,77559,574,2023-01-03 09:18:00,480,Delivered,Credit Card,2023-01-03 09:18:00,
20233724,82499,196,2023-01-03 09:50:00,450,Delivered,Wallet,2023-01-03 09:50:00,
20233725,77240,1167,2023-01-03 09:14:00,1838,Delivered,Credit Card,2023-01-03 09:14:00,
