OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
20237011707,2023701,2494,3,230,690,2023-01-01 09:29:00,
20237011708,2023701,2495,4,179,716,2023-01-01 09:29:00,
20237011709,2023701,2496,5,178,890,2023-01-01 09:29:00,
20237011710,2023701,2497,2,147,294,2023-01-01 09:29:00,
20237021711,2023702,341,4,696,2784,2023-01-01 07:55:00,
20237021712,2023702,339,5,235,1175,2023-01-01 07:55:00,
20237021713,2023702,338,1,543,543,2023-01-01 07:55:00,
20237021714,2023702,340,1,149,149,2023-01-01 07:55:00,
20237031715,2023703,2996,5,222,1110,2023-01-01 09:29:00,
20237031716,2023703,2997,3,238,714,2023-01-01 09:29:00,
20237041717,2023704,1392,3,607,1821,2023-01-01 09:15:00,
20237051718,2023705,3184,4,214,856,2023-01-01 14:10:00,
20237051719,2023705,3186,2,163,326,2023-01-01 14:10:00,
20237051720,2023705,3185,2,132,264,2023-01-01 14:10:00,
20237051721,2023705,3187,3,107,321,2023-01-01 14:10:00,
20237061722,2023706,3011,4,131,524,2023-01-01 07:22:00,
20237061723,2023706,3010,4,194,776,2023-01-01 07:22:00,
20237071724,2023707,3493,5,215,1075,2023-01-01 07:56:00,
20237081725,2023708,1739,2,77,154,2023-01-01 13:56:00,
20237081726,2023708,1740,5,106,530,2023-01-01 13:56:00,
20237091727,2023709,2822,5,380,1900,2023-01-01 08:10:00,
20237091728,2023709,2823,3,215,645,2023-01-01 08:10:00,
20237091729,2023709,2824,1,110,110,2023-01-01 08:10:00,
20237101730,2023710,1717,2,243,486,2023-01-01 08:54:00,
20237101731,2023710,1716,1,180,180,2023-01-01 08:54:00,
20237111732,2023711,3178,2,247,494,2023-01-01 14:31:00,
20237121733,2023712,1276,3,624,1872,2023-01-01 07:22:00,
20237131734,2023713,1655,1,228,228,2023-01-01 07:45:00,
20237141735,2023714,3676,3,232,696,2023-01-01 08:31:00,
20237141736,2023714,3675,4,139,556,2023-01-01 08:31:00,
20237141737,2023714,3677,4,350,1400,2023-01-01 08:31:00,
20237151738,2023715,320,5,112,560,2023-01-01 12:23:00,
20237161739,2023716,1483,2,461,922,2023-01-01 13:30:00,
20237161740,2023716,1485,3,650,1950,2023-01-01 13:30:00,
20237161741,2023716,1486,2,521,1042,2023-01-01 13:30:00,
20237171742,2023717,3897,2,592,1184,2023-01-01 19:39:00,
20237181743,2023718,1395,4,162,648,2023-01-01 08:03:00,
