DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023701,2023701,13,Delivered,41 minutes,89022,2023-01-01 20:29:00,2023-01-01 09:29:00,
2023702,2023702,28,Delivered,27 minutes,20998,2023-01-01 12:55:00,2023-01-01 07:55:00,
2023703,2023703,5,Delivered,39 minutes,60913,2023-01-03 02:29:00,2023-01-01 09:29:00,
2023704,2023704,2,Delivered,51 minutes,79384,2023-01-01 10:15:00,2023-01-01 09:15:00,
2023705,2023705,11,Delivered,8 minutes,34526,2023-01-02 09:10:00,2023-01-01 14:10:00,
2023706,2023706,16,Delivered,9 minutes,82555,2023-01-02 18:22:00,2023-01-01 07:22:00,
2023707,2023707,28,Delivered,48 minutes,50042,2023-01-03 03:56:00,2023-01-01 07:56:00,
2023708,2023708,4,Failed,24 minutes,49139,2023-01-03 03:56:00,2023-01-01 13:56:00,
2023709,2023709,22,Delivered,47 minutes,89300,2023-01-02 12:10:00,2023-01-01 08:10:00,
2023710,2023710,26,Delivered,6 minutes,87864,2023-01-02 00:54:00,2023-01-01 08:54:00,
2023711,2023711,36,Delivered,54 minutes,32872,2023-01-02 17:31:00,2023-01-01 14:31:00,
2023712,2023712,33,Delivered,43 minutes,21303,2023-01-02 22:22:00,2023-01-01 07:22:00,
2023713,2023713,18,Delivered,53 minutes,53211,2023-01-02 06:45:00,2023-01-01 07:45:00,
2023714,2023714,15,Delivered,18 minutes,42660,2023-01-02 04:31:00,2023-01-01 08:31:00,
2023715,2023715,32,Delivered,14 minutes,24203,2023-01-01 15:23:00,2023-01-01 12:23:00,
2023716,2023716,15,Delivered,48 minutes,32590,2023-01-02 02:30:00,2023-01-01 13:30:00,
2023717,2023717,33,Delivered,36 minutes,58652,2023-01-03 10:39:00,2023-01-01 19:39:00,
2023718,2023718,38,Delivered,26 minutes,9885,2023-01-02 00:03:00,2023-01-01 08:03:00,
2023719,2023719,34,Delivered,13 minutes,8784,2023-01-01 20:27:00,2023-01-01 13:27:00,
2023720,2023720,16,Delivered,58 minutes,49871,2023-01-03 06:21:00,2023-01-01 08:21:00,
2023721,2023721,5,Delivered,43 minutes,97016,2023-01-03 12:37:00,2023-01-01 13:37:00,
2023722,2023722,25,Delivered,42 minutes,80149,2023-01-02 08:55:00,2023-01-01 13:55:00,
2023723,2023723,12,Delivered,28 minutes,39399,2023-01-02 06:09:00,2023-01-01 07:09:00,
2023724,2023724,30,Delivered,8 minutes,37675,2023-01-02 21:01:00,2023-01-01 08:01:00,
2023725,2023725,28,Delivered,32 minutes,54887,2023-01-02 22:20:00,2023-01-01 07:20:00,
2023726,2023726,16,Delivered,37 minutes,73882,2023-01-02 20:04:00,2023-01-01 13:04:00,
2023727,2023727,3,Delivered,45 minutes,32912,2023-01-01 19:46:00,2023-01-01 09:46:00,
2023728,2023728,5,Returned,45 minutes,41998,2023-01-01 19:09:00,2023-01-01 14:09:00,
2023729,2023729,13,Failed,57 minutes,55187,2023-01-02 11:19:00,2023-01-01 13:19:00,
2023730,2023730,21,Delivered,60 minutes,54371,2023-01-03 11:58:00,2023-01-01 13:58:00,
2023731,2023731,18,Delivered,26 minutes,58372,2023-01-01 22:11:00,2023-01-01 08:11:00,
2023732,2023732,3,Delivered,25 minutes,72798,2023-01-02 05:50:00,2023-01-01 07:50:00,
2023733,2023733,13,Delivered,38 minutes,84215,2023-01-02 07:08:00,2023-01-01 09:08:00,
2023734,2023734,13,Delivered,10 minutes,86260,2023-01-02 19:20:00,2023-01-01 08:20:00,
2023735,2023735,22,Delivered,40 minutes,21269,2023-01-01 21:28:00,2023-01-01 08:28:00,
2023736,2023736,15,Delivered,19 minutes,94073,2023-01-03 09:29:00,2023-01-01 12:29:00,
2023737,2023737,3,Delivered,35 minutes,35171,2023-01-01 22:04:00,2023-01-01 07:04:00,
2023738,2023738,29,Delivered,16 minutes,10897,2023-01-02 19:38:00,2023-01-01 09:38:00,
2023739,2023739,33,Delivered,35 minutes,1868,2023-01-02 20:14:00,2023-01-01 09:14:00,
2023740,2023740,1,Delivered,9 minutes,56146,2023-01-01 16:46:00,2023-01-01 13:46:00,
2023741,2023741,16,Delivered,34 minutes,51543,2023-01-01 11:35:00,2023-01-01 09:35:00,
2023742,2023742,8,Delivered,37 minutes,71491,2023-01-01 15:35:00,2023-01-01 12:35:00,
2023743,2023743,24,Delivered,17 minutes,14376,2023-01-01 20:14:00,2023-01-01 09:14:00,
2023744,2023744,27,Delivered,41 minutes,57544,2023-01-01 23:30:00,2023-01-01 07:30:00,
2023745,2023745,17,Delivered,52 minutes,98258,2023-01-02 04:07:00,2023-01-01 13:07:00,
2023746,2023746,33,Delivered,21 minutes,36052,2023-01-02 00:41:00,2023-01-01 19:41:00,
2023747,2023747,16,Delivered,33 minutes,1021,2023-01-01 23:21:00,2023-01-01 07:21:00,
2023748,2023748,38,Delivered,48 minutes,23542,2023-01-01 22:43:00,2023-01-01 08:43:00,
2023749,2023749,9,Delivered,22 minutes,89584,2023-01-02 06:53:00,2023-01-01 07:53:00,
2023750,2023750,33,Delivered,35 minutes,24169,2023-01-01 12:26:00,2023-01-01 08:26:00,
2023751,2023751,38,Delivered,14 minutes,99667,2023-01-03 07:59:00,2023-01-01 08:59:00,
2023752,2023752,25,Delivered,56 minutes,80852,2023-01-03 07:12:00,2023-01-01 13:12:00,
2023753,2023753,40,Delivered,44 minutes,64206,2023-01-03 05:33:00,2023-01-01 20:33:00,
2023754,2023754,4,Delivered,21 minutes,28399,2023-01-02 13:36:00,2023-01-01 07:36:00,
2023755,2023755,38,Delivered,36 minutes,31904,2023-01-01 23:42:00,2023-01-01 07:42:00,
2023756,2023756,36,Delivered,6 minutes,55130,2023-01-02 22:32:00,2023-01-01 20:32:00,
2023757,2023757,39,Delivered,59 minutes,42665,2023-01-02 14:52:00,2023-01-01 07:52:00,
2023758,2023758,2,Delivered,17 minutes,66649,2023-01-02 23:04:00,2023-01-01 07:04:00,
2023759,2023759,14,Delivered,15 minutes,62466,2023-01-02 04:40:00,2023-01-01 13:40:00,
2023760,2023760,16,Delivered,20 minutes,45064,2023-01-01 17:11:00,2023-01-01 07:11:00,
2023761,2023761,3,Delivered,45 minutes,12650,2023-01-02 03:17:00,2023-01-01 14:17:00,
2023762,2023762,21,Delivered,11 minutes,31431,2023-01-03 02:58:00,2023-01-01 08:58:00,
2023763,2023763,14,Delivered,13 minutes,34710,2023-01-02 22:36:00,2023-01-01 07:36:00,
2023764,2023764,8,Delivered,35 minutes,70372,2023-01-01 21:41:00,2023-01-01 07:41:00,
2023765,2023765,5,Delivered,37 minutes,1047,2023-01-01 20:16:00,2023-01-01 13:16:00,
2023766,2023766,28,Delivered,30 minutes,93991,2023-01-02 02:09:00,2023-01-01 08:09:00,
2023767,2023767,35,Delivered,49 minutes,17170,2023-01-02 14:41:00,2023-01-01 12:41:00,
2023768,2023768,36,Delivered,41 minutes,8826,2023-01-02 16:27:00,2023-01-01 09:27:00,
2023769,2023769,12,Delivered,41 minutes,50109,2023-01-01 08:24:00,2023-01-01 07:24:00,
2023770,2023770,23,Delivered,43 minutes,63313,2023-01-02 09:42:00,2023-01-01 08:42:00,
2023771,2023771,14,Delivered,15 minutes,89730,2023-01-02 14:53:00,2023-01-01 07:53:00,
2023772,2023772,27,Delivered,60 minutes,43580,2023-01-02 00:53:00,2023-01-01 08:53:00,
2023773,2023773,15,Abandoned,49 minutes,49699,2023-01-03 11:42:00,2023-01-01 13:42:00,
2023774,2023774,13,Delivered,27 minutes,87971,2023-01-02 05:21:00,2023-01-01 12:21:00,
2023775,2023775,12,Delivered,50 minutes,74532,2023-01-01 19:07:00,2023-01-01 13:07:00,
2023776,2023776,23,Delivered,34 minutes,82143,2023-01-03 07:49:00,2023-01-01 08:49:00,
2023777,2023777,34,Delivered,5 minutes,56264,2023-01-03 08:16:00,2023-01-01 12:16:00,
2023778,2023778,20,Delivered,14 minutes,27926,2023-01-03 02:16:00,2023-01-01 09:16:00,
2023779,2023779,34,Delivered,19 minutes,16898,2023-01-01 10:00:00,2023-01-01 07:00:00,
2023780,2023780,12,Delivered,11 minutes,76067,2023-01-01 10:12:00,2023-01-01 07:12:00,
2023781,2023781,15,Failed,7 minutes,81914,2023-01-01 09:03:00,2023-01-01 08:03:00,
2023782,2023782,3,Delivered,27 minutes,12245,2023-01-03 02:24:00,2023-01-01 13:24:00,
2023783,2023783,17,Delivered,13 minutes,83035,2023-01-02 13:38:00,2023-01-01 13:38:00,
2023784,2023784,36,Delivered,32 minutes,69729,2023-01-03 08:27:00,2023-01-01 13:27:00,
2023785,2023785,32,Delivered,43 minutes,37462,2023-01-02 17:35:00,2023-01-01 08:35:00,
2023786,2023786,35,Delivered,26 minutes,66140,2023-01-01 20:57:00,2023-01-01 12:57:00,
2023787,2023787,32,Delivered,18 minutes,35665,2023-01-01 11:26:00,2023-01-01 07:26:00,
2023788,2023788,21,Delivered,56 minutes,3464,2023-01-03 00:13:00,2023-01-01 07:13:00,
2023789,2023789,3,Delivered,27 minutes,93840,2023-01-03 04:47:00,2023-01-01 08:47:00,
2023790,2023790,10,Delivered,45 minutes,40156,2023-01-02 02:44:00,2023-01-01 09:44:00,
