OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
2023701,89022,951,2023-01-01 09:29:00,2590,Delivered,UPI,2023-01-01 09:29:00,
2023702,20998,141,2023-01-01 07:55:00,4651,Delivered,UPI,2023-01-01 07:55:00,
2023703,60913,1160,2023-01-01 09:29:00,1824,Delivered,Credit Card,2023-01-01 09:29:00,
2023704,79384,540,2023-01-01 09:15:00,1821,Delivered,Credit Card,2023-01-01 09:15:00,
2023705,34526,1233,2023-01-01 14:10:00,1767,Delivered,Wallet,2023-01-01 14:10:00,
2023706,82555,1165,2023-01-01 07:22:00,1300,Delivered,Debit Card,2023-01-01 07:22:00,
2023707,50042,1343,2023-01-01 07:56:00,1075,Delivered,UPI,2023-01-01 07:56:00,
2023708,49139,666,2023-01-01 13:56:00,684,Delivered,UPI,2023-01-01 13:56:00,
2023709,89300,1090,2023-01-01 08:10:00,2655,Delivered,UPI,2023-01-01 08:10:00,
2023710,87864,657,2023-01-01 08:54:00,666,Delivered,Credit Card,2023-01-01 08:54:00,
2023711,32872,1231,2023-01-01 14:31:00,494,Delivered,Credit Card,2023-01-01 14:31:00,
2023712,21303,502,2023-01-01 07:22:00,1872,Delivered,Credit Card,2023-01-01 07:22:00,
2023713,53211,632,2023-01-01 07:45:00,228,Delivered,Credit Card,2023-01-01 07:45:00,
2023714,42660,1412,2023-01-01 08:31:00,2652,Delivered,Credit Card,2023-01-01 08:31:00,
2023715,24203,135,2023-01-01 12:23:00,560,Delivered,Credit Card,2023-01-01 12:23:00,
2023716,32590,576,2023-01-01 13:30:00,3914,Delivered,Credit Card,2023-01-01 13:30:00,
2023717,58652,1498,2023-01-01 19:39:00,1184,Delivered,Credit Card,2023-01-01 19:39:00,
2023718,9885,542,2023-01-01 08:03:00,1118,Delivered,UPI,2023-01-01 08:03:00,
2023719,8784,1662,2023-01-01 13:27:00,1950,Delivered,Credit Card,2023-01-01 13:27:00,
2023720,49871,1636,2023-01-01 08:21:00,1426,Delivered,Credit Card,2023-01-01 08:21:00,
2023721,97016,567,2023-01-01 13:37:00,1311,Delivered,Wallet,2023-01-01 13:37:00,
2023722,80149,247,2023-01-01 13:55:00,351,Delivered,UPI,2023-01-01 13:55:00,
2023723,39399,627,2023-01-01 07:09:00,608,Delivered,UPI,2023-01-01 07:09:00,
2023724,37675,1287,2023-01-01 08:01:00,3743,Delivered,UPI,2023-01-01 08:01:00,
2023725,54887,1432,2023-01-01 07:20:00,487,Delivered,Wallet,2023-01-01 07:20:00,
2023726,73882,1254,2023-01-01 13:04:00,5985,Delivered,Credit Card,2023-01-01 13:04:00,
2023727,32912,1483,2023-01-01 09:46:00,534,Delivered,UPI,2023-01-01 09:46:00,
2023728,41998,360,2023-01-01 14:09:00,6958,Delivered,Credit Card,2023-01-01 14:09:00,
2023729,55187,249,2023-01-01 13:19:00,1460,Delivered,UPI,2023-01-01 13:19:00,
2023730,54371,1236,2023-01-01 13:58:00,1519,Delivered,Credit Card,2023-01-01 13:58:00,
