OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20233401,85585,1249,2023-01-03 07:41:00,1144,Delivered,UPI,2023-01-03 07:41:00,
20233402,24806,200,2023-01-03 13:34:00,1002,Delivered,Wallet,2023-01-03 13:34:00,
20233403,76122,790,2023-01-03 09:28:00,1144,Delivered,Credit Card,2023-01-03 09:28:00,
20233404,83132,1075,2023-01-03 07:25:00,1027,Delivered,UPI,2023-01-03 07:25:00,
20233405,46159,1373,2023-01-03 07:28:00,849,Delivered,Credit Card,2023-01-03 07:28:00,
20233406,34328,1526,2023-01-03 07:18:00,478,Delivered,Credit Card,2023-01-03 07:18:00,
20233407,54163,1474,2023-01-03 12:17:00,1961,Delivered,Wallet,2023-01-03 12:17:00,
20233408,66407,1514,2023-01-03 08:16:00,490,Delivered,Wallet,2023-01-03 08:16:00,
20233409,69831,40,2023-01-03 09:41:00,2517,Delivered,UPI,2023-01-03 09:41:00,
20233410,32480,1518,2023-01-03 08:25:00,3786,Delivered,Credit Card,2023-01-03 08:25:00,
20233411,5389,147,2023-01-03 20:30:00,1075,Delivered,Wallet,2023-01-03 20:30:00,
20233412,89271,146,2023-01-03 14:05:00,1299,Delivered,Credit Card,2023-01-03 14:05:00,
20233413,63562,1699,2023-01-03 14:58:00,1296,Delivered,UPI,2023-01-03 14:58:00,
20233414,10183,107,2023-01-03 20:06:00,3670,Delivered,Credit Card,2023-01-03 20:06:00,
20233415,8789,48,2023-01-03 08:59:00,2025,Delivered,Wallet,2023-01-03 08:59:00,
20233416,45556,1390,2023-01-03 07:40:00,8099,Failed,Wallet,2023-01-03 07:40:00,
20233417,87795,1222,2023-01-03 08:33:00,1000,Delivered,UPI,2023-01-03 08:33:00,
20233418,56925,1324,2023-01-03 08:04:00,2094,Delivered,Credit Card,2023-01-03 08:04:00,
20233419,37490,674,2023-01-03 07:35:00,4574,Delivered,UPI,2023-01-03 07:35:00,
20233420,38943,763,2023-01-03 12:50:00,911,Delivered,Wallet,2023-01-03 12:50:00,
20233421,17559,330,2023-01-03 13:32:00,3093,Delivered,Wallet,2023-01-03 13:32:00,
20233422,21128,1708,2023-01-03 07:25:00,1082,Delivered,CoD,2023-01-03 07:25:00,
20233423,10362,1653,2023-01-03 08:00:00,4916,Delivered,Wallet,2023-01-03 08:00:00,
20233424,40288,729,2023-01-03 09:12:00,984,Delivered,UPI,2023-01-03 09:12:00,
20233425,52247,892,2023-01-03 08:15:00,615,Delivered,UPI,2023-01-03 08:15:00,
20233426,75509,565,2023-01-03 20:11:00,1844,Abandoned,Credit Card,2023-01-03 20:11:00,
20233427,92944,949,2023-01-03 07:57:00,2428,Delivered,Credit Card,2023-01-03 07:57:00,
20233428,21630,1365,2023-01-03 13:10:00,406,Delivered,UPI,2023-01-03 13:10:00,
20233429,84872,1500,2023-01-03 08:48:00,1955,Delivered,Credit Card,2023-01-03 08:48:00,
20233430,81032,1377,2023-01-03 13:10:00,2048,Delivered,UPI,2023-01-03 13:10:00,
20233431,16175,66,2023-01-03 09:25:00,1122,Delivered,Credit Card,2023-01-03 09:25:00,
20233432,51620,367,2023-01-03 12:57:00,2255,Delivered,Wallet,2023-01-03 12:57:00,
20233433,34330,989,2023-01-03 07:29:00,2000,Delivered,Credit Card,2023-01-03 07:29:00,
20233434,26549,879,2023-01-03 09:16:00,710,Delivered,Wallet,2023-01-03 09:16:00,
20233435,23564,1662,2023-01-03 08:39:00,780,Delivered,Credit Card,2023-01-03 08:39:00,
20233436,44132,1399,2023-01-03 20:39:00,920,Delivered,Wallet,2023-01-03 20:39:00,
20233437,23029,1785,2023-01-03 13:42:00,556,Delivered,UPI,2023-01-03 13:42:00,
20233438,27824,719,2023-01-03 07:01:00,2454,Delivered,Credit Card,2023-01-03 07:01:00,
20233439,91103,1703,2023-01-03 13:57:00,780,Delivered,Credit Card,2023-01-03 13:57:00,
20233440,40577,1005,2023-01-03 08:58:00,360,Delivered,Wallet,2023-01-03 08:58:00,
20233441,73185,1651,2023-01-03 09:42:00,1480,Delivered,Credit Card,2023-01-03 09:42:00,
20233442,87621,620,2023-01-03 09:37:00,1767,Delivered,UPI,2023-01-03 09:37:00,
20233443,12696,1046,2023-01-03 13:45:00,771,Delivered,Wallet,2023-01-03 13:45:00,
20233444,6710,106,2023-01-03 07:43:00,51,Delivered,Wallet,2023-01-03 07:43:00,
20233445,9805,1737,2023-01-03 09:51:00,1600,Delivered,Credit Card,2023-01-03 09:51:00,
20233446,63545,1019,2023-01-03 09:23:00,2828,Delivered,CoD,2023-01-03 09:23:00,
20233447,83343,1116,2023-01-03 07:47:00,2115,Delivered,Credit Card,2023-01-03 07:47:00,
20233448,63357,1068,2023-01-03 08:01:00,2442,Delivered,UPI,2023-01-03 08:01:00,
20233449,68875,716,2023-01-03 08:23:00,890,Delivered,Credit Card,2023-01-03 08:23:00,
20233450,96510,1136,2023-01-03 20:55:00,516,Delivered,Credit Card,2023-01-03 20:55:00,
20233451,10600,1574,2023-01-03 08:21:00,1220,Delivered,Credit Card,2023-01-03 08:21:00,
20233452,32414,701,2023-01-03 19:12:00,2001,Delivered,Credit Card,2023-01-03 19:12:00,
20233453,57630,730,2023-01-03 07:54:00,434,Delivered,Wallet,2023-01-03 07:54:00,
20233454,37473,1791,2023-01-03 09:21:00,1187,Delivered,Credit Card,2023-01-03 09:21:00,
20233455,67804,202,2023-01-03 07:32:00,138,Delivered,Credit Card,2023-01-03 07:32:00,
20233456,43241,882,2023-01-03 13:55:00,1604,Delivered,Credit Card,2023-01-03 13:55:00,
20233457,16011,165,2023-01-03 14:38:00,6437,Delivered,Credit Card,2023-01-03 14:38:00,
20233458,86912,580,2023-01-03 08:44:00,2419,Delivered,CoD,2023-01-03 08:44:00,
20233459,5242,84,2023-01-03 09:10:00,3670,Delivered,Credit Card,2023-01-03 09:10:00,
20233460,97071,1492,2023-01-03 09:34:00,1191,Delivered,Credit Card,2023-01-03 09:34:00,
20233461,66040,23,2023-01-03 13:10:00,1533,Delivered,Wallet,2023-01-03 13:10:00,
20233462,49596,751,2023-01-03 07:59:00,1691,Delivered,Credit Card,2023-01-03 07:59:00,
20233463,68571,1684,2023-01-03 09:23:00,306,Delivered,Credit Card,2023-01-03 09:23:00,
20233464,64313,540,2023-01-03 19:37:00,3234,Delivered,Credit Card,2023-01-03 19:37:00,
20233465,90466,75,2023-01-03 12:12:00,614,Delivered,Credit Card,2023-01-03 12:12:00,
20233466,13842,218,2023-01-03 13:20:00,3345,Delivered,Credit Card,2023-01-03 13:20:00,
20233467,45050,1299,2023-01-03 13:46:00,1784,Delivered,Credit Card,2023-01-03 13:46:00,
20233468,38399,1033,2023-01-03 07:59:00,1652,Delivered,Credit Card,2023-01-03 07:59:00,
20233469,40989,1154,2023-01-03 09:05:00,212,Delivered,Wallet,2023-01-03 09:05:00,
20233470,31115,416,2023-01-03 08:27:00,540,Delivered,Credit Card,2023-01-03 08:27:00,
20233471,58534,998,2023-01-03 09:02:00,233,Delivered,Credit Card,2023-01-03 09:02:00,
20233472,44779,1503,2023-01-03 19:08:00,1665,Delivered,UPI,2023-01-03 19:08:00,
20233473,31282,1188,2023-01-03 13:44:00,618,Delivered,Wallet,2023-01-03 13:44:00,
20233474,38051,571,2023-01-03 07:51:00,2815,Delivered,Credit Card,2023-01-03 07:51:00,
20233475,40796,911,2023-01-03 19:10:00,1905,Delivered,Wallet,2023-01-03 19:10:00,
20233476,441,1763,2023-01-03 13:14:00,1610,Delivered,Credit Card,2023-01-03 13:14:00,
20233477,31847,1343,2023-01-03 08:18:00,645,Delivered,UPI,2023-01-03 08:18:00,
20233478,70492,1416,2023-01-03 09:38:00,2120,Delivered,UPI,2023-01-03 09:38:00,
20233479,69316,359,2023-01-03 12:32:00,3350,Delivered,Credit Card,2023-01-03 12:32:00,
