OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20231801,45574,1552,2023-01-02 13:18:00,1332,Delivered,Wallet,2023-01-02 13:18:00,
20231802,7815,518,2023-01-02 19:18:00,3491,Delivered,Wallet,2023-01-02 19:18:00,
20231803,52353,1038,2023-01-02 14:47:00,2502,Delivered,UPI,2023-01-02 14:47:00,
20231804,91863,121,2023-01-02 08:02:00,5041,Delivered,UPI,2023-01-02 08:02:00,
20231805,48617,855,2023-01-02 07:44:00,504,Delivered,Credit Card,2023-01-02 07:44:00,
20231806,80797,127,2023-01-02 07:12:00,4922,Delivered,Credit Card,2023-01-02 07:12:00,
20231807,17792,465,2023-01-02 12:35:00,1050,Delivered,Credit Card,2023-01-02 12:35:00,
20231808,83786,89,2023-01-02 08:47:00,2477,Delivered,UPI,2023-01-02 08:47:00,
20231809,23173,333,2023-01-02 08:21:00,1085,Delivered,Credit Card,2023-01-02 08:21:00,
20231810,90207,862,2023-01-02 08:54:00,5415,Delivered,Wallet,2023-01-02 08:54:00,
20231811,92775,727,2023-01-02 07:48:00,3404,Delivered,UPI,2023-01-02 07:48:00,
20231812,42201,1285,2023-01-02 12:56:00,2677,Delivered,Credit Card,2023-01-02 12:56:00,
20231813,27989,348,2023-01-02 07:03:00,765,Delivered,Wallet,2023-01-02 07:03:00,
20231814,30093,1767,2023-01-02 14:21:00,2234,Delivered,Wallet,2023-01-02 14:21:00,
20231815,8681,1649,2023-01-02 13:49:00,5883,Delivered,UPI,2023-01-02 13:49:00,
20231816,69291,303,2023-01-02 13:47:00,6802,Delivered,Credit Card,2023-01-02 13:47:00,
20231817,54524,990,2023-01-02 12:04:00,627,Delivered,UPI,2023-01-02 12:04:00,
20231818,42847,869,2023-01-02 07:23:00,1384,Delivered,UPI,2023-01-02 07:23:00,
20231819,70876,475,2023-01-02 08:15:00,1158,Delivered,Credit Card,2023-01-02 08:15:00,
20231820,38387,1050,2023-01-02 14:08:00,1098,Delivered,Credit Card,2023-01-02 14:08:00,
20231821,73037,214,2023-01-02 09:37:00,1756,Delivered,Credit Card,2023-01-02 09:37:00,
20231822,30182,699,2023-01-02 09:52:00,546,Delivered,UPI,2023-01-02 09:52:00,
20231823,9287,1187,2023-01-02 07:41:00,5436,Delivered,Wallet,2023-01-02 07:41:00,
20231824,13287,443,2023-01-02 14:48:00,957,Delivered,Credit Card,2023-01-02 14:48:00,
20231825,67860,1349,2023-01-02 09:26:00,4493,Delivered,Credit Card,2023-01-02 09:26:00,
20231826,2841,281,2023-01-02 08:15:00,1261,Delivered,Credit Card,2023-01-02 08:15:00,
20231827,70266,355,2023-01-02 13:22:00,1170,Delivered,Credit Card,2023-01-02 13:22:00,
20231828,51318,1788,2023-01-02 09:34:00,1970,Delivered,Credit Card,2023-01-02 09:34:00,
20231829,23010,471,2023-01-02 12:32:00,690,Delivered,UPI,2023-01-02 12:32:00,
20231830,52798,1532,2023-01-02 07:10:00,1906,Delivered,Credit Card,2023-01-02 07:10:00,
20231831,55741,1485,2023-01-02 08:27:00,1788,Delivered,Credit Card,2023-01-02 08:27:00,
20231832,86279,1117,2023-01-02 08:51:00,1831,Delivered,Credit Card,2023-01-02 08:51:00,
20231833,41666,1685,2023-01-02 19:19:00,185,Delivered,Credit Card,2023-01-02 19:19:00,
20231834,534,209,2023-01-02 08:57:00,5303,Delivered,UPI,2023-01-02 08:57:00,
20231835,2094,799,2023-01-02 13:01:00,1387,Delivered,Credit Card,2023-01-02 13:01:00,
20231836,95699,1534,2023-01-02 07:38:00,945,Delivered,Credit Card,2023-01-02 07:38:00,
20231837,93623,870,2023-01-02 08:56:00,2093,Delivered,Credit Card,2023-01-02 08:56:00,
20231838,26743,1249,2023-01-02 14:22:00,1030,Delivered,UPI,2023-01-02 14:22:00,
20231839,1935,758,2023-01-02 09:49:00,3934,Delivered,UPI,2023-01-02 09:49:00,
20231840,57977,497,2023-01-02 09:35:00,2216,Delivered,Credit Card,2023-01-02 09:35:00,
20231841,39560,450,2023-01-02 12:43:00,500,Delivered,Credit Card,2023-01-02 12:43:00,
20231842,40003,709,2023-01-02 08:47:00,2569,Delivered,Credit Card,2023-01-02 08:47:00,
20231843,49958,1752,2023-01-02 14:33:00,1384,Delivered,Credit Card,2023-01-02 14:33:00,
20231844,65680,1770,2023-01-02 19:47:00,1569,Delivered,Credit Card,2023-01-02 19:47:00,
20231845,18691,474,2023-01-02 07:28:00,790,Delivered,UPI,2023-01-02 07:28:00,
20231846,25899,1016,2023-01-02 07:12:00,1455,Delivered,Credit Card,2023-01-02 07:12:00,
20231847,86337,391,2023-01-02 13:06:00,1409,Delivered,UPI,2023-01-02 13:06:00,
20231848,19038,1004,2023-01-02 07:23:00,2236,Delivered,UPI,2023-01-02 07:23:00,
20231849,87123,1321,2023-01-02 13:05:00,2058,Delivered,Credit Card,2023-01-02 13:05:00,
20231850,97546,1343,2023-01-02 12:47:00,215,Delivered,Wallet,2023-01-02 12:47:00,
