OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
2023301702,2023301,620,3,117,351,2023-01-01 08:00:00,
2023301703,2023301,619,2,171,342,2023-01-01 08:00:00,
2023302704,2023302,4368,5,135,675,2023-01-01 09:19:00,
2023303705,2023303,1404,4,572,2288,2023-01-01 08:15:00,
2023303706,2023303,1407,2,114,228,2023-01-01 08:15:00,
2023303707,2023303,1405,5,151,755,2023-01-01 08:15:00,
2023303708,2023303,1406,1,305,305,2023-01-01 08:15:00,
2023304709,2023304,1868,5,62,310,2023-01-01 08:22:00,
2023305710,2023305,1790,1,138,138,2023-01-01 14:52:00,
2023305711,2023305,1788,3,339,1017,2023-01-01 14:52:00,
2023306712,2023306,3784,4,198,792,2023-01-01 07:53:00,
2023307713,2023307,78,5,198,990,2023-01-01 08:18:00,
2023308714,2023308,2920,4,171,684,2023-01-01 09:58:00,
2023308715,2023308,2921,5,189,945,2023-01-01 09:58:00,
2023308716,2023308,2919,3,141,423,2023-01-01 09:58:00,
2023309717,2023309,4550,4,183,732,2023-01-01 08:39:00,
2023309718,2023309,4551,5,106,530,2023-01-01 08:39:00,
2023310719,2023310,1685,1,217,217,2023-01-01 09:27:00,
2023310720,2023310,1682,4,54,216,2023-01-01 09:27:00,
2023310721,2023310,1684,4,45,180,2023-01-01 09:27:00,
2023310722,2023310,1686,3,197,591,2023-01-01 09:27:00,
2023310723,2023310,1683,1,58,58,2023-01-01 09:27:00,
2023311724,2023311,4402,4,192,768,2023-01-01 08:25:00,
2023311725,2023311,4401,4,132,528,2023-01-01 08:25:00,
2023312726,2023312,1091,2,58,116,2023-01-01 07:57:00,
2023312727,2023312,1089,5,161,805,2023-01-01 07:57:00,
2023312728,2023312,1088,4,162,648,2023-01-01 07:57:00,
2023313729,2023313,1532,1,262,262,2023-01-01 08:08:00,
2023314730,2023314,4454,4,112,448,2023-01-01 08:09:00,
2023314731,2023314,4457,3,167,501,2023-01-01 08:09:00,
2023314732,2023314,4453,5,102,510,2023-01-01 08:09:00,
2023314733,2023314,4456,5,169,845,2023-01-01 08:09:00,
2023315734,2023315,2279,1,391,391,2023-01-01 13:27:00,
2023315735,2023315,2280,5,170,850,2023-01-01 13:27:00,
2023315736,2023315,2278,3,144,432,2023-01-01 13:27:00,
2023316737,2023316,3191,1,631,631,2023-01-01 07:19:00,
2023316738,2023316,3192,3,173,519,2023-01-01 07:19:00,
2023317739,2023317,3797,2,336,672,2023-01-01 09:44:00,
2023317740,2023317,3796,5,203,1015,2023-01-01 09:44:00,
2023318741,2023318,933,2,126,252,2023-01-01 07:33:00,
2023318742,2023318,934,4,285,1140,2023-01-01 07:33:00,
2023319743,2023319,2200,1,129,129,2023-01-01 07:07:00,
2023320744,2023320,3238,4,579,2316,2023-01-01 19:34:00,
2023320745,2023320,3240,5,185,925,2023-01-01 19:34:00,
2023320746,2023320,3239,1,667,667,2023-01-01 19:34:00,
2023321747,2023321,3419,4,111,444,2023-01-01 13:20:00,
2023321748,2023321,3420,5,219,1095,2023-01-01 13:20:00,
2023322749,2023322,3671,4,166,664,2023-01-01 08:16:00,
2023322750,2023322,3672,4,415,1660,2023-01-01 08:16:00,
2023322751,2023322,3670,1,562,562,2023-01-01 08:16:00,
2023322752,2023322,3674,3,216,648,2023-01-01 08:16:00,
2023322753,2023322,3673,4,160,640,2023-01-01 08:16:00,
2023323754,2023323,2642,4,126,504,2023-01-01 09:06:00,
2023323755,2023323,2644,5,334,1670,2023-01-01 09:06:00,
2023323756,2023323,2645,2,309,618,2023-01-01 09:06:00,
2023323757,2023323,2641,3,159,477,2023-01-01 09:06:00,
2023324758,2023324,2734,4,199,796,2023-01-01 09:32:00,
2023325759,2023325,3601,1,134,134,2023-01-01 19:05:00,
2023325760,2023325,3600,2,113,226,2023-01-01 19:05:00,
2023326761,2023326,2630,2,359,718,2023-01-01 09:58:00,
2023326762,2023326,2631,5,231,1155,2023-01-01 09:58:00,
2023327763,2023327,2383,3,320,960,2023-01-01 09:28:00,
2023328764,2023328,4553,4,227,908,2023-01-01 13:30:00,
2023328765,2023328,4552,1,179,179,2023-01-01 13:30:00,
2023329766,2023329,1901,2,438,876,2023-01-01 08:46:00,
2023329767,2023329,1902,4,632,2528,2023-01-01 08:46:00,
2023330768,2023330,2341,1,137,137,2023-01-01 19:08:00,
2023330769,2023330,2338,3,237,711,2023-01-01 19:08:00,
2023331770,2023331,261,5,595,2975,2023-01-01 13:15:00,
2023331771,2023331,260,1,85,85,2023-01-01 13:15:00,
2023332772,2023332,3766,3,61,183,2023-01-01 09:19:00,
2023332773,2023332,3767,2,85,170,2023-01-01 09:19:00,
2023332774,2023332,3768,3,137,411,2023-01-01 09:19:00,
