OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
2023301,31096,247,2023-01-01 08:00:00,693,Delivered,Wallet,2023-01-01 08:00:00,
2023302,99482,1688,2023-01-01 09:19:00,675,Delivered,Credit Card,2023-01-01 09:19:00,
2023303,26306,546,2023-01-01 08:15:00,3576,Delivered,Wallet,2023-01-01 08:15:00,
2023304,77530,712,2023-01-01 08:22:00,310,Delivered,Debit Card,2023-01-01 08:22:00,
2023305,95376,684,2023-01-01 14:52:00,1155,Returned,Credit Card,2023-01-01 14:52:00,
2023306,23722,1457,2023-01-01 07:53:00,792,Delivered,UPI,2023-01-01 07:53:00,
2023307,23794,36,2023-01-01 08:18:00,990,Delivered,UPI,2023-01-01 08:18:00,
2023308,79727,1129,2023-01-01 09:58:00,2052,Delivered,Credit Card,2023-01-01 09:58:00,
2023309,80976,1754,2023-01-01 08:39:00,1262,Delivered,Credit Card,2023-01-01 08:39:00,
2023310,58483,642,2023-01-01 09:27:00,1262,Delivered,Credit Card,2023-01-01 09:27:00,
2023311,68536,1699,2023-01-01 08:25:00,1296,Delivered,Credit Card,2023-01-01 08:25:00,
2023312,9046,426,2023-01-01 07:57:00,1569,Delivered,Credit Card,2023-01-01 07:57:00,
2023313,32419,593,2023-01-01 08:08:00,262,Delivered,Wallet,2023-01-01 08:08:00,
2023314,96894,1714,2023-01-01 08:09:00,2304,Delivered,Wallet,2023-01-01 08:09:00,
2023315,37208,873,2023-01-01 13:27:00,1673,Delivered,Credit Card,2023-01-01 13:27:00,
2023316,80280,1235,2023-01-01 07:19:00,1150,Delivered,Credit Card,2023-01-01 07:19:00,
2023317,79190,1464,2023-01-01 09:44:00,1687,Canceled,Credit Card,2023-01-01 09:44:00,
2023318,50490,361,2023-01-01 07:33:00,1392,Delivered,UPI,2023-01-01 07:33:00,
2023319,97940,845,2023-01-01 07:07:00,129,Delivered,Wallet,2023-01-01 07:07:00,
2023320,24530,1253,2023-01-01 19:34:00,3908,Delivered,Credit Card,2023-01-01 19:34:00,
2023321,48741,1313,2023-01-01 13:20:00,1539,Delivered,Credit Card,2023-01-01 13:20:00,
2023322,78536,1411,2023-01-01 08:16:00,4174,Delivered,UPI,2023-01-01 08:16:00,
2023323,88283,1013,2023-01-01 09:06:00,3269,Delivered,UPI,2023-01-01 09:06:00,
2023324,23358,1053,2023-01-01 09:32:00,796,Delivered,Credit Card,2023-01-01 09:32:00,
2023325,25628,1381,2023-01-01 19:05:00,360,Delivered,UPI,2023-01-01 19:05:00,
2023326,42088,1004,2023-01-01 09:58:00,1873,Delivered,UPI,2023-01-01 09:58:00,
2023327,52520,914,2023-01-01 09:28:00,960,Delivered,Wallet,2023-01-01 09:28:00,
2023328,56085,1755,2023-01-01 13:30:00,1087,Delivered,Credit Card,2023-01-01 13:30:00,
2023329,75972,727,2023-01-01 08:46:00,3404,Delivered,Credit Card,2023-01-01 08:46:00,
2023330,97018,900,2023-01-01 19:08:00,848,Delivered,Credit Card,2023-01-01 19:08:00,
2023331,43274,110,2023-01-01 13:15:00,3060,Delivered,UPI,2023-01-01 13:15:00,
2023332,45359,1450,2023-01-01 09:19:00,764,Delivered,Wallet,2023-01-01 09:19:00,
2023333,95252,1695,2023-01-01 08:31:00,3330,Delivered,Credit Card,2023-01-01 08:31:00,
2023334,25157,250,2023-01-01 08:03:00,254,Delivered,Credit Card,2023-01-01 08:03:00,
2023335,55139,196,2023-01-01 07:33:00,2156,Delivered,Wallet,2023-01-01 07:33:00,
2023336,22427,51,2023-01-01 19:40:00,1452,Delivered,CoD,2023-01-01 19:40:00,
2023337,42195,1179,2023-01-01 08:42:00,1280,Delivered,UPI,2023-01-01 08:42:00,
2023338,19312,1440,2023-01-01 09:05:00,470,Delivered,Credit Card,2023-01-01 09:05:00,
2023339,93575,316,2023-01-01 14:44:00,1327,Delivered,Credit Card,2023-01-01 14:44:00,
2023340,16077,1133,2023-01-01 07:31:00,1135,Delivered,Credit Card,2023-01-01 07:31:00,
2023341,84464,1209,2023-01-01 20:33:00,5340,Delivered,Credit Card,2023-01-01 20:33:00,
2023342,44517,269,2023-01-01 14:40:00,392,Delivered,UPI,2023-01-01 14:40:00,
2023343,46878,1291,2023-01-01 09:54:00,524,Delivered,UPI,2023-01-01 09:54:00,
2023344,69789,123,2023-01-01 08:36:00,4759,Delivered,Debit Card,2023-01-01 08:36:00,
2023345,38522,140,2023-01-01 07:08:00,2212,Delivered,Credit Card,2023-01-01 07:08:00,
2023346,100,142,2023-01-01 08:15:00,1834,Delivered,Credit Card,2023-01-01 08:15:00,
2023347,85592,342,2023-01-01 07:18:00,2127,Delivered,Wallet,2023-01-01 07:18:00,
2023348,90435,670,2023-01-01 07:37:00,1820,Delivered,Wallet,2023-01-01 07:37:00,
2023349,86867,816,2023-01-01 08:23:00,874,Delivered,Credit Card,2023-01-01 08:23:00,
2023350,21309,1029,2023-01-01 08:10:00,728,Delivered,Credit Card,2023-01-01 08:10:00,
2023351,48500,105,2023-01-01 07:14:00,996,Delivered,UPI,2023-01-01 07:14:00,
2023352,70582,654,2023-01-01 09:16:00,696,Delivered,Credit Card,2023-01-01 09:16:00,
2023353,83269,653,2023-01-01 09:22:00,2236,Delivered,Credit Card,2023-01-01 09:22:00,
2023354,51224,1591,2023-01-01 19:09:00,2048,Delivered,UPI,2023-01-01 19:09:00,
2023355,29846,1609,2023-01-01 08:19:00,2860,Delivered,UPI,2023-01-01 08:19:00,
2023356,55772,580,2023-01-01 09:32:00,1932,Delivered,UPI,2023-01-01 09:32:00,
2023357,45846,320,2023-01-01 19:01:00,3126,Delivered,Credit Card,2023-01-01 19:01:00,
2023358,41409,580,2023-01-01 07:25:00,2213,Delivered,UPI,2023-01-01 07:25:00,
2023359,60103,297,2023-01-01 09:35:00,1074,Delivered,Credit Card,2023-01-01 09:35:00,
2023360,32661,539,2023-01-01 07:27:00,2852,Delivered,UPI,2023-01-01 07:27:00,
2023361,80505,1709,2023-01-01 13:55:00,2323,Delivered,Debit Card,2023-01-01 13:55:00,
2023362,20255,1058,2023-01-01 08:26:00,666,Delivered,Credit Card,2023-01-01 08:26:00,
2023363,15860,1386,2023-01-01 08:40:00,1254,Delivered,Credit Card,2023-01-01 08:40:00,
2023364,55600,292,2023-01-01 09:40:00,3470,Delivered,UPI,2023-01-01 09:40:00,
2023365,15774,748,2023-01-01 14:36:00,1498,Delivered,Credit Card,2023-01-01 14:36:00,
2023366,25143,522,2023-01-01 09:03:00,1699,Delivered,CoD,2023-01-01 09:03:00,
2023367,78903,1466,2023-01-01 08:26:00,1928,Delivered,Credit Card,2023-01-01 08:26:00,
2023368,44444,128,2023-01-01 08:42:00,1122,Delivered,Credit Card,2023-01-01 08:42:00,
2023369,16225,1747,2023-01-01 07:16:00,1840,Delivered,Credit Card,2023-01-01 07:16:00,
2023370,71528,677,2023-01-01 13:36:00,2015,Delivered,Credit Card,2023-01-01 13:36:00,
2023371,84383,1343,2023-01-01 09:14:00,215,Delivered,Credit Card,2023-01-01 09:14:00,
2023372,54506,783,2023-01-01 12:31:00,631,Delivered,Wallet,2023-01-01 12:31:00,
2023373,41905,735,2023-01-01 09:02:00,484,Delivered,Credit Card,2023-01-01 09:02:00,
2023374,83337,1285,2023-01-01 08:08:00,1751,Delivered,Credit Card,2023-01-01 08:08:00,
2023375,41649,675,2023-01-01 07:52:00,2136,Delivered,Credit Card,2023-01-01 07:52:00,
2023376,30386,1241,2023-01-01 09:14:00,370,Delivered,CoD,2023-01-01 09:14:00,
2023377,68183,1147,2023-01-01 07:15:00,615,Delivered,UPI,2023-01-01 07:15:00,
2023378,76539,433,2023-01-01 19:42:00,817,Delivered,UPI,2023-01-01 19:42:00,
2023379,58289,510,2023-01-01 09:59:00,3559,Delivered,UPI,2023-01-01 09:59:00,
2023380,83419,1141,2023-01-01 19:05:00,1674,Delivered,Wallet,2023-01-01 19:05:00,
2023381,21081,912,2023-01-01 09:08:00,1892,Delivered,Credit Card,2023-01-01 09:08:00,
2023382,79093,362,2023-01-01 07:36:00,90,Delivered,Wallet,2023-01-01 07:36:00,
2023383,33314,1023,2023-01-01 07:36:00,2255,Delivered,Credit Card,2023-01-01 07:36:00,
2023384,90076,465,2023-01-01 20:02:00,420,Delivered,Credit Card,2023-01-01 20:02:00,
2023385,90872,475,2023-01-01 08:59:00,427,Delivered,UPI,2023-01-01 08:59:00,
2023386,12367,417,2023-01-01 09:55:00,1784,Delivered,Wallet,2023-01-01 09:55:00,
2023387,46659,90,2023-01-01 14:17:00,520,Delivered,CoD,2023-01-01 14:17:00,
2023388,40684,1676,2023-01-01 19:19:00,2916,Delivered,Credit Card,2023-01-01 19:19:00,
2023389,81467,927,2023-01-01 13:36:00,1829,Delivered,UPI,2023-01-01 13:36:00,
2023390,96505,1674,2023-01-01 07:15:00,768,Delivered,Credit Card,2023-01-01 07:15:00,
2023391,75915,1554,2023-01-01 09:52:00,183,Delivered,UPI,2023-01-01 09:52:00,
2023392,60503,1382,2023-01-01 08:53:00,1461,Delivered,Credit Card,2023-01-01 08:53:00,
2023393,98288,648,2023-01-01 14:28:00,845,Delivered,Debit Card,2023-01-01 14:28:00,
2023394,78528,46,2023-01-01 07:38:00,1201,Delivered,Wallet,2023-01-01 07:38:00,
2023395,65535,752,2023-01-01 08:07:00,876,Delivered,Credit Card,2023-01-01 08:07:00,
2023396,64023,326,2023-01-01 08:31:00,646,Delivered,UPI,2023-01-01 08:31:00,
2023397,99881,1400,2023-01-01 08:13:00,432,Delivered,UPI,2023-01-01 08:13:00,
2023398,44416,610,2023-01-01 08:56:00,2330,Delivered,Credit Card,2023-01-01 08:56:00,
2023399,95342,1224,2023-01-01 09:23:00,2587,Delivered,Credit Card,2023-01-01 09:23:00,
2023400,51972,167,2023-01-01 08:52:00,4808,Delivered,Credit Card,2023-01-01 08:52:00,
