OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20232501,37533,1260,2023-01-02 07:33:00,253,Delivered,Wallet,2023-01-02 07:33:00,
20232502,39204,844,2023-01-02 12:02:00,815,Delivered,Debit Card,2023-01-02 12:02:00,
20232503,57721,1297,2023-01-02 14:41:00,4220,Delivered,Debit Card,2023-01-02 14:41:00,
20232504,33487,457,2023-01-02 20:36:00,1175,Delivered,Credit Card,2023-01-02 20:36:00,
20232505,267,1382,2023-01-02 07:43:00,920,Delivered,Debit Card,2023-01-02 07:43:00,
20232506,90660,1298,2023-01-02 08:07:00,2552,Delivered,UPI,2023-01-02 08:07:00,
20232507,78929,875,2023-01-02 12:10:00,237,Delivered,Wallet,2023-01-02 12:10:00,
20232508,12221,13,2023-01-02 19:24:00,4047,Delivered,UPI,2023-01-02 19:24:00,
20232509,96914,1645,2023-01-02 19:55:00,910,Delivered,UPI,2023-01-02 19:55:00,
20232510,67386,346,2023-01-02 07:10:00,2935,Delivered,UPI,2023-01-02 07:10:00,
20232511,76458,82,2023-01-02 07:00:00,1195,Delivered,UPI,2023-01-02 07:00:00,
20232512,4090,1735,2023-01-02 13:06:00,1089,Delivered,Credit Card,2023-01-02 13:06:00,
20232513,52670,104,2023-01-02 07:02:00,2796,Delivered,Credit Card,2023-01-02 07:02:00,
20232514,67613,952,2023-01-02 07:46:00,2302,Delivered,Wallet,2023-01-02 07:46:00,
20232515,24635,942,2023-01-02 12:56:00,1807,Delivered,UPI,2023-01-02 12:56:00,
20232516,90681,494,2023-01-02 07:48:00,207,Delivered,Credit Card,2023-01-02 07:48:00,
20232517,611,118,2023-01-02 14:50:00,813,Delivered,UPI,2023-01-02 14:50:00,
20232518,53707,1227,2023-01-02 14:40:00,3359,Delivered,UPI,2023-01-02 14:40:00,
20232519,75736,906,2023-01-02 08:47:00,7512,Delivered,Credit Card,2023-01-02 08:47:00,
20232520,44317,1201,2023-01-02 08:49:00,1193,Canceled,Debit Card,2023-01-02 08:49:00,
20232521,60033,1122,2023-01-02 13:34:00,2735,Delivered,Credit Card,2023-01-02 13:34:00,
20232522,14846,243,2023-01-02 08:42:00,1224,Delivered,Credit Card,2023-01-02 08:42:00,
20232523,18663,1495,2023-01-02 20:01:00,1940,Delivered,CoD,2023-01-02 20:01:00,
20232524,52963,483,2023-01-02 07:31:00,795,Delivered,Wallet,2023-01-02 07:31:00,
20232525,6610,1494,2023-01-02 19:54:00,2823,Delivered,Wallet,2023-01-02 19:54:00,
20232526,46871,83,2023-01-02 08:37:00,2948,Delivered,Wallet,2023-01-02 08:37:00,
20232527,27300,61,2023-01-02 07:44:00,2619,Delivered,Wallet,2023-01-02 07:44:00,
20232528,79594,965,2023-01-02 13:14:00,2014,Delivered,Credit Card,2023-01-02 13:14:00,
20232529,76758,390,2023-01-02 13:27:00,1440,Delivered,Credit Card,2023-01-02 13:27:00,
20232530,69723,1512,2023-01-02 08:48:00,8640,Delivered,UPI,2023-01-02 08:48:00,
20232531,70079,497,2023-01-02 08:34:00,4110,Delivered,Wallet,2023-01-02 08:34:00,
20232532,70009,252,2023-01-02 19:31:00,2107,Delivered,Credit Card,2023-01-02 19:31:00,
20232533,87553,353,2023-01-02 07:10:00,847,Delivered,UPI,2023-01-02 07:10:00,
20232534,26302,89,2023-01-02 08:05:00,189,Delivered,Wallet,2023-01-02 08:05:00,
20232535,72191,1471,2023-01-02 09:57:00,246,Delivered,CoD,2023-01-02 09:57:00,
20232536,36140,1009,2023-01-02 20:19:00,256,Delivered,Credit Card,2023-01-02 20:19:00,
20232537,27392,974,2023-01-02 09:27:00,1380,Delivered,UPI,2023-01-02 09:27:00,
20232538,45857,898,2023-01-02 09:21:00,2497,Delivered,Credit Card,2023-01-02 09:21:00,
20232539,24263,227,2023-01-02 08:04:00,7781,Delivered,Credit Card,2023-01-02 08:04:00,
20232540,65971,1623,2023-01-02 08:12:00,5836,Delivered,Credit Card,2023-01-02 08:12:00,
20232541,92999,1332,2023-01-02 19:24:00,2710,Delivered,UPI,2023-01-02 19:24:00,
20232542,83368,77,2023-01-02 14:32:00,828,Delivered,Wallet,2023-01-02 14:32:00,
20232543,13032,314,2023-01-02 13:05:00,930,Delivered,CoD,2023-01-02 13:05:00,
20232544,60417,870,2023-01-02 13:32:00,1142,Delivered,Credit Card,2023-01-02 13:32:00,
20232545,26554,620,2023-01-02 09:35:00,2571,Delivered,Credit Card,2023-01-02 09:35:00,
20232546,50159,1405,2023-01-02 12:12:00,935,Delivered,Credit Card,2023-01-02 12:12:00,
20232547,22821,250,2023-01-02 09:50:00,381,Delivered,UPI,2023-01-02 09:50:00,
20232548,87368,688,2023-01-02 13:37:00,4930,Delivered,Credit Card,2023-01-02 13:37:00,
20232549,21898,1136,2023-01-02 08:03:00,3409,Delivered,Credit Card,2023-01-02 08:03:00,
20232550,89468,93,2023-01-02 09:29:00,2669,Delivered,UPI,2023-01-02 09:29:00,
20232551,82555,581,2023-01-02 07:47:00,6233,Delivered,Wallet,2023-01-02 07:47:00,
20232552,51156,1159,2023-01-02 08:41:00,6149,Delivered,UPI,2023-01-02 08:41:00,
20232553,54671,295,2023-01-02 12:40:00,781,Delivered,Credit Card,2023-01-02 12:40:00,
20232554,68930,1103,2023-01-02 09:29:00,1843,Delivered,UPI,2023-01-02 09:29:00,
20232555,16277,185,2023-01-02 07:13:00,4018,Delivered,UPI,2023-01-02 07:13:00,
20232556,47658,117,2023-01-02 07:46:00,224,Delivered,UPI,2023-01-02 07:46:00,
20232557,37848,548,2023-01-02 07:06:00,2174,Delivered,Credit Card,2023-01-02 07:06:00,
20232558,99522,1468,2023-01-02 07:14:00,316,Delivered,Credit Card,2023-01-02 07:14:00,
20232559,99278,362,2023-01-02 07:15:00,2588,Delivered,Wallet,2023-01-02 07:15:00,
20232560,50376,1719,2023-01-02 08:11:00,228,Delivered,UPI,2023-01-02 08:11:00,
20232561,27876,1469,2023-01-02 09:06:00,2313,Delivered,Wallet,2023-01-02 09:06:00,
20232562,53199,1231,2023-01-02 09:15:00,1945,Delivered,Credit Card,2023-01-02 09:15:00,
20232563,95579,199,2023-01-02 07:09:00,4316,Delivered,Credit Card,2023-01-02 07:09:00,
20232564,16684,235,2023-01-02 14:43:00,1310,Delivered,Credit Card,2023-01-02 14:43:00,
20232565,84538,668,2023-01-02 07:44:00,2474,Delivered,Credit Card,2023-01-02 07:44:00,
20232566,37780,1162,2023-01-02 19:51:00,2984,Delivered,Credit Card,2023-01-02 19:51:00,
20232567,97128,1524,2023-01-02 07:07:00,792,Delivered,UPI,2023-01-02 07:07:00,
20232568,11592,1083,2023-01-02 13:20:00,373,Delivered,Wallet,2023-01-02 13:20:00,
20232569,28849,1592,2023-01-02 09:16:00,1629,Delivered,Credit Card,2023-01-02 09:16:00,
20232570,58585,1681,2023-01-02 19:28:00,2630,Delivered,Credit Card,2023-01-02 19:28:00,
20232571,38468,155,2023-01-02 09:08:00,4545,Delivered,Credit Card,2023-01-02 09:08:00,
20232572,83532,1507,2023-01-02 08:23:00,1154,Delivered,Credit Card,2023-01-02 08:23:00,
20232573,8656,272,2023-01-02 08:27:00,208,Delivered,Credit Card,2023-01-02 08:27:00,
20232574,61049,436,2023-01-02 08:26:00,675,Delivered,Wallet,2023-01-02 08:26:00,
20232575,71023,236,2023-01-02 08:16:00,1359,Delivered,Credit Card,2023-01-02 08:16:00,
20232576,86782,1100,2023-01-02 07:47:00,720,Delivered,UPI,2023-01-02 07:47:00,
20232577,3262,1104,2023-01-02 14:04:00,316,Delivered,Credit Card,2023-01-02 14:04:00,
20232578,26043,345,2023-01-02 07:53:00,3048,Delivered,Credit Card,2023-01-02 07:53:00,
