OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20231501,97347,1029,2023-01-01 08:06:00,546,Delivered,UPI,2023-01-01 08:06:00,
20231502,62918,18,2023-01-01 12:26:00,996,Delivered,UPI,2023-01-01 12:26:00,
20231503,49856,45,2023-01-01 07:08:00,2052,Delivered,Wallet,2023-01-01 07:08:00,
20231504,22825,3,2023-01-01 09:11:00,1065,Delivered,Credit Card,2023-01-01 09:11:00,
20231505,68444,475,2023-01-01 07:28:00,1145,Delivered,Credit Card,2023-01-01 07:28:00,
20231506,85557,1086,2023-01-01 09:26:00,5170,Delivered,Credit Card,2023-01-01 09:26:00,
20231507,58408,1335,2023-01-01 07:48:00,1941,Delivered,Credit Card,2023-01-01 07:48:00,
20231508,29874,1242,2023-01-01 19:22:00,672,Delivered,Credit Card,2023-01-01 19:22:00,
20231509,45809,1503,2023-01-01 14:08:00,2007,Delivered,UPI,2023-01-01 14:08:00,
20231510,863,1205,2023-01-01 07:31:00,2164,Delivered,UPI,2023-01-01 07:31:00,
20231511,91325,628,2023-01-01 08:40:00,1200,Delivered,Credit Card,2023-01-01 08:40:00,
20231512,95007,1598,2023-01-01 14:45:00,1128,Delivered,Wallet,2023-01-01 14:45:00,
20231513,66262,1179,2023-01-01 08:31:00,2675,Delivered,UPI,2023-01-01 08:31:00,
20231514,99303,1611,2023-01-01 07:04:00,1070,Delivered,Wallet,2023-01-01 07:04:00,
20231515,57686,872,2023-01-01 09:13:00,5422,Delivered,UPI,2023-01-01 09:13:00,
20231516,34413,308,2023-01-01 07:27:00,216,Failed,Credit Card,2023-01-01 07:27:00,
20231517,98556,430,2023-01-01 12:17:00,2100,Delivered,Credit Card,2023-01-01 12:17:00,
20231518,7274,565,2023-01-01 08:10:00,461,Delivered,Wallet,2023-01-01 08:10:00,
20231519,66410,965,2023-01-01 08:17:00,2852,Abandoned,Credit Card,2023-01-01 08:17:00,
20231520,36236,666,2023-01-01 08:18:00,443,Delivered,Credit Card,2023-01-01 08:18:00,
20231521,62873,986,2023-01-01 20:47:00,756,Delivered,UPI,2023-01-01 20:47:00,
20231522,18079,1356,2023-01-01 07:47:00,3198,Delivered,Credit Card,2023-01-01 07:47:00,
20231523,14957,1372,2023-01-01 12:44:00,2366,Delivered,Wallet,2023-01-01 12:44:00,
20231524,68768,394,2023-01-01 13:38:00,2118,Delivered,UPI,2023-01-01 13:38:00,
20231525,87190,1349,2023-01-01 19:48:00,3251,Delivered,UPI,2023-01-01 19:48:00,
20231526,94976,1782,2023-01-01 14:57:00,1495,Delivered,UPI,2023-01-01 14:57:00,
20231527,27921,1592,2023-01-01 13:12:00,1266,Delivered,UPI,2023-01-01 13:12:00,
20231528,31475,359,2023-01-01 08:53:00,3524,Delivered,Wallet,2023-01-01 08:53:00,
20231529,86784,858,2023-01-01 13:26:00,6086,Delivered,UPI,2023-01-01 13:26:00,
20231530,93062,1346,2023-01-01 08:41:00,132,Delivered,UPI,2023-01-01 08:41:00,
20231531,64835,1170,2023-01-01 08:08:00,2167,Delivered,Credit Card,2023-01-01 08:08:00,
