OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20234501,58488,609,2023-01-03 09:45:00,2170,Delivered,UPI,2023-01-03 09:45:00,
20234502,43210,699,2023-01-03 12:01:00,1638,Delivered,Wallet,2023-01-03 12:01:00,
20234503,92917,145,2023-01-03 08:33:00,1296,Delivered,UPI,2023-01-03 08:33:00,
20234504,9176,81,2023-01-03 09:06:00,494,Delivered,Debit Card,2023-01-03 09:06:00,
20234505,96096,649,2023-01-03 09:34:00,999,Delivered,Debit Card,2023-01-03 09:34:00,
20234506,10557,1628,2023-01-03 12:28:00,2657,Delivered,Credit Card,2023-01-03 12:28:00,
20234507,18430,1121,2023-01-03 13:40:00,739,Delivered,Credit Card,2023-01-03 13:40:00,
20234508,66135,73,2023-01-03 19:55:00,2340,Delivered,UPI,2023-01-03 19:55:00,
20234509,97062,1038,2023-01-03 07:46:00,1425,Delivered,Debit Card,2023-01-03 07:46:00,
20234510,82546,1702,2023-01-03 12:30:00,2433,Delivered,UPI,2023-01-03 12:30:00,
20234511,95157,1279,2023-01-03 19:09:00,720,Delivered,Credit Card,2023-01-03 19:09:00,
20234512,73519,1555,2023-01-03 14:41:00,1042,Delivered,UPI,2023-01-03 14:41:00,
20234513,45818,815,2023-01-03 07:05:00,5065,Delivered,Credit Card,2023-01-03 07:05:00,
20234514,84691,1277,2023-01-03 07:43:00,3235,Delivered,UPI,2023-01-03 07:43:00,
20234515,23955,1108,2023-01-03 07:08:00,221,Delivered,Credit Card,2023-01-03 07:08:00,
20234516,67809,1740,2023-01-03 07:25:00,166,Delivered,UPI,2023-01-03 07:25:00,
20234517,21900,1297,2023-01-03 09:50:00,1812,Delivered,UPI,2023-01-03 09:50:00,
20234518,60247,211,2023-01-03 09:10:00,296,Delivered,Credit Card,2023-01-03 09:10:00,
20234519,72977,225,2023-01-03 14:22:00,2591,Delivered,Credit Card,2023-01-03 14:22:00,
20234520,70818,993,2023-01-03 09:26:00,2373,Delivered,Credit Card,2023-01-03 09:26:00,
20234521,92480,868,2023-01-03 09:54:00,917,Delivered,Credit Card,2023-01-03 09:54:00,
20234522,96432,439,2023-01-03 08:55:00,108,Delivered,Credit Card,2023-01-03 08:55:00,
20234523,85520,1686,2023-01-03 07:49:00,4570,Delivered,Credit Card,2023-01-03 07:49:00,
20234524,746,622,2023-01-03 08:14:00,5180,Delivered,Credit Card,2023-01-03 08:14:00,
20234525,72175,456,2023-01-03 07:47:00,978,Delivered,Wallet,2023-01-03 07:47:00,
20234526,65943,563,2023-01-03 07:00:00,5503,Delivered,Credit Card,2023-01-03 07:00:00,
20234527,12531,339,2023-01-03 09:31:00,3408,Delivered,Wallet,2023-01-03 09:31:00,
20234528,94632,930,2023-01-03 07:22:00,624,Delivered,Credit Card,2023-01-03 07:22:00,
20234529,60168,1359,2023-01-03 14:34:00,4021,Delivered,Credit Card,2023-01-03 14:34:00,
20234530,53673,657,2023-01-03 14:46:00,423,Delivered,UPI,2023-01-03 14:46:00,
20234531,95653,1528,2023-01-03 07:32:00,856,Delivered,CoD,2023-01-03 07:32:00,
20234532,94736,1200,2023-01-03 07:28:00,6748,Delivered,Wallet,2023-01-03 07:28:00,
20234533,94140,101,2023-01-03 12:54:00,4157,Delivered,Wallet,2023-01-03 12:54:00,
