OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20234001,2784,1161,2023-01-03 08:15:00,1779,Delivered,Credit Card,2023-01-03 08:15:00,
20234002,15983,602,2023-01-03 14:30:00,429,Delivered,Wallet,2023-01-03 14:30:00,
20234003,70637,491,2023-01-03 09:09:00,354,Delivered,Credit Card,2023-01-03 09:09:00,
20234004,30384,1228,2023-01-03 07:06:00,3237,Delivered,Credit Card,2023-01-03 07:06:00,
20234005,13698,698,2023-01-03 08:10:00,6169,Delivered,Wallet,2023-01-03 08:10:00,
20234006,9951,50,2023-01-03 07:14:00,216,Delivered,UPI,2023-01-03 07:14:00,
20234007,56310,353,2023-01-03 07:31:00,692,Delivered,Wallet,2023-01-03 07:31:00,
20234008,46418,223,2023-01-03 08:57:00,2612,Delivered,Credit Card,2023-01-03 08:57:00,
20234009,29316,541,2023-01-03 07:01:00,1634,Delivered,Credit Card,2023-01-03 07:01:00,
20234010,4564,1638,2023-01-03 13:36:00,3002,Delivered,Credit Card,2023-01-03 13:36:00,
20234011,67992,727,2023-01-03 09:10:00,4718,Delivered,Credit Card,2023-01-03 09:10:00,
20234012,21873,296,2023-01-03 07:59:00,6520,Delivered,Credit Card,2023-01-03 07:59:00,
20234013,85184,109,2023-01-03 20:36:00,197,Delivered,Credit Card,2023-01-03 20:36:00,
20234014,9641,712,2023-01-03 20:37:00,310,Delivered,Debit Card,2023-01-03 20:37:00,
20234015,78055,698,2023-01-03 13:54:00,4909,Delivered,Wallet,2023-01-03 13:54:00,
20234016,51823,1308,2023-01-03 08:03:00,1988,Delivered,Credit Card,2023-01-03 08:03:00,
20234017,87626,1268,2023-01-03 07:00:00,5094,Returned,Debit Card,2023-01-03 07:00:00,
20234018,9550,393,2023-01-03 12:56:00,3184,Delivered,UPI,2023-01-03 12:56:00,
20234019,94829,627,2023-01-03 07:14:00,2432,Delivered,Credit Card,2023-01-03 07:14:00,
