OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202333018138,20233301,2985,4,106,424,2023-01-03 14:13:00,
202333028139,20233302,4481,2,137,274,2023-01-03 13:06:00,
202333028140,20233302,4479,3,106,318,2023-01-03 13:06:00,
202333028141,20233302,4480,1,241,241,2023-01-03 13:06:00,
202333028142,20233302,4482,2,193,386,2023-01-03 13:06:00,
202333038143,20233303,4034,1,183,183,2023-01-03 09:39:00,
202333048144,20233304,1715,2,174,348,2023-01-03 20:15:00,
202333058145,20233305,1924,1,185,185,2023-01-03 12:55:00,
202333058146,20233305,1926,1,113,113,2023-01-03 12:55:00,
202333058147,20233305,1922,3,213,639,2023-01-03 12:55:00,
202333058148,20233305,1923,1,228,228,2023-01-03 12:55:00,
202333058149,20233305,1925,5,123,615,2023-01-03 12:55:00,
202333068150,20233306,245,3,651,1953,2023-01-03 08:10:00,
202333068151,20233306,246,4,164,656,2023-01-03 08:10:00,
202333068152,20233306,244,5,187,935,2023-01-03 08:10:00,
202333078153,20233307,2400,4,191,764,2023-01-03 08:41:00,
202333078154,20233307,2402,2,432,864,2023-01-03 08:41:00,
202333078155,20233307,2398,3,588,1764,2023-01-03 08:41:00,
202333088156,20233308,2795,3,215,645,2023-01-03 08:42:00,
202333098157,20233309,2784,1,174,174,2023-01-03 14:08:00,
202333098158,20233309,2785,4,203,812,2023-01-03 14:08:00,
202333098159,20233309,2786,1,151,151,2023-01-03 14:08:00,
202333108160,20233310,466,5,223,1115,2023-01-03 07:39:00,
202333108161,20233310,467,5,154,770,2023-01-03 07:39:00,
202333108162,20233310,465,1,219,219,2023-01-03 07:39:00,
202333108163,20233310,468,3,217,651,2023-01-03 07:39:00,
202333108164,20233310,464,3,138,414,2023-01-03 07:39:00,
202333118165,20233311,2398,5,588,2940,2023-01-03 12:26:00,
202333118166,20233311,2400,4,191,764,2023-01-03 12:26:00,
202333118167,20233311,2401,4,208,832,2023-01-03 12:26:00,
202333118168,20233311,2402,4,432,1728,2023-01-03 12:26:00,
202333118169,20233311,2399,2,624,1248,2023-01-03 12:26:00,
202333128170,20233312,3548,4,132,528,2023-01-03 07:23:00,
