OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20232701,32978,1421,2023-01-02 09:06:00,3231,Delivered,Credit Card,2023-01-02 09:06:00,
20232702,32968,1634,2023-01-02 13:40:00,9302,Delivered,Credit Card,2023-01-02 13:40:00,
20232703,75639,79,2023-01-02 07:35:00,1435,Delivered,Credit Card,2023-01-02 07:35:00,
20232704,79061,1279,2023-01-02 09:32:00,1800,Delivered,Credit Card,2023-01-02 09:32:00,
20232705,60271,1039,2023-01-02 08:41:00,897,Failed,UPI,2023-01-02 08:41:00,
20232706,36041,1324,2023-01-02 13:35:00,2763,Delivered,Credit Card,2023-01-02 13:35:00,
20232707,68088,626,2023-01-02 09:07:00,1071,Delivered,UPI,2023-01-02 09:07:00,
20232708,82993,1629,2023-01-02 20:27:00,2704,Delivered,CoD,2023-01-02 20:27:00,
20232709,65394,386,2023-01-02 07:53:00,1404,Delivered,UPI,2023-01-02 07:53:00,
20232710,63051,102,2023-01-02 09:35:00,3789,Delivered,Credit Card,2023-01-02 09:35:00,
20232711,88048,787,2023-01-02 07:43:00,1176,Delivered,Credit Card,2023-01-02 07:43:00,
20232712,70217,1523,2023-01-02 07:55:00,127,Delivered,Credit Card,2023-01-02 07:55:00,
20232713,16728,1588,2023-01-02 07:03:00,4740,Delivered,Credit Card,2023-01-02 07:03:00,
20232714,92877,1734,2023-01-02 08:05:00,3851,Delivered,Credit Card,2023-01-02 08:05:00,
20232715,89480,1763,2023-01-02 12:01:00,288,Delivered,Wallet,2023-01-02 12:01:00,
20232716,42409,947,2023-01-02 09:05:00,1225,Delivered,UPI,2023-01-02 09:05:00,
20232717,22824,76,2023-01-02 12:24:00,1065,Delivered,Wallet,2023-01-02 12:24:00,
20232718,60914,1374,2023-01-02 20:53:00,678,Delivered,Credit Card,2023-01-02 20:53:00,
20232719,15792,276,2023-01-02 09:03:00,716,Delivered,Credit Card,2023-01-02 09:03:00,
20232720,19287,470,2023-01-02 07:08:00,1728,Delivered,UPI,2023-01-02 07:08:00,
20232721,40424,510,2023-01-02 07:30:00,476,Delivered,Wallet,2023-01-02 07:30:00,
20232722,66144,1422,2023-01-02 13:24:00,1325,Delivered,Credit Card,2023-01-02 13:24:00,
20232723,29433,1179,2023-01-02 08:15:00,2011,Delivered,Credit Card,2023-01-02 08:15:00,
20232724,49056,1620,2023-01-02 08:37:00,3142,Delivered,UPI,2023-01-02 08:37:00,
20232725,20623,1573,2023-01-02 08:08:00,592,Delivered,Credit Card,2023-01-02 08:08:00,
20232726,41331,127,2023-01-02 08:20:00,5058,Delivered,Credit Card,2023-01-02 08:20:00,
20232727,75920,1610,2023-01-02 13:01:00,670,Delivered,UPI,2023-01-02 13:01:00,
20232728,75579,1759,2023-01-02 07:55:00,3764,Delivered,Credit Card,2023-01-02 07:55:00,
20232729,52322,1717,2023-01-02 14:41:00,582,Delivered,Credit Card,2023-01-02 14:41:00,
20232730,60122,1440,2023-01-02 08:22:00,700,Delivered,CoD,2023-01-02 08:22:00,
20232731,95444,1506,2023-01-02 07:11:00,6013,Delivered,Credit Card,2023-01-02 07:11:00,
20232732,23290,1514,2023-01-02 09:23:00,598,Delivered,UPI,2023-01-02 09:23:00,
