DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20232701,20232701,27,Delivered,33 minutes,32978,2023-01-04 01:06:00,2023-01-02 09:06:00,
20232702,20232702,28,Delivered,35 minutes,32968,2023-01-03 06:40:00,2023-01-02 13:40:00,
20232703,20232703,8,Delivered,45 minutes,75639,2023-01-02 21:35:00,2023-01-02 07:35:00,
20232704,20232704,31,Delivered,30 minutes,79061,2023-01-02 15:32:00,2023-01-02 09:32:00,
20232705,20232705,23,Delivered,55 minutes,60271,2023-01-03 16:41:00,2023-01-02 08:41:00,
20232706,20232706,32,Delivered,39 minutes,36041,2023-01-04 10:35:00,2023-01-02 13:35:00,
20232707,20232707,40,Delivered,18 minutes,68088,2023-01-03 01:07:00,2023-01-02 09:07:00,
20232708,20232708,34,Delivered,47 minutes,82993,2023-01-04 10:27:00,2023-01-02 20:27:00,
20232709,20232709,18,Delivered,46 minutes,65394,2023-01-02 21:53:00,2023-01-02 07:53:00,
20232710,20232710,29,Delivered,11 minutes,63051,2023-01-03 09:35:00,2023-01-02 09:35:00,
20232711,20232711,29,Delivered,48 minutes,88048,2023-01-03 02:43:00,2023-01-02 07:43:00,
20232712,20232712,36,Canceled,21 minutes,70217,2023-01-02 22:55:00,2023-01-02 07:55:00,
20232713,20232713,26,Delivered,53 minutes,16728,2023-01-02 12:03:00,2023-01-02 07:03:00,
20232714,20232714,19,Abandoned,59 minutes,92877,2023-01-03 22:05:00,2023-01-02 08:05:00,
20232715,20232715,16,Delivered,51 minutes,89480,2023-01-03 07:01:00,2023-01-02 12:01:00,
20232716,20232716,10,Delivered,44 minutes,42409,2023-01-03 01:05:00,2023-01-02 09:05:00,
20232717,20232717,25,Delivered,18 minutes,22824,2023-01-04 05:24:00,2023-01-02 12:24:00,
20232718,20232718,26,Delivered,56 minutes,60914,2023-01-04 15:53:00,2023-01-02 20:53:00,
20232719,20232719,8,Delivered,23 minutes,15792,2023-01-03 12:03:00,2023-01-02 09:03:00,
20232720,20232720,36,Delivered,10 minutes,19287,2023-01-03 10:08:00,2023-01-02 07:08:00,
20232721,20232721,21,Delivered,32 minutes,40424,2023-01-02 11:30:00,2023-01-02 07:30:00,
20232722,20232722,18,Delivered,30 minutes,66144,2023-01-02 17:24:00,2023-01-02 13:24:00,
20232723,20232723,7,Delivered,8 minutes,29433,2023-01-03 06:15:00,2023-01-02 08:15:00,
20232724,20232724,28,Delivered,50 minutes,49056,2023-01-03 15:37:00,2023-01-02 08:37:00,
20232725,20232725,24,Delivered,7 minutes,20623,2023-01-03 18:08:00,2023-01-02 08:08:00,
20232726,20232726,9,Delivered,11 minutes,41331,2023-01-03 09:20:00,2023-01-02 08:20:00,
20232727,20232727,22,Delivered,21 minutes,75920,2023-01-04 06:01:00,2023-01-02 13:01:00,
20232728,20232728,12,Delivered,22 minutes,75579,2023-01-03 07:55:00,2023-01-02 07:55:00,
20232729,20232729,27,Delivered,12 minutes,52322,2023-01-03 02:41:00,2023-01-02 14:41:00,
20232730,20232730,24,Delivered,41 minutes,60122,2023-01-03 23:22:00,2023-01-02 08:22:00,
20232731,20232731,17,Delivered,31 minutes,95444,2023-01-03 08:11:00,2023-01-02 07:11:00,
20232732,20232732,28,Delivered,25 minutes,23290,2023-01-02 19:23:00,2023-01-02 09:23:00,
20232733,20232733,30,Delivered,21 minutes,16888,2023-01-03 06:27:00,2023-01-02 07:27:00,
20232734,20232734,40,Delivered,21 minutes,27403,2023-01-02 16:41:00,2023-01-02 14:41:00,
20232735,20232735,8,Delivered,30 minutes,50547,2023-01-04 16:42:00,2023-01-02 19:42:00,
