OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20231601,48440,457,2023-01-02 07:48:00,235,Delivered,UPI,2023-01-02 07:48:00,
20231602,69545,1664,2023-01-02 19:55:00,3977,Delivered,Credit Card,2023-01-02 19:55:00,
20231603,91252,1489,2023-01-02 08:17:00,1500,Delivered,UPI,2023-01-02 08:17:00,
20231604,45819,852,2023-01-02 09:13:00,2905,Delivered,Credit Card,2023-01-02 09:13:00,
20231605,13071,331,2023-01-02 08:04:00,2283,Delivered,Credit Card,2023-01-02 08:04:00,
20231606,2922,1755,2023-01-02 07:15:00,1576,Delivered,Credit Card,2023-01-02 07:15:00,
20231607,27899,183,2023-01-02 09:09:00,636,Delivered,Wallet,2023-01-02 09:09:00,
20231608,11799,1003,2023-01-02 09:21:00,1493,Delivered,UPI,2023-01-02 09:21:00,
20231609,64266,1197,2023-01-02 09:23:00,2280,Delivered,UPI,2023-01-02 09:23:00,
20231610,18001,1408,2023-01-02 08:26:00,3098,Delivered,Credit Card,2023-01-02 08:26:00,
20231611,83464,358,2023-01-02 07:41:00,400,Delivered,UPI,2023-01-02 07:41:00,
20231612,79617,134,2023-01-02 08:13:00,266,Delivered,UPI,2023-01-02 08:13:00,
20231613,58498,256,2023-01-02 08:24:00,574,Delivered,Credit Card,2023-01-02 08:24:00,
20231614,7996,1676,2023-01-02 08:51:00,996,Delivered,Credit Card,2023-01-02 08:51:00,
20231615,11731,1729,2023-01-02 13:35:00,1345,Delivered,Credit Card,2023-01-02 13:35:00,
20231616,30995,343,2023-01-02 08:13:00,4975,Delivered,Credit Card,2023-01-02 08:13:00,
20231617,37525,620,2023-01-02 07:17:00,1552,Delivered,UPI,2023-01-02 07:17:00,
20231618,15417,515,2023-01-02 13:28:00,9849,Delivered,Credit Card,2023-01-02 13:28:00,
20231619,27915,550,2023-01-02 09:24:00,456,Delivered,Credit Card,2023-01-02 09:24:00,
20231620,36389,70,2023-01-02 09:40:00,1220,Delivered,Credit Card,2023-01-02 09:40:00,
20231621,44914,769,2023-01-02 09:30:00,244,Delivered,Wallet,2023-01-02 09:30:00,
20231622,2790,1408,2023-01-02 08:42:00,286,Delivered,Credit Card,2023-01-02 08:42:00,
20231623,59287,316,2023-01-02 07:38:00,3333,Delivered,Credit Card,2023-01-02 07:38:00,
20231624,71989,1575,2023-01-02 14:00:00,1590,Delivered,Wallet,2023-01-02 14:00:00,
20231625,58566,1713,2023-01-02 08:40:00,151,Delivered,Credit Card,2023-01-02 08:40:00,
20231626,29407,660,2023-01-02 09:10:00,10883,Delivered,Credit Card,2023-01-02 09:10:00,
20231627,73,748,2023-01-02 07:16:00,2323,Delivered,Credit Card,2023-01-02 07:16:00,
20231628,1852,579,2023-01-02 09:32:00,1257,Delivered,Credit Card,2023-01-02 09:32:00,
20231629,69920,1118,2023-01-02 09:21:00,4396,Delivered,Wallet,2023-01-02 09:21:00,
20231630,1567,1755,2023-01-02 20:53:00,895,Delivered,Credit Card,2023-01-02 20:53:00,
20231631,2165,1694,2023-01-02 08:47:00,2474,Delivered,Credit Card,2023-01-02 08:47:00,
20231632,36879,1773,2023-01-02 09:55:00,2010,Delivered,Credit Card,2023-01-02 09:55:00,
20231633,40044,492,2023-01-02 08:18:00,2759,Delivered,UPI,2023-01-02 08:18:00,
20231634,22212,907,2023-01-02 09:09:00,756,Delivered,Credit Card,2023-01-02 09:09:00,
20231635,22524,1301,2023-01-02 19:53:00,2443,Delivered,Wallet,2023-01-02 19:53:00,
20231636,37343,1759,2023-01-02 09:14:00,2374,Delivered,UPI,2023-01-02 09:14:00,
20231637,14998,746,2023-01-02 09:38:00,299,Delivered,Wallet,2023-01-02 09:38:00,
20231638,52771,146,2023-01-02 09:37:00,1285,Delivered,Credit Card,2023-01-02 09:37:00,
20231639,41577,1150,2023-01-02 12:54:00,734,Delivered,Wallet,2023-01-02 12:54:00,
20231640,34013,673,2023-01-02 07:13:00,1982,Delivered,Credit Card,2023-01-02 07:13:00,
20231641,68580,161,2023-01-02 08:55:00,5415,Delivered,UPI,2023-01-02 08:55:00,
20231642,54313,206,2023-01-02 08:48:00,1096,Delivered,UPI,2023-01-02 08:48:00,
20231643,16034,1430,2023-01-02 19:37:00,2695,Delivered,Credit Card,2023-01-02 19:37:00,
20231644,16145,392,2023-01-02 14:55:00,362,Abandoned,UPI,2023-01-02 14:55:00,
20231645,35827,288,2023-01-02 07:04:00,1396,Delivered,Credit Card,2023-01-02 07:04:00,
20231646,62945,778,2023-01-02 14:11:00,1710,Delivered,Credit Card,2023-01-02 14:11:00,
20231647,26019,919,2023-01-02 13:26:00,2066,Delivered,Wallet,2023-01-02 13:26:00,
20231648,85714,309,2023-01-02 09:42:00,3288,Delivered,UPI,2023-01-02 09:42:00,
20231649,26212,1122,2023-01-02 12:34:00,1588,Delivered,Credit Card,2023-01-02 12:34:00,
20231650,90859,1362,2023-01-02 08:55:00,660,Delivered,UPI,2023-01-02 08:55:00,
20231651,83224,1682,2023-01-02 14:54:00,1037,Delivered,Credit Card,2023-01-02 14:54:00,
20231652,76946,1538,2023-01-02 12:41:00,2205,Delivered,Debit Card,2023-01-02 12:41:00,
20231653,92553,675,2023-01-02 19:14:00,1978,Delivered,Credit Card,2023-01-02 19:14:00,
20231654,10562,1524,2023-01-02 08:19:00,1105,Delivered,Credit Card,2023-01-02 08:19:00,
20231655,94536,1453,2023-01-02 12:33:00,1050,Delivered,UPI,2023-01-02 12:33:00,
20231656,73949,1062,2023-01-02 07:41:00,8536,Delivered,UPI,2023-01-02 07:41:00,
20231657,18322,403,2023-01-02 07:20:00,450,Delivered,UPI,2023-01-02 07:20:00,
20231658,6888,1220,2023-01-02 19:09:00,2064,Delivered,Credit Card,2023-01-02 19:09:00,
20231659,76638,1592,2023-01-02 08:26:00,1323,Delivered,UPI,2023-01-02 08:26:00,
20231660,11746,630,2023-01-02 13:41:00,4636,Delivered,Credit Card,2023-01-02 13:41:00,
20231661,46800,1664,2023-01-02 08:21:00,3188,Delivered,Credit Card,2023-01-02 08:21:00,
20231662,32764,807,2023-01-02 08:10:00,6851,Delivered,Credit Card,2023-01-02 08:10:00,
20231663,31991,1430,2023-01-02 07:52:00,2513,Delivered,Debit Card,2023-01-02 07:52:00,
20231664,5550,172,2023-01-02 12:01:00,224,Delivered,Credit Card,2023-01-02 12:01:00,
20231665,57824,539,2023-01-02 07:47:00,372,Delivered,Credit Card,2023-01-02 07:47:00,
20231666,28494,1450,2023-01-02 07:21:00,684,Delivered,Wallet,2023-01-02 07:21:00,
20231667,67185,590,2023-01-02 19:46:00,3114,Delivered,Credit Card,2023-01-02 19:46:00,
20231668,47445,1104,2023-01-02 09:13:00,731,Delivered,Credit Card,2023-01-02 09:13:00,
20231669,94331,647,2023-01-02 09:59:00,1140,Delivered,UPI,2023-01-02 09:59:00,
20231670,87180,1210,2023-01-02 14:34:00,1047,Delivered,UPI,2023-01-02 14:34:00,
20231671,11713,832,2023-01-02 13:41:00,2608,Delivered,UPI,2023-01-02 13:41:00,
20231672,33979,1226,2023-01-02 13:37:00,3425,Delivered,Credit Card,2023-01-02 13:37:00,
20231673,81953,659,2023-01-02 09:55:00,1045,Delivered,Wallet,2023-01-02 09:55:00,
20231674,12616,46,2023-01-02 09:36:00,4192,Delivered,Credit Card,2023-01-02 09:36:00,
20231675,96837,1702,2023-01-02 14:35:00,1260,Delivered,Credit Card,2023-01-02 14:35:00,
20231676,4724,22,2023-01-02 12:48:00,606,Delivered,Credit Card,2023-01-02 12:48:00,
20231677,67231,541,2023-01-02 09:22:00,1052,Delivered,Wallet,2023-01-02 09:22:00,
20231678,37799,598,2023-01-02 08:34:00,1577,Delivered,Debit Card,2023-01-02 08:34:00,
20231679,75364,1769,2023-01-02 20:17:00,3317,Delivered,Credit Card,2023-01-02 20:17:00,
20231680,79681,690,2023-01-02 13:47:00,5415,Delivered,Wallet,2023-01-02 13:47:00,
20231681,45042,373,2023-01-02 09:29:00,650,Delivered,Credit Card,2023-01-02 09:29:00,
20231682,91578,463,2023-01-02 09:30:00,1559,Delivered,Credit Card,2023-01-02 09:30:00,
20231683,693,1311,2023-01-02 07:20:00,446,Delivered,CoD,2023-01-02 07:20:00,
20231684,62405,640,2023-01-02 08:44:00,2942,Delivered,Credit Card,2023-01-02 08:44:00,
20231685,37896,107,2023-01-02 08:23:00,4966,Delivered,Wallet,2023-01-02 08:23:00,
20231686,87189,670,2023-01-02 13:56:00,5252,Delivered,Credit Card,2023-01-02 13:56:00,
20231687,95149,844,2023-01-02 09:07:00,1710,Delivered,UPI,2023-01-02 09:07:00,
20231688,61973,787,2023-01-02 08:18:00,1470,Failed,Credit Card,2023-01-02 08:18:00,
20231689,60449,438,2023-01-02 07:21:00,2048,Returned,Credit Card,2023-01-02 07:21:00,
20231690,28318,243,2023-01-02 08:31:00,2628,Delivered,Credit Card,2023-01-02 08:31:00,
