OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202316013938,20231601,1167,1,235,235,2023-01-02 07:48:00,
202316023939,20231602,4312,5,172,860,2023-01-02 19:55:00,
202316023940,20231602,4311,2,125,250,2023-01-02 19:55:00,
202316023941,20231602,4309,3,555,1665,2023-01-02 19:55:00,
202316023942,20231602,4313,4,217,868,2023-01-02 19:55:00,
202316023943,20231602,4310,2,167,334,2023-01-02 19:55:00,
202316033944,20231603,3871,1,105,105,2023-01-02 08:17:00,
202316033945,20231603,3870,4,207,828,2023-01-02 08:17:00,
202316033946,20231603,3868,1,245,245,2023-01-02 08:17:00,
202316033947,20231603,3869,2,161,322,2023-01-02 08:17:00,
202316043948,20231604,2223,3,134,402,2023-01-02 09:13:00,
202316043949,20231604,2225,5,248,1240,2023-01-02 09:13:00,
202316043950,20231604,2224,1,143,143,2023-01-02 09:13:00,
202316043951,20231604,2226,5,224,1120,2023-01-02 09:13:00,
202316053952,20231605,842,4,139,556,2023-01-02 08:04:00,
202316053953,20231605,846,1,599,599,2023-01-02 08:04:00,
202316053954,20231605,843,4,142,568,2023-01-02 08:04:00,
202316053955,20231605,844,4,97,388,2023-01-02 08:04:00,
202316053956,20231605,845,2,86,172,2023-01-02 08:04:00,
202316063957,20231606,4553,3,227,681,2023-01-02 07:15:00,
202316063958,20231606,4552,5,179,895,2023-01-02 07:15:00,
202316073959,20231607,456,3,212,636,2023-01-02 09:09:00,
202316083960,20231608,2626,2,164,328,2023-01-02 09:21:00,
202316083961,20231608,2627,2,170,340,2023-01-02 09:21:00,
202316083962,20231608,2625,2,213,426,2023-01-02 09:21:00,
202316083963,20231608,2624,2,119,238,2023-01-02 09:21:00,
202316083964,20231608,2623,1,161,161,2023-01-02 09:21:00,
202316093965,20231609,3083,4,570,2280,2023-01-02 09:23:00,
202316103966,20231610,3662,5,160,800,2023-01-02 08:26:00,
202316103967,20231610,3664,1,143,143,2023-01-02 08:26:00,
202316103968,20231610,3663,5,206,1030,2023-01-02 08:26:00,
202316103969,20231610,3660,2,115,230,2023-01-02 08:26:00,
202316103970,20231610,3661,5,179,895,2023-01-02 08:26:00,
202316113971,20231611,924,1,130,130,2023-01-02 07:41:00,
202316113972,20231611,923,2,135,270,2023-01-02 07:41:00,
202316123973,20231612,319,2,133,266,2023-01-02 08:13:00,
202316133974,20231613,639,4,71,284,2023-01-02 08:24:00,
202316133975,20231613,640,5,58,290,2023-01-02 08:24:00,
202316143976,20231614,4337,4,249,996,2023-01-02 08:51:00,
202316153977,20231615,4488,2,155,310,2023-01-02 13:35:00,
202316153978,20231615,4489,5,207,1035,2023-01-02 13:35:00,
202316163979,20231616,880,3,504,1512,2023-01-02 08:13:00,
202316163980,20231616,879,4,117,468,2023-01-02 08:13:00,
202316163981,20231616,881,5,599,2995,2023-01-02 08:13:00,
202316173982,20231617,1619,3,374,1122,2023-01-02 07:17:00,
202316173983,20231617,1620,2,215,430,2023-01-02 07:17:00,
202316183984,20231618,1310,3,575,1725,2023-01-02 13:28:00,
202316183985,20231618,1313,2,655,1310,2023-01-02 13:28:00,
202316183986,20231618,1312,4,651,2604,2023-01-02 13:28:00,
202316183987,20231618,1309,5,639,3195,2023-01-02 13:28:00,
202316183988,20231618,1311,5,203,1015,2023-01-02 13:28:00,
202316193989,20231619,1419,2,228,456,2023-01-02 09:24:00,
202316203990,20231620,169,5,244,1220,2023-01-02 09:40:00,
202316213991,20231621,1999,1,244,244,2023-01-02 09:30:00,
202316223992,20231622,3664,2,143,286,2023-01-02 08:42:00,
202316233993,20231623,794,4,187,748,2023-01-02 07:38:00,
202316233994,20231623,793,5,383,1915,2023-01-02 07:38:00,
202316233995,20231623,795,5,134,670,2023-01-02 07:38:00,
202316243996,20231624,4083,5,137,685,2023-01-02 14:00:00,
202316243997,20231624,4081,5,181,905,2023-01-02 14:00:00,
202316253998,20231625,4448,1,151,151,2023-01-02 08:40:00,
202316263999,20231626,1727,5,501,2505,2023-01-02 09:10:00,
202316264000,20231626,1725,4,434,1736,2023-01-02 09:10:00,
202316264001,20231626,1724,5,510,2550,2023-01-02 09:10:00,
202316264002,20231626,1726,4,439,1756,2023-01-02 09:10:00,
202316264003,20231626,1728,4,584,2336,2023-01-02 09:10:00,
202316274004,20231627,1940,5,236,1180,2023-01-02 07:16:00,
202316274005,20231627,1937,2,169,338,2023-01-02 07:16:00,
202316274006,20231627,1938,1,169,169,2023-01-02 07:16:00,
202316274007,20231627,1941,2,318,636,2023-01-02 07:16:00,
202316284008,20231628,1490,3,243,729,2023-01-02 09:32:00,
202316284009,20231628,1493,2,179,358,2023-01-02 09:32:00,
202316284010,20231628,1491,1,170,170,2023-01-02 09:32:00,
202316294011,20231629,2887,4,554,2216,2023-01-02 09:21:00,
202316294012,20231629,2886,4,545,2180,2023-01-02 09:21:00,
202316304013,20231630,4552,5,179,895,2023-01-02 20:53:00,
202316314014,20231631,4386,4,145,580,2023-01-02 08:47:00,
202316314015,20231631,4384,2,169,338,2023-01-02 08:47:00,
202316314016,20231631,4387,4,245,980,2023-01-02 08:47:00,
202316314017,20231631,4385,4,144,576,2023-01-02 08:47:00,
202316324018,20231632,4614,4,139,556,2023-01-02 09:55:00,
202316324019,20231632,4612,3,118,354,2023-01-02 09:55:00,
202316324020,20231632,4613,1,185,185,2023-01-02 09:55:00,
202316324021,20231632,4615,3,175,525,2023-01-02 09:55:00,
202316324022,20231632,4611,2,195,390,2023-01-02 09:55:00,
202316334023,20231633,1241,1,284,284,2023-01-02 08:18:00,
202316334024,20231633,1245,5,281,1405,2023-01-02 08:18:00,
202316334025,20231633,1244,3,165,495,2023-01-02 08:18:00,
202316334026,20231633,1242,1,127,127,2023-01-02 08:18:00,
202316334027,20231633,1243,4,112,448,2023-01-02 08:18:00,
202316344028,20231634,2364,3,146,438,2023-01-02 09:09:00,
202316344029,20231634,2363,3,106,318,2023-01-02 09:09:00,
202316354030,20231635,3383,4,110,440,2023-01-02 19:53:00,
202316354031,20231635,3384,1,151,151,2023-01-02 19:53:00,
202316354032,20231635,3381,1,223,223,2023-01-02 19:53:00,
202316354033,20231635,3385,5,161,805,2023-01-02 19:53:00,
202316354034,20231635,3382,4,206,824,2023-01-02 19:53:00,
202316364035,20231636,4562,2,239,478,2023-01-02 09:14:00,
202316364036,20231636,4560,1,190,190,2023-01-02 09:14:00,
202316364037,20231636,4563,1,657,657,2023-01-02 09:14:00,
202316364038,20231636,4561,3,272,816,2023-01-02 09:14:00,
202316364039,20231636,4559,1,233,233,2023-01-02 09:14:00,
202316374040,20231637,1931,1,114,114,2023-01-02 09:38:00,
202316374041,20231637,1933,1,185,185,2023-01-02 09:38:00,
202316384042,20231638,361,1,209,209,2023-01-02 09:37:00,
202316384043,20231638,359,3,296,888,2023-01-02 09:37:00,
202316384044,20231638,360,1,188,188,2023-01-02 09:37:00,
202316394045,20231639,2976,1,160,160,2023-01-02 12:54:00,
202316394046,20231639,2975,2,170,340,2023-01-02 12:54:00,
202316394047,20231639,2977,3,78,234,2023-01-02 12:54:00,
202316404048,20231640,1759,5,235,1175,2023-01-02 07:13:00,
202316404049,20231640,1760,3,269,807,2023-01-02 07:13:00,
202316414050,20231641,397,3,174,522,2023-01-02 08:55:00,
202316414051,20231641,396,5,642,3210,2023-01-02 08:55:00,
202316414052,20231641,399,3,489,1467,2023-01-02 08:55:00,
202316414053,20231641,398,1,216,216,2023-01-02 08:55:00,
202316424054,20231642,518,4,274,1096,2023-01-02 08:48:00,
202316434055,20231643,3722,5,104,520,2023-01-02 19:37:00,
202316434056,20231643,3718,2,192,384,2023-01-02 19:37:00,
202316434057,20231643,3720,1,111,111,2023-01-02 19:37:00,
202316434058,20231643,3721,4,220,880,2023-01-02 19:37:00,
202316434059,20231643,3719,4,200,800,2023-01-02 19:37:00,
202316444060,20231644,1012,2,181,362,2023-01-02 14:55:00,
202316454061,20231645,698,2,80,160,2023-01-02 07:04:00,
202316454062,20231645,700,4,57,228,2023-01-02 07:04:00,
202316454063,20231645,701,4,54,216,2023-01-02 07:04:00,
202316454064,20231645,699,4,198,792,2023-01-02 07:04:00,
202316464065,20231646,2022,5,199,995,2023-01-02 14:11:00,
202316464066,20231646,2021,5,115,575,2023-01-02 14:11:00,
202316464067,20231646,2023,1,140,140,2023-01-02 14:11:00,
202316474068,20231647,2397,5,111,555,2023-01-02 13:26:00,
202316474069,20231647,2393,3,146,438,2023-01-02 13:26:00,
202316474070,20231647,2396,2,193,386,2023-01-02 13:26:00,
202316474071,20231647,2394,1,159,159,2023-01-02 13:26:00,
202316474072,20231647,2395,4,132,528,2023-01-02 13:26:00,
202316484073,20231648,769,5,114,570,2023-01-02 09:42:00,
202316484074,20231648,770,4,197,788,2023-01-02 09:42:00,
202316484075,20231648,768,5,109,545,2023-01-02 09:42:00,
202316484076,20231648,767,4,199,796,2023-01-02 09:42:00,
202316484077,20231648,766,1,589,589,2023-01-02 09:42:00,
202316494078,20231649,2897,5,172,860,2023-01-02 12:34:00,
202316494079,20231649,2900,2,364,728,2023-01-02 12:34:00,
202316504080,20231650,3548,5,132,660,2023-01-02 08:55:00,
