OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202319014702,20231901,4217,5,298,1490,2023-01-02 13:16:00,
202319014703,20231901,4216,3,242,726,2023-01-02 13:16:00,
202319014704,20231901,4218,2,169,338,2023-01-02 13:16:00,
202319024705,20231902,1634,4,155,620,2023-01-02 07:20:00,
202319024706,20231902,1633,5,575,2875,2023-01-02 07:20:00,
202319024707,20231902,1632,3,113,339,2023-01-02 07:20:00,
202319024708,20231902,1635,5,204,1020,2023-01-02 07:20:00,
202319024709,20231902,1631,1,598,598,2023-01-02 07:20:00,
202319034710,20231903,3954,2,77,154,2023-01-02 07:36:00,
202319034711,20231903,3955,1,63,63,2023-01-02 07:36:00,
202319034712,20231903,3953,2,193,386,2023-01-02 07:36:00,
202319044713,20231904,1029,5,226,1130,2023-01-02 08:59:00,
202319044714,20231904,1030,2,382,764,2023-01-02 08:59:00,
202319044715,20231904,1032,3,210,630,2023-01-02 08:59:00,
202319054716,20231905,509,3,193,579,2023-01-02 19:32:00,
202319054717,20231905,507,3,203,609,2023-01-02 19:32:00,
202319054718,20231905,508,3,242,726,2023-01-02 19:32:00,
202319054719,20231905,510,5,203,1015,2023-01-02 19:32:00,
202319064720,20231906,2920,2,171,342,2023-01-02 08:22:00,
202319064721,20231906,2921,4,189,756,2023-01-02 08:22:00,
202319064722,20231906,2919,4,141,564,2023-01-02 08:22:00,
202319074723,20231907,1400,1,217,217,2023-01-02 13:57:00,
202319074724,20231907,1401,3,351,1053,2023-01-02 13:57:00,
202319084725,20231908,4162,4,269,1076,2023-01-02 09:50:00,
202319084726,20231908,4161,2,192,384,2023-01-02 09:50:00,
202319094727,20231909,4625,3,322,966,2023-01-02 09:40:00,
202319104728,20231910,3340,2,225,450,2023-01-02 13:21:00,
202319104729,20231910,3339,2,216,432,2023-01-02 13:21:00,
202319114730,20231911,1047,1,199,199,2023-01-02 09:56:00,
202319114731,20231911,1049,5,190,950,2023-01-02 09:56:00,
202319124732,20231912,1711,1,104,104,2023-01-02 09:00:00,
202319124733,20231912,1712,3,142,426,2023-01-02 09:00:00,
202319134734,20231913,960,5,229,1145,2023-01-02 20:56:00,
202319134735,20231913,959,3,106,318,2023-01-02 20:56:00,
202319134736,20231913,961,1,188,188,2023-01-02 20:56:00,
202319144737,20231914,2842,1,203,203,2023-01-02 07:06:00,
202319144738,20231914,2839,4,190,760,2023-01-02 07:06:00,
202319144739,20231914,2841,3,172,516,2023-01-02 07:06:00,
202319144740,20231914,2843,4,145,580,2023-01-02 07:06:00,
202319154741,20231915,1123,1,114,114,2023-01-02 13:59:00,
202319154742,20231915,1124,5,123,615,2023-01-02 13:59:00,
202319164743,20231916,964,3,111,333,2023-01-02 14:06:00,
202319164744,20231916,967,2,245,490,2023-01-02 14:06:00,
202319164745,20231916,966,1,183,183,2023-01-02 14:06:00,
202319174746,20231917,2544,5,143,715,2023-01-02 09:01:00,
202319174747,20231917,2546,1,137,137,2023-01-02 09:01:00,
202319174748,20231917,2545,4,118,472,2023-01-02 09:01:00,
202319174749,20231917,2547,2,127,254,2023-01-02 09:01:00,
202319184750,20231918,1715,4,174,696,2023-01-02 07:00:00,
