OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202317014218,20231701,1720,4,182,728,2023-01-02 09:13:00,
202317024219,20231702,3767,1,85,85,2023-01-02 07:02:00,
202317024220,20231702,3766,5,61,305,2023-01-02 07:02:00,
202317024221,20231702,3768,3,137,411,2023-01-02 07:02:00,
202317034222,20231703,4329,4,109,436,2023-01-02 07:45:00,
202317044223,20231704,4520,5,217,1085,2023-01-02 08:51:00,
202317054224,20231705,3083,1,570,570,2023-01-02 08:02:00,
202317054225,20231705,3085,4,227,908,2023-01-02 08:02:00,
202317054226,20231705,3086,4,673,2692,2023-01-02 08:02:00,
202317054227,20231705,3084,2,552,1104,2023-01-02 08:02:00,
202317064228,20231706,3888,5,170,850,2023-01-02 07:56:00,
202317064229,20231706,3887,5,218,1090,2023-01-02 07:56:00,
202317074230,20231707,4199,2,244,488,2023-01-02 20:55:00,
202317074231,20231707,4197,3,151,453,2023-01-02 20:55:00,
202317074232,20231707,4198,2,104,208,2023-01-02 20:55:00,
202317074233,20231707,4195,4,120,480,2023-01-02 20:55:00,
202317074234,20231707,4196,5,239,1195,2023-01-02 20:55:00,
202317084235,20231708,954,5,224,1120,2023-01-02 13:36:00,
202317084236,20231708,955,2,194,388,2023-01-02 13:36:00,
202317084237,20231708,953,4,50,200,2023-01-02 13:36:00,
202317084238,20231708,956,1,165,165,2023-01-02 13:36:00,
202317094239,20231709,1072,2,388,776,2023-01-02 12:04:00,
202317094240,20231709,1069,2,386,772,2023-01-02 12:04:00,
202317094241,20231709,1071,3,224,672,2023-01-02 12:04:00,
202317094242,20231709,1070,3,370,1110,2023-01-02 12:04:00,
202317104243,20231710,1632,1,113,113,2023-01-02 09:30:00,
202317104244,20231710,1633,1,575,575,2023-01-02 09:30:00,
202317104245,20231710,1631,4,598,2392,2023-01-02 09:30:00,
202317114246,20231711,3451,3,156,468,2023-01-02 09:10:00,
202317124247,20231712,2999,2,228,456,2023-01-02 08:37:00,
202317124248,20231712,2998,1,219,219,2023-01-02 08:37:00,
202317134249,20231713,1595,2,318,636,2023-01-02 07:48:00,
202317134250,20231713,1598,2,55,110,2023-01-02 07:48:00,
202317134251,20231713,1597,5,148,740,2023-01-02 07:48:00,
202317134252,20231713,1599,4,347,1388,2023-01-02 07:48:00,
202317134253,20231713,1596,1,36,36,2023-01-02 07:48:00,
202317144254,20231714,587,1,205,205,2023-01-02 14:36:00,
202317154255,20231715,4210,1,119,119,2023-01-02 07:33:00,
202317164256,20231716,2642,5,126,630,2023-01-02 08:51:00,
