OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20233601,71517,202,2023-01-03 14:46:00,138,Delivered,Credit Card,2023-01-03 14:46:00,
20233602,46333,1468,2023-01-03 09:08:00,632,Delivered,UPI,2023-01-03 09:08:00,
20233603,69444,354,2023-01-03 08:01:00,1284,Failed,Credit Card,2023-01-03 08:01:00,
20233604,37668,1026,2023-01-03 09:18:00,1149,Delivered,UPI,2023-01-03 09:18:00,
20233605,98918,338,2023-01-03 09:41:00,651,Delivered,Wallet,2023-01-03 09:41:00,
20233606,49574,980,2023-01-03 07:58:00,185,Delivered,Debit Card,2023-01-03 07:58:00,
20233607,79930,1315,2023-01-03 13:06:00,255,Delivered,Credit Card,2023-01-03 13:06:00,
20233608,37011,308,2023-01-03 13:44:00,2628,Delivered,UPI,2023-01-03 13:44:00,
20233609,10662,839,2023-01-03 08:55:00,1958,Delivered,Credit Card,2023-01-03 08:55:00,
20233610,52143,990,2023-01-03 07:24:00,4099,Delivered,Credit Card,2023-01-03 07:24:00,
20233611,66314,1225,2023-01-03 08:46:00,141,Delivered,Credit Card,2023-01-03 08:46:00,
20233612,22486,615,2023-01-03 14:31:00,2952,Delivered,Credit Card,2023-01-03 14:31:00,
20233613,37820,125,2023-01-03 08:43:00,674,Delivered,Wallet,2023-01-03 08:43:00,
20233614,10159,320,2023-01-03 14:29:00,2397,Delivered,UPI,2023-01-03 14:29:00,
20233615,75064,922,2023-01-03 08:07:00,2498,Delivered,Debit Card,2023-01-03 08:07:00,
20233616,11814,1479,2023-01-03 20:47:00,593,Delivered,Wallet,2023-01-03 20:47:00,
20233617,9348,1264,2023-01-03 08:47:00,3845,Delivered,UPI,2023-01-03 08:47:00,
20233618,43740,306,2023-01-03 07:57:00,690,Delivered,Credit Card,2023-01-03 07:57:00,
20233619,71425,162,2023-01-03 14:51:00,3061,Delivered,UPI,2023-01-03 14:51:00,
20233620,32425,667,2023-01-03 07:46:00,3063,Delivered,Credit Card,2023-01-03 07:46:00,
20233621,2369,1768,2023-01-03 08:11:00,290,Delivered,Credit Card,2023-01-03 08:11:00,
20233622,38640,1769,2023-01-03 20:34:00,2723,Delivered,UPI,2023-01-03 20:34:00,
20233623,42072,1495,2023-01-03 08:15:00,1260,Failed,UPI,2023-01-03 08:15:00,
20233624,28791,1399,2023-01-03 08:29:00,3396,Delivered,Wallet,2023-01-03 08:29:00,
20233625,18530,529,2023-01-03 08:35:00,2568,Delivered,Wallet,2023-01-03 08:35:00,
20233626,92349,1735,2023-01-03 07:00:00,1136,Delivered,Credit Card,2023-01-03 07:00:00,
20233627,91096,1385,2023-01-03 12:34:00,1440,Delivered,Credit Card,2023-01-03 12:34:00,
20233628,31170,153,2023-01-03 08:48:00,3697,Delivered,Credit Card,2023-01-03 08:48:00,
20233629,3174,178,2023-01-03 19:07:00,1455,Delivered,UPI,2023-01-03 19:07:00,
20233630,71836,9,2023-01-03 12:04:00,432,Delivered,UPI,2023-01-03 12:04:00,
20233631,81852,879,2023-01-03 14:13:00,142,Delivered,UPI,2023-01-03 14:13:00,
