OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20232401,16747,189,2023-01-02 12:16:00,539,Delivered,UPI,2023-01-02 12:16:00,
20232402,62119,1050,2023-01-02 09:32:00,2760,Delivered,Credit Card,2023-01-02 09:32:00,
20232403,63349,679,2023-01-02 09:22:00,3355,Delivered,UPI,2023-01-02 09:22:00,
20232404,24818,612,2023-01-02 09:35:00,271,Delivered,Credit Card,2023-01-02 09:35:00,
20232405,6453,1386,2023-01-02 13:04:00,573,Delivered,Credit Card,2023-01-02 13:04:00,
20232406,75681,1212,2023-01-02 08:46:00,1475,Delivered,UPI,2023-01-02 08:46:00,
20232407,70168,663,2023-01-02 07:13:00,565,Delivered,UPI,2023-01-02 07:13:00,
20232408,62982,577,2023-01-02 13:30:00,1538,Delivered,Credit Card,2023-01-02 13:30:00,
20232409,48960,639,2023-01-02 19:31:00,4293,Delivered,Wallet,2023-01-02 19:31:00,
20232410,87371,145,2023-01-02 08:34:00,1127,Delivered,Wallet,2023-01-02 08:34:00,
20232411,38745,633,2023-01-02 12:17:00,246,Delivered,Credit Card,2023-01-02 12:17:00,
20232412,52535,1623,2023-01-02 09:49:00,2976,Delivered,UPI,2023-01-02 09:49:00,
20232413,27512,1690,2023-01-02 09:59:00,354,Delivered,Credit Card,2023-01-02 09:59:00,
20232414,31158,1098,2023-01-02 07:07:00,1294,Canceled,UPI,2023-01-02 07:07:00,
20232415,62505,357,2023-01-02 13:18:00,3425,Delivered,Wallet,2023-01-02 13:18:00,
20232416,62915,988,2023-01-02 13:55:00,484,Delivered,Credit Card,2023-01-02 13:55:00,
20232417,92550,189,2023-01-02 09:45:00,3219,Delivered,Credit Card,2023-01-02 09:45:00,
20232418,3266,898,2023-01-02 07:37:00,2150,Delivered,Credit Card,2023-01-02 07:37:00,
20232419,49968,1254,2023-01-02 08:08:00,3477,Delivered,Credit Card,2023-01-02 08:08:00,
20232420,34457,89,2023-01-02 09:03:00,2677,Delivered,Credit Card,2023-01-02 09:03:00,
20232421,35685,9,2023-01-02 09:30:00,648,Delivered,Credit Card,2023-01-02 09:30:00,
20232422,14299,364,2023-01-02 13:00:00,1017,Delivered,UPI,2023-01-02 13:00:00,
20232423,67802,732,2023-01-02 14:26:00,657,Returned,Credit Card,2023-01-02 14:26:00,
20232424,44119,809,2023-01-02 09:34:00,4240,Delivered,Credit Card,2023-01-02 09:34:00,
20232425,62757,1373,2023-01-02 13:09:00,2149,Delivered,Credit Card,2023-01-02 13:09:00,
20232426,3689,1472,2023-01-02 08:07:00,1750,Delivered,UPI,2023-01-02 08:07:00,
20232427,60117,1034,2023-01-02 08:43:00,212,Delivered,Debit Card,2023-01-02 08:43:00,
20232428,36846,1197,2023-01-02 07:05:00,5872,Delivered,Credit Card,2023-01-02 07:05:00,
20232429,17522,881,2023-01-02 13:22:00,2647,Delivered,UPI,2023-01-02 13:22:00,
20232430,48316,349,2023-01-02 09:39:00,217,Delivered,UPI,2023-01-02 09:39:00,
20232431,6794,799,2023-01-02 07:40:00,1573,Delivered,Credit Card,2023-01-02 07:40:00,
