OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
2023401,18656,1021,2023-01-01 12:55:00,1146,Delivered,Credit Card,2023-01-01 12:55:00,
2023402,50248,1758,2023-01-01 07:49:00,728,Delivered,Credit Card,2023-01-01 07:49:00,
2023403,43964,1200,2023-01-01 14:06:00,9071,Delivered,UPI,2023-01-01 14:06:00,
2023404,83978,715,2023-01-01 09:07:00,853,Returned,Credit Card,2023-01-01 09:07:00,
2023405,12655,816,2023-01-01 07:28:00,390,Delivered,Credit Card,2023-01-01 07:28:00,
2023406,39282,369,2023-01-01 08:49:00,1449,Delivered,UPI,2023-01-01 08:49:00,
2023407,23508,1720,2023-01-01 14:42:00,982,Delivered,Credit Card,2023-01-01 14:42:00,
2023408,71891,1645,2023-01-01 09:47:00,928,Delivered,Credit Card,2023-01-01 09:47:00,
2023409,62274,1035,2023-01-01 13:25:00,2112,Returned,Wallet,2023-01-01 13:25:00,
2023410,58602,25,2023-01-01 08:36:00,2375,Delivered,Credit Card,2023-01-01 08:36:00,
2023411,543,173,2023-01-01 07:05:00,158,Delivered,Credit Card,2023-01-01 07:05:00,
2023412,86521,387,2023-01-01 19:41:00,216,Delivered,UPI,2023-01-01 19:41:00,
2023413,71909,1715,2023-01-01 08:41:00,1320,Delivered,Credit Card,2023-01-01 08:41:00,
2023414,22750,582,2023-01-01 07:21:00,591,Delivered,UPI,2023-01-01 07:21:00,
2023415,67877,1707,2023-01-01 08:36:00,5582,Delivered,Credit Card,2023-01-01 08:36:00,
2023416,47580,828,2023-01-01 08:09:00,3141,Delivered,Wallet,2023-01-01 08:09:00,
2023417,28302,283,2023-01-01 13:32:00,1265,Delivered,Wallet,2023-01-01 13:32:00,
2023418,98712,1288,2023-01-01 12:02:00,3388,Delivered,Credit Card,2023-01-01 12:02:00,
2023419,67592,534,2023-01-01 08:31:00,5642,Delivered,UPI,2023-01-01 08:31:00,
2023420,55684,1103,2023-01-01 07:15:00,3228,Delivered,Credit Card,2023-01-01 07:15:00,
2023421,75504,1789,2023-01-01 07:25:00,1041,Delivered,Credit Card,2023-01-01 07:25:00,
2023422,9320,1591,2023-01-01 12:46:00,3444,Delivered,CoD,2023-01-01 12:46:00,
2023423,48535,428,2023-01-01 07:44:00,2163,Delivered,Credit Card,2023-01-01 07:44:00,
2023424,52299,44,2023-01-01 07:50:00,5000,Delivered,Wallet,2023-01-01 07:50:00,
2023425,35354,657,2023-01-01 13:03:00,1935,Delivered,Credit Card,2023-01-01 13:03:00,
2023426,88986,668,2023-01-01 13:27:00,5129,Delivered,CoD,2023-01-01 13:27:00,
2023427,64458,1140,2023-01-01 09:49:00,1153,Delivered,Debit Card,2023-01-01 09:49:00,
2023428,14824,1781,2023-01-01 08:00:00,162,Delivered,UPI,2023-01-01 08:00:00,
2023429,52983,847,2023-01-01 13:55:00,2155,Delivered,Credit Card,2023-01-01 13:55:00,
2023430,70322,850,2023-01-01 07:48:00,5193,Delivered,Credit Card,2023-01-01 07:48:00,
2023431,8215,1487,2023-01-01 07:06:00,1429,Delivered,UPI,2023-01-01 07:06:00,
2023432,1356,117,2023-01-01 13:55:00,224,Delivered,UPI,2023-01-01 13:55:00,
2023433,26958,586,2023-01-01 19:37:00,1317,Delivered,UPI,2023-01-01 19:37:00,
2023434,5367,770,2023-01-01 09:18:00,1588,Delivered,Credit Card,2023-01-01 09:18:00,
2023435,27042,618,2023-01-01 12:58:00,1335,Delivered,Credit Card,2023-01-01 12:58:00,
2023436,13143,1092,2023-01-01 20:29:00,981,Delivered,Credit Card,2023-01-01 20:29:00,
2023437,57612,1435,2023-01-01 12:47:00,2732,Delivered,Wallet,2023-01-01 12:47:00,
2023438,10945,1207,2023-01-01 13:33:00,903,Delivered,Credit Card,2023-01-01 13:33:00,
2023439,47564,788,2023-01-01 12:36:00,3330,Delivered,Wallet,2023-01-01 12:36:00,
2023440,25819,868,2023-01-01 14:07:00,2485,Delivered,Credit Card,2023-01-01 14:07:00,
2023441,73901,1757,2023-01-01 13:27:00,2623,Delivered,Credit Card,2023-01-01 13:27:00,
2023442,72736,531,2023-01-01 20:39:00,4600,Delivered,UPI,2023-01-01 20:39:00,
2023443,42468,1306,2023-01-01 12:23:00,438,Delivered,Credit Card,2023-01-01 12:23:00,
2023444,37459,1126,2023-01-01 12:24:00,1230,Delivered,CoD,2023-01-01 12:24:00,
2023445,25388,495,2023-01-01 07:20:00,3805,Delivered,Wallet,2023-01-01 07:20:00,
2023446,71640,465,2023-01-01 08:06:00,210,Delivered,Wallet,2023-01-01 08:06:00,
2023447,6016,718,2023-01-01 09:17:00,550,Delivered,Credit Card,2023-01-01 09:17:00,
2023448,65343,257,2023-01-01 07:25:00,2622,Delivered,Credit Card,2023-01-01 07:25:00,
2023449,57285,269,2023-01-01 08:43:00,588,Returned,Credit Card,2023-01-01 08:43:00,
2023450,66613,909,2023-01-01 14:43:00,897,Delivered,Credit Card,2023-01-01 14:43:00,
2023451,66909,638,2023-01-01 09:53:00,1063,Delivered,Credit Card,2023-01-01 09:53:00,
2023452,72577,627,2023-01-01 12:29:00,3040,Delivered,Wallet,2023-01-01 12:29:00,
2023453,49612,147,2023-01-01 09:29:00,577,Delivered,Credit Card,2023-01-01 09:29:00,
2023454,74303,1382,2023-01-01 12:17:00,324,Delivered,UPI,2023-01-01 12:17:00,
2023455,22106,1391,2023-01-01 09:24:00,1692,Delivered,Credit Card,2023-01-01 09:24:00,
2023456,11767,243,2023-01-01 08:18:00,4123,Delivered,Credit Card,2023-01-01 08:18:00,
2023457,31924,322,2023-01-01 09:16:00,3825,Delivered,UPI,2023-01-01 09:16:00,
2023458,14056,684,2023-01-01 07:04:00,1050,Delivered,Credit Card,2023-01-01 07:04:00,
2023459,51768,263,2023-01-01 07:20:00,2951,Delivered,UPI,2023-01-01 07:20:00,
2023460,40942,788,2023-01-01 19:35:00,1757,Delivered,UPI,2023-01-01 19:35:00,
2023461,19048,55,2023-01-01 12:09:00,2020,Delivered,Credit Card,2023-01-01 12:09:00,
2023462,92484,342,2023-01-01 20:40:00,3246,Delivered,Credit Card,2023-01-01 20:40:00,
2023463,89180,186,2023-01-01 09:07:00,2277,Delivered,Credit Card,2023-01-01 09:07:00,
2023464,72009,1745,2023-01-01 12:13:00,585,Delivered,UPI,2023-01-01 12:13:00,
2023465,3374,770,2023-01-01 12:01:00,2631,Delivered,UPI,2023-01-01 12:01:00,
2023466,5348,258,2023-01-01 07:39:00,1113,Delivered,Credit Card,2023-01-01 07:39:00,
2023467,69483,1396,2023-01-01 12:12:00,684,Delivered,Credit Card,2023-01-01 12:12:00,
2023468,88813,1601,2023-01-01 12:15:00,2294,Delivered,Wallet,2023-01-01 12:15:00,
2023469,2216,1526,2023-01-01 13:50:00,2093,Delivered,Credit Card,2023-01-01 13:50:00,
2023470,91010,1796,2023-01-01 13:45:00,725,Delivered,UPI,2023-01-01 13:45:00,
2023471,89744,1197,2023-01-01 08:33:00,6267,Delivered,UPI,2023-01-01 08:33:00,
2023472,31833,1188,2023-01-01 07:04:00,582,Delivered,Credit Card,2023-01-01 07:04:00,
2023473,28274,1468,2023-01-01 14:04:00,158,Delivered,UPI,2023-01-01 14:04:00,
2023474,88012,1332,2023-01-01 09:32:00,515,Delivered,Credit Card,2023-01-01 09:32:00,
2023475,28394,1472,2023-01-01 09:08:00,1758,Delivered,Credit Card,2023-01-01 09:08:00,
2023476,30842,614,2023-01-01 07:06:00,1066,Delivered,Credit Card,2023-01-01 07:06:00,
2023477,81174,1117,2023-01-01 12:11:00,1137,Delivered,UPI,2023-01-01 12:11:00,
2023478,4316,257,2023-01-01 09:05:00,1215,Delivered,CoD,2023-01-01 09:05:00,
2023479,43805,339,2023-01-01 07:40:00,1812,Delivered,Credit Card,2023-01-01 07:40:00,
2023480,99749,412,2023-01-01 09:25:00,3475,Delivered,UPI,2023-01-01 09:25:00,
2023481,69667,1468,2023-01-01 13:03:00,474,Delivered,Credit Card,2023-01-01 13:03:00,
2023482,72175,1736,2023-01-01 07:22:00,590,Delivered,Credit Card,2023-01-01 07:22:00,
2023483,66308,761,2023-01-01 08:21:00,2406,Delivered,UPI,2023-01-01 08:21:00,
2023484,8676,981,2023-01-01 09:37:00,394,Delivered,Wallet,2023-01-01 09:37:00,
2023485,90205,1055,2023-01-01 08:20:00,2025,Delivered,UPI,2023-01-01 08:20:00,
2023486,74616,177,2023-01-01 09:11:00,1056,Delivered,Credit Card,2023-01-01 09:11:00,
2023487,16789,1201,2023-01-01 14:51:00,1227,Delivered,Credit Card,2023-01-01 14:51:00,
2023488,73995,1791,2023-01-01 08:18:00,1310,Delivered,Wallet,2023-01-01 08:18:00,
2023489,78605,1015,2023-01-01 07:40:00,2421,Delivered,CoD,2023-01-01 07:40:00,
2023490,42826,38,2023-01-01 07:57:00,3910,Returned,Wallet,2023-01-01 07:57:00,
2023491,15596,504,2023-01-01 07:42:00,1590,Delivered,Credit Card,2023-01-01 07:42:00,
2023492,27525,100,2023-01-01 20:17:00,1548,Abandoned,UPI,2023-01-01 20:17:00,
2023493,85489,1386,2023-01-01 08:39:00,1219,Delivered,Credit Card,2023-01-01 08:39:00,
2023494,13887,310,2023-01-01 09:55:00,2930,Delivered,Credit Card,2023-01-01 09:55:00,
2023495,45629,725,2023-01-01 07:29:00,204,Delivered,UPI,2023-01-01 07:29:00,
2023496,55266,177,2023-01-01 12:36:00,3316,Delivered,Credit Card,2023-01-01 12:36:00,
2023497,77377,374,2023-01-01 07:02:00,452,Delivered,Credit Card,2023-01-01 07:02:00,
2023498,26066,1524,2023-01-01 09:03:00,946,Delivered,Wallet,2023-01-01 09:03:00,
2023499,55184,613,2023-01-01 07:26:00,2901,Delivered,Wallet,2023-01-01 07:26:00,
2023500,93802,710,2023-01-01 08:38:00,363,Delivered,Credit Card,2023-01-01 08:38:00,
