OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
2023101258,2023101,2,4,154,616,2023-01-01 08:53:00,
2023101259,2023101,1,2,156,312,2023-01-01 08:53:00,
2023102260,2023102,2264,5,248,1240,2023-01-01 19:01:00,
2023102261,2023102,2265,2,195,390,2023-01-01 19:01:00,
2023103262,2023103,2960,3,151,453,2023-01-01 08:19:00,
2023104263,2023104,3656,4,187,748,2023-01-01 14:34:00,
2023105264,2023105,2726,2,178,356,2023-01-01 08:40:00,
2023106265,2023106,3395,4,112,448,2023-01-01 13:03:00,
2023106266,2023106,3396,1,228,228,2023-01-01 13:03:00,
2023106267,2023106,3394,3,161,483,2023-01-01 13:03:00,
2023107268,2023107,3666,4,144,576,2023-01-01 08:01:00,
2023107269,2023107,3669,4,148,592,2023-01-01 08:01:00,
2023107270,2023107,3667,1,163,163,2023-01-01 08:01:00,
2023107271,2023107,3668,1,197,197,2023-01-01 08:01:00,
2023108272,2023108,991,4,159,636,2023-01-01 08:27:00,
2023108273,2023108,993,5,37,185,2023-01-01 08:27:00,
2023108274,2023108,992,4,56,224,2023-01-01 08:27:00,
2023109275,2023109,3085,1,227,227,2023-01-01 08:23:00,
2023109276,2023109,3084,4,552,2208,2023-01-01 08:23:00,
2023109277,2023109,3086,5,673,3365,2023-01-01 08:23:00,
2023110278,2023110,4334,1,97,97,2023-01-01 08:32:00,
2023110279,2023110,4336,5,238,1190,2023-01-01 08:32:00,
2023111280,2023111,1572,5,424,2120,2023-01-01 13:57:00,
2023111281,2023111,1570,4,591,2364,2023-01-01 13:57:00,
2023111282,2023111,1569,3,573,1719,2023-01-01 13:57:00,
2023111283,2023111,1573,5,652,3260,2023-01-01 13:57:00,
2023111284,2023111,1571,1,514,514,2023-01-01 13:57:00,
2023112285,2023112,2092,4,114,456,2023-01-01 09:21:00,
2023112286,2023112,2094,3,121,363,2023-01-01 09:21:00,
2023112287,2023112,2095,2,353,706,2023-01-01 09:21:00,
2023112288,2023112,2093,4,136,544,2023-01-01 09:21:00,
2023113289,2023113,3943,3,690,2070,2023-01-01 08:03:00,
2023113290,2023113,3944,1,572,572,2023-01-01 08:03:00,
2023114291,2023114,2010,1,151,151,2023-01-01 09:14:00,
2023114292,2023114,2012,1,143,143,2023-01-01 09:14:00,
2023114293,2023114,2011,1,109,109,2023-01-01 09:14:00,
2023115294,2023115,376,4,217,868,2023-01-01 08:34:00,
2023115295,2023115,377,5,696,3480,2023-01-01 08:34:00,
2023116296,2023116,1926,3,113,339,2023-01-01 08:16:00,
2023116297,2023116,1925,5,123,615,2023-01-01 08:16:00,
2023117298,2023117,3528,1,192,192,2023-01-01 08:37:00,
2023117299,2023117,3529,3,231,693,2023-01-01 08:37:00,
2023118300,2023118,3427,3,145,435,2023-01-01 08:11:00,
2023118301,2023118,3428,4,240,960,2023-01-01 08:11:00,
2023119302,2023119,1328,4,43,172,2023-01-01 20:00:00,
2023120303,2023120,4504,3,230,690,2023-01-01 09:42:00,
2023120304,2023120,4505,4,169,676,2023-01-01 09:42:00,
2023121305,2023121,1582,3,313,939,2023-01-01 08:58:00,
2023122306,2023122,3133,2,579,1158,2023-01-01 12:26:00,
2023123307,2023123,1753,5,171,855,2023-01-01 08:14:00,
2023123308,2023123,1752,1,259,259,2023-01-01 08:14:00,
2023123309,2023123,1751,1,119,119,2023-01-01 08:14:00,
2023124310,2023124,218,1,194,194,2023-01-01 07:28:00,
2023124311,2023124,219,4,224,896,2023-01-01 07:28:00,
2023124312,2023124,220,1,162,162,2023-01-01 07:28:00,
2023125313,2023125,2830,2,223,446,2023-01-01 08:02:00,
2023125314,2023125,2832,1,173,173,2023-01-01 08:02:00,
2023125315,2023125,2829,1,185,185,2023-01-01 08:02:00,
2023125316,2023125,2831,1,657,657,2023-01-01 08:02:00,
2023126317,2023126,3599,2,148,296,2023-01-01 08:32:00,
2023126318,2023126,3598,2,112,224,2023-01-01 08:32:00,
2023127319,2023127,1472,3,594,1782,2023-01-01 08:53:00,
2023127320,2023127,1471,5,676,3380,2023-01-01 08:53:00,
2023127321,2023127,1470,3,563,1689,2023-01-01 08:53:00,
2023127322,2023127,1473,3,517,1551,2023-01-01 08:53:00,
2023127323,2023127,1474,2,698,1396,2023-01-01 08:53:00,
2023128324,2023128,2019,2,188,376,2023-01-01 20:58:00,
2023128325,2023128,2018,1,323,323,2023-01-01 20:58:00,
2023128326,2023128,2020,1,207,207,2023-01-01 20:58:00,
2023129327,2023129,3364,5,393,1965,2023-01-01 13:29:00,
2023129328,2023129,3366,3,604,1812,2023-01-01 13:29:00,
2023129329,2023129,3367,4,403,1612,2023-01-01 13:29:00,
2023130330,2023130,3535,5,594,2970,2023-01-01 12:58:00,
2023130331,2023130,3533,2,200,400,2023-01-01 12:58:00,
2023130332,2023130,3537,3,166,498,2023-01-01 12:58:00,
2023130333,2023130,3534,2,190,380,2023-01-01 12:58:00,
2023130334,2023130,3536,1,609,609,2023-01-01 12:58:00,
2023131335,2023131,4669,4,103,412,2023-01-01 07:34:00,
