OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
2023101,95165,1,2023-01-01 08:53:00,928,Delivered,Wallet,2023-01-01 08:53:00,
2023102,60562,867,2023-01-01 19:01:00,1630,Delivered,UPI,2023-01-01 19:01:00,
2023103,6239,1144,2023-01-01 08:19:00,453,Delivered,Credit Card,2023-01-01 08:19:00,
2023104,30251,1405,2023-01-01 14:34:00,748,Delivered,Wallet,2023-01-01 14:34:00,
2023105,15416,1049,2023-01-01 08:40:00,356,Delivered,Wallet,2023-01-01 08:40:00,
2023106,86249,1305,2023-01-01 13:03:00,1159,Delivered,UPI,2023-01-01 13:03:00,
2023107,88636,1410,2023-01-01 08:01:00,1528,Delivered,UPI,2023-01-01 08:01:00,
2023108,73349,382,2023-01-01 08:27:00,1045,Delivered,Credit Card,2023-01-01 08:27:00,
2023109,23075,1197,2023-01-01 08:23:00,5800,Delivered,UPI,2023-01-01 08:23:00,
2023110,55694,1676,2023-01-01 08:32:00,1287,Delivered,Wallet,2023-01-01 08:32:00,
2023111,94478,605,2023-01-01 13:57:00,9977,Delivered,Credit Card,2023-01-01 13:57:00,
2023112,93368,810,2023-01-01 09:21:00,2069,Delivered,UPI,2023-01-01 09:21:00,
2023113,73641,1518,2023-01-01 08:03:00,2642,Delivered,UPI,2023-01-01 08:03:00,
2023114,83908,774,2023-01-01 09:14:00,403,Delivered,UPI,2023-01-01 09:14:00,
2023115,28984,153,2023-01-01 08:34:00,4348,Delivered,Credit Card,2023-01-01 08:34:00,
2023116,84583,744,2023-01-01 08:16:00,954,Delivered,Credit Card,2023-01-01 08:16:00,
2023117,38901,1353,2023-01-01 08:37:00,885,Delivered,Wallet,2023-01-01 08:37:00,
2023118,35501,1317,2023-01-01 08:11:00,1395,Delivered,Wallet,2023-01-01 08:11:00,
2023119,3969,519,2023-01-01 20:00:00,172,Delivered,UPI,2023-01-01 20:00:00,
2023120,83373,1735,2023-01-01 09:42:00,1366,Delivered,UPI,2023-01-01 09:42:00,
2023121,21834,609,2023-01-01 08:58:00,939,Delivered,Wallet,2023-01-01 08:58:00,
2023122,19739,1219,2023-01-01 12:26:00,1158,Delivered,UPI,2023-01-01 12:26:00,
2023123,92379,671,2023-01-01 08:14:00,1233,Delivered,Wallet,2023-01-01 08:14:00,
2023124,77656,92,2023-01-01 07:28:00,1252,Delivered,Credit Card,2023-01-01 07:28:00,
2023125,32668,1094,2023-01-01 08:02:00,1461,Delivered,UPI,2023-01-01 08:02:00,
2023126,75160,1380,2023-01-01 08:32:00,520,Delivered,UPI,2023-01-01 08:32:00,
2023127,76737,571,2023-01-01 08:53:00,9798,Delivered,Credit Card,2023-01-01 08:53:00,
2023128,84489,777,2023-01-01 20:58:00,906,Delivered,Wallet,2023-01-01 20:58:00,
2023129,9973,1297,2023-01-01 13:29:00,5389,Delivered,UPI,2023-01-01 13:29:00,
2023130,45060,1356,2023-01-01 12:58:00,4857,Delivered,UPI,2023-01-01 12:58:00,
2023131,69456,1796,2023-01-01 07:34:00,2552,Delivered,Wallet,2023-01-01 07:34:00,
2023132,96653,1129,2023-01-01 08:22:00,2175,Delivered,Credit Card,2023-01-01 08:22:00,
2023133,30167,1352,2023-01-01 12:05:00,1887,Delivered,Credit Card,2023-01-01 12:05:00,
2023134,84879,109,2023-01-01 13:25:00,394,Delivered,Credit Card,2023-01-01 13:25:00,
2023135,94238,621,2023-01-01 09:03:00,1216,Delivered,UPI,2023-01-01 09:03:00,
2023136,21960,733,2023-01-01 14:15:00,1288,Delivered,UPI,2023-01-01 14:15:00,
2023137,91738,814,2023-01-01 12:19:00,402,Delivered,UPI,2023-01-01 12:19:00,
2023138,94111,1683,2023-01-01 08:50:00,188,Delivered,UPI,2023-01-01 08:50:00,
2023139,27605,236,2023-01-01 07:46:00,1812,Delivered,Credit Card,2023-01-01 07:46:00,
2023140,9018,137,2023-01-01 09:44:00,991,Delivered,Credit Card,2023-01-01 09:44:00,
2023141,39340,1075,2023-01-01 09:38:00,1311,Delivered,UPI,2023-01-01 09:38:00,
2023142,26480,500,2023-01-01 12:53:00,620,Delivered,Wallet,2023-01-01 12:53:00,
2023143,84943,724,2023-01-01 09:07:00,2984,Delivered,Debit Card,2023-01-01 09:07:00,
2023144,41614,1749,2023-01-01 12:11:00,2025,Delivered,UPI,2023-01-01 12:11:00,
2023145,76275,1663,2023-01-01 07:31:00,222,Delivered,Credit Card,2023-01-01 07:31:00,
2023146,7285,934,2023-01-01 12:57:00,1797,Delivered,UPI,2023-01-01 12:57:00,
2023147,14938,1086,2023-01-01 14:13:00,5170,Delivered,UPI,2023-01-01 14:13:00,
2023148,42386,1522,2023-01-01 20:32:00,351,Delivered,UPI,2023-01-01 20:32:00,
2023149,1854,252,2023-01-01 08:12:00,2394,Delivered,UPI,2023-01-01 08:12:00,
2023150,22286,1041,2023-01-01 07:54:00,1901,Delivered,Credit Card,2023-01-01 07:54:00,
2023151,59821,1400,2023-01-01 09:02:00,1728,Delivered,Credit Card,2023-01-01 09:02:00,
2023152,13943,1791,2023-01-01 07:57:00,1707,Delivered,UPI,2023-01-01 07:57:00,
2023153,63614,1261,2023-01-01 09:47:00,1535,Delivered,UPI,2023-01-01 09:47:00,
2023154,49308,998,2023-01-01 13:24:00,521,Delivered,UPI,2023-01-01 13:24:00,
2023155,24043,882,2023-01-01 09:41:00,3947,Delivered,UPI,2023-01-01 09:41:00,
2023156,96884,1757,2023-01-01 09:49:00,2192,Delivered,Credit Card,2023-01-01 09:49:00,
2023157,72293,475,2023-01-01 09:29:00,524,Delivered,Wallet,2023-01-01 09:29:00,
2023158,6229,552,2023-01-01 14:44:00,725,Delivered,UPI,2023-01-01 14:44:00,
2023159,99550,259,2023-01-01 09:56:00,2189,Delivered,CoD,2023-01-01 09:56:00,
2023160,29035,210,2023-01-01 07:24:00,2172,Delivered,UPI,2023-01-01 07:24:00,
2023161,92588,1419,2023-01-01 14:56:00,1433,Delivered,Credit Card,2023-01-01 14:56:00,
2023162,97759,127,2023-01-01 19:21:00,8198,Delivered,Wallet,2023-01-01 19:21:00,
2023163,26572,645,2023-01-01 08:38:00,1531,Returned,UPI,2023-01-01 08:38:00,
2023164,97203,408,2023-01-01 14:34:00,130,Delivered,UPI,2023-01-01 14:34:00,
2023165,28522,998,2023-01-01 14:45:00,425,Delivered,Wallet,2023-01-01 14:45:00,
2023166,95668,1127,2023-01-01 14:20:00,2553,Delivered,Wallet,2023-01-01 14:20:00,
2023167,62218,75,2023-01-01 20:59:00,2097,Delivered,UPI,2023-01-01 20:59:00,
2023168,50270,872,2023-01-01 09:16:00,6884,Delivered,Wallet,2023-01-01 09:16:00,
2023169,72173,683,2023-01-01 14:29:00,226,Failed,Credit Card,2023-01-01 14:29:00,
2023170,23558,1228,2023-01-01 09:48:00,2843,Delivered,UPI,2023-01-01 09:48:00,
2023171,19092,1150,2023-01-01 08:28:00,640,Delivered,Credit Card,2023-01-01 08:28:00,
2023172,66871,831,2023-01-01 13:50:00,1691,Delivered,UPI,2023-01-01 13:50:00,
2023173,51397,1461,2023-01-01 09:16:00,3012,Delivered,Wallet,2023-01-01 09:16:00,
2023174,52148,483,2023-01-01 09:24:00,795,Delivered,Wallet,2023-01-01 09:24:00,
2023175,70185,1501,2023-01-01 07:56:00,1064,Delivered,Debit Card,2023-01-01 07:56:00,
2023176,28765,64,2023-01-01 07:25:00,6391,Delivered,Credit Card,2023-01-01 07:25:00,
2023177,90596,106,2023-01-01 19:34:00,591,Delivered,Wallet,2023-01-01 19:34:00,
2023178,41326,1655,2023-01-01 07:48:00,1801,Delivered,Wallet,2023-01-01 07:48:00,
2023179,60463,1740,2023-01-01 13:34:00,332,Delivered,Wallet,2023-01-01 13:34:00,
2023180,79722,391,2023-01-01 08:24:00,1409,Delivered,Credit Card,2023-01-01 08:24:00,
2023181,34027,1150,2023-01-01 09:08:00,312,Delivered,Credit Card,2023-01-01 09:08:00,
2023182,99052,257,2023-01-01 09:23:00,785,Delivered,UPI,2023-01-01 09:23:00,
2023183,91128,1192,2023-01-01 08:14:00,1936,Delivered,Wallet,2023-01-01 08:14:00,
2023184,31910,1424,2023-01-01 07:37:00,1384,Delivered,Credit Card,2023-01-01 07:37:00,
2023185,10344,982,2023-01-01 09:59:00,2253,Delivered,Credit Card,2023-01-01 09:59:00,
2023186,14080,92,2023-01-01 07:36:00,1672,Delivered,UPI,2023-01-01 07:36:00,
2023187,20770,246,2023-01-01 14:19:00,1047,Delivered,CoD,2023-01-01 14:19:00,
2023188,16166,738,2023-01-01 07:13:00,107,Delivered,Credit Card,2023-01-01 07:13:00,
2023189,74009,359,2023-01-01 07:54:00,3439,Delivered,Wallet,2023-01-01 07:54:00,
2023190,76895,585,2023-01-01 09:38:00,1787,Delivered,Credit Card,2023-01-01 09:38:00,
2023191,90336,1187,2023-01-01 09:56:00,5875,Delivered,Wallet,2023-01-01 09:56:00,
2023192,90893,439,2023-01-01 07:27:00,432,Delivered,Credit Card,2023-01-01 07:27:00,
2023193,68900,108,2023-01-01 09:41:00,440,Delivered,Credit Card,2023-01-01 09:41:00,
2023194,56173,574,2023-01-01 14:35:00,480,Delivered,Credit Card,2023-01-01 14:35:00,
2023195,16150,416,2023-01-01 08:37:00,635,Delivered,CoD,2023-01-01 08:37:00,
2023196,54267,1413,2023-01-01 07:13:00,1405,Delivered,UPI,2023-01-01 07:13:00,
2023197,30225,667,2023-01-01 13:28:00,1332,Delivered,Wallet,2023-01-01 13:28:00,
2023198,49640,283,2023-01-01 14:11:00,1020,Delivered,Credit Card,2023-01-01 14:11:00,
2023199,55564,198,2023-01-01 14:09:00,1638,Returned,Credit Card,2023-01-01 14:09:00,
2023200,8164,895,2023-01-01 09:03:00,4049,Delivered,Credit Card,2023-01-01 09:03:00,
