OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20233101,2593,1089,2023-01-02 07:54:00,2992,Delivered,Credit Card,2023-01-02 07:54:00,
20233102,46447,1610,2023-01-02 14:15:00,1675,Delivered,UPI,2023-01-02 14:15:00,
20233103,44352,1371,2023-01-02 08:08:00,1025,Delivered,Credit Card,2023-01-02 08:08:00,
20233104,78920,1798,2023-01-02 07:15:00,455,Delivered,Credit Card,2023-01-02 07:15:00,
20233105,89145,716,2023-01-02 09:27:00,1994,Delivered,UPI,2023-01-02 09:27:00,
20233106,47215,1182,2023-01-02 09:39:00,1390,Delivered,Credit Card,2023-01-02 09:39:00,
20233107,9564,1260,2023-01-02 12:32:00,947,Delivered,UPI,2023-01-02 12:32:00,
20233108,82783,52,2023-01-02 19:16:00,1663,Delivered,Credit Card,2023-01-02 19:16:00,
20233109,91533,1385,2023-01-02 12:27:00,867,Delivered,UPI,2023-01-02 12:27:00,
20233110,96644,12,2023-01-02 09:53:00,915,Delivered,Credit Card,2023-01-02 09:53:00,
20233111,8823,953,2023-01-03 07:08:00,387,Canceled,Credit Card,2023-01-03 07:08:00,
20233112,48913,1682,2023-01-03 08:35:00,3588,Delivered,UPI,2023-01-03 08:35:00,
20233113,81777,993,2023-01-03 07:39:00,2200,Delivered,UPI,2023-01-03 07:39:00,
20233114,84505,351,2023-01-03 09:25:00,234,Delivered,Wallet,2023-01-03 09:25:00,
20233115,93772,162,2023-01-03 14:27:00,2390,Delivered,UPI,2023-01-03 14:27:00,
20233116,75443,963,2023-01-03 09:44:00,3494,Delivered,UPI,2023-01-03 09:44:00,
20233117,49368,1077,2023-01-03 08:25:00,1518,Delivered,Credit Card,2023-01-03 08:25:00,
20233118,92499,149,2023-01-03 08:34:00,2679,Delivered,Wallet,2023-01-03 08:34:00,
20233119,68707,938,2023-01-03 07:16:00,860,Delivered,Credit Card,2023-01-03 07:16:00,
20233120,5874,1341,2023-01-03 14:32:00,1798,Delivered,Credit Card,2023-01-03 14:32:00,
