OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
202326016404,20232601,1702,2,92,184,2023-01-02 08:40:00,
202326016405,20232601,1701,5,477,2385,2023-01-02 08:40:00,
202326026406,20232602,3867,4,273,1092,2023-01-02 14:31:00,
202326026407,20232602,3865,2,346,692,2023-01-02 14:31:00,
202326026408,20232602,3866,1,223,223,2023-01-02 14:31:00,
202326036409,20232603,2822,1,380,380,2023-01-02 08:08:00,
202326036410,20232603,2823,2,215,430,2023-01-02 08:08:00,
202326046411,20232604,2732,3,248,744,2023-01-02 09:30:00,
202326056412,20232605,1240,5,118,590,2023-01-02 08:48:00,
202326066413,20232606,2270,4,209,836,2023-01-02 07:08:00,
202326076414,20232607,3314,5,169,845,2023-01-02 07:50:00,
202326086415,20232608,1535,3,663,1989,2023-01-02 19:55:00,
202326086416,20232608,1537,2,326,652,2023-01-02 19:55:00,
202326086417,20232608,1538,3,160,480,2023-01-02 19:55:00,
202326086418,20232608,1536,1,254,254,2023-01-02 19:55:00,
202326086419,20232608,1534,1,504,504,2023-01-02 19:55:00,
202326096420,20232609,3231,1,171,171,2023-01-02 07:55:00,
202326096421,20232609,3232,4,145,580,2023-01-02 07:55:00,
202326096422,20232609,3229,3,377,1131,2023-01-02 07:55:00,
202326106423,20232610,1840,3,144,432,2023-01-02 08:49:00,
202326106424,20232610,1839,1,204,204,2023-01-02 08:49:00,
202326106425,20232610,1838,3,153,459,2023-01-02 08:49:00,
202326116426,20232611,2458,1,172,172,2023-01-02 08:09:00,
202326126427,20232612,1227,4,159,636,2023-01-02 09:26:00,
202326136428,20232613,3741,5,647,3235,2023-01-02 08:05:00,
202326146429,20232614,4516,2,101,202,2023-01-02 08:27:00,
202326146430,20232614,4517,4,545,2180,2023-01-02 08:27:00,
202326156431,20232615,3991,2,193,386,2023-01-02 12:26:00,
202326156432,20232615,3990,5,243,1215,2023-01-02 12:26:00,
202326156433,20232615,3989,2,228,456,2023-01-02 12:26:00,
202326156434,20232615,3992,3,221,663,2023-01-02 12:26:00,
202326156435,20232615,3988,1,205,205,2023-01-02 12:26:00,
202326166436,20232616,1578,4,160,640,2023-01-02 12:45:00,
202326176437,20232617,4135,4,117,468,2023-01-02 14:08:00,
202326176438,20232617,4134,4,181,724,2023-01-02 14:08:00,
202326186439,20232618,11,1,482,482,2023-01-02 09:22:00,
202326186440,20232618,9,2,480,960,2023-01-02 09:22:00,
202326186441,20232618,12,5,561,2805,2023-01-02 09:22:00,
202326196442,20232619,3519,5,582,2910,2023-01-02 12:36:00,
202326196443,20232619,3518,2,177,354,2023-01-02 12:36:00,
202326196444,20232619,3517,1,325,325,2023-01-02 12:36:00,
202326206445,20232620,1423,4,229,916,2023-01-02 09:11:00,
202326206446,20232620,1424,4,223,892,2023-01-02 09:11:00,
202326206447,20232620,1425,4,226,904,2023-01-02 09:11:00,
202326216448,20232621,1273,2,155,310,2023-01-02 07:08:00,
202326226449,20232622,3003,3,159,477,2023-01-02 07:56:00,
202326226450,20232622,3001,3,213,639,2023-01-02 07:56:00,
202326226451,20232622,3004,3,172,516,2023-01-02 07:56:00,
202326236452,20232623,1608,2,275,550,2023-01-02 08:28:00,
202326236453,20232623,1605,2,300,600,2023-01-02 08:28:00,
202326236454,20232623,1606,3,194,582,2023-01-02 08:28:00,
202326236455,20232623,1609,1,207,207,2023-01-02 08:28:00,
202326236456,20232623,1607,3,115,345,2023-01-02 08:28:00,
202326246457,20232624,560,4,188,752,2023-01-02 09:45:00,
202326246458,20232624,561,3,222,666,2023-01-02 09:45:00,
202326246459,20232624,562,1,580,580,2023-01-02 09:45:00,
202326256460,20232625,988,5,62,310,2023-01-02 07:59:00,
202326256461,20232625,987,2,179,358,2023-01-02 07:59:00,
202326266462,20232626,217,2,73,146,2023-01-02 19:33:00,
202326266463,20232626,216,3,162,486,2023-01-02 19:33:00,
202326276464,20232627,1010,1,159,159,2023-01-02 08:07:00,
202326276465,20232627,1009,3,466,1398,2023-01-02 08:07:00,
202326286466,20232628,2287,2,142,284,2023-01-02 14:31:00,
202326296467,20232629,387,3,375,1125,2023-01-02 12:29:00,
202326296468,20232629,386,4,179,716,2023-01-02 12:29:00,
202326306469,20232630,1810,1,296,296,2023-01-02 20:34:00,
202326306470,20232630,1811,2,300,600,2023-01-02 20:34:00,
202326306471,20232630,1812,5,188,940,2023-01-02 20:34:00,
202326306472,20232630,1814,1,215,215,2023-01-02 20:34:00,
202326306473,20232630,1813,3,230,690,2023-01-02 20:34:00,
202326316474,20232631,3676,4,232,928,2023-01-02 08:56:00,
202326326475,20232632,255,4,88,352,2023-01-02 09:37:00,
202326336476,20232633,404,5,280,1400,2023-01-02 14:50:00,
202326346477,20232634,554,2,437,874,2023-01-02 13:16:00,
202326346478,20232634,555,2,209,418,2023-01-02 13:16:00,
202326356479,20232635,2038,3,160,480,2023-01-02 12:57:00,
202326356480,20232635,2039,4,239,956,2023-01-02 12:57:00,
202326366481,20232636,1668,4,45,180,2023-01-02 09:53:00,
202326366482,20232636,1665,3,81,243,2023-01-02 09:53:00,
202326366483,20232636,1666,4,242,968,2023-01-02 09:53:00,
202326366484,20232636,1669,2,397,794,2023-01-02 09:53:00,
202326366485,20232636,1667,5,94,470,2023-01-02 09:53:00,
202326376486,20232637,3668,1,197,197,2023-01-02 09:50:00,
202326376487,20232637,3666,5,144,720,2023-01-02 09:50:00,
202326376488,20232637,3667,5,163,815,2023-01-02 09:50:00,
202326376489,20232637,3669,4,148,592,2023-01-02 09:50:00,
202326386490,20232638,339,1,235,235,2023-01-02 13:39:00,
202326386491,20232638,338,5,543,2715,2023-01-02 13:39:00,
202326386492,20232638,341,4,696,2784,2023-01-02 13:39:00,
202326386493,20232638,340,1,149,149,2023-01-02 13:39:00,
202326396494,20232639,1824,4,229,916,2023-01-02 20:19:00,
202326396495,20232639,1825,2,391,782,2023-01-02 20:19:00,
202326396496,20232639,1826,3,108,324,2023-01-02 20:19:00,
202326406497,20232640,4673,2,79,158,2023-01-02 14:16:00,
202326406498,20232640,4672,2,60,120,2023-01-02 14:16:00,
202326416499,20232641,3050,5,651,3255,2023-01-02 09:04:00,
202326416500,20232641,3051,4,613,2452,2023-01-02 09:04:00,
