DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20232601,20232601,38,Delivered,24 minutes,89684,2023-01-03 13:40:00,2023-01-02 08:40:00,
20232602,20232602,18,Delivered,42 minutes,17223,2023-01-03 17:31:00,2023-01-02 14:31:00,
20232603,20232603,5,Delivered,13 minutes,95806,2023-01-02 11:08:00,2023-01-02 08:08:00,
20232604,20232604,16,Returned,23 minutes,48142,2023-01-03 14:30:00,2023-01-02 09:30:00,
20232605,20232605,6,Delivered,29 minutes,18603,2023-01-03 11:48:00,2023-01-02 08:48:00,
20232606,20232606,40,Delivered,40 minutes,3918,2023-01-04 05:08:00,2023-01-02 07:08:00,
20232607,20232607,13,Delivered,49 minutes,81300,2023-01-03 04:50:00,2023-01-02 07:50:00,
20232608,20232608,12,Delivered,10 minutes,60324,2023-01-04 16:55:00,2023-01-02 19:55:00,
20232609,20232609,2,Delivered,24 minutes,56938,2023-01-02 11:55:00,2023-01-02 07:55:00,
20232610,20232610,20,Delivered,8 minutes,57215,2023-01-03 16:49:00,2023-01-02 08:49:00,
20232611,20232611,11,Delivered,52 minutes,57057,2023-01-03 12:09:00,2023-01-02 08:09:00,
20232612,20232612,36,Delivered,35 minutes,15511,2023-01-02 22:26:00,2023-01-02 09:26:00,
20232613,20232613,31,Failed,28 minutes,16009,2023-01-03 06:05:00,2023-01-02 08:05:00,
20232614,20232614,29,Delivered,23 minutes,15257,2023-01-03 21:27:00,2023-01-02 08:27:00,
20232615,20232615,35,Delivered,9 minutes,78340,2023-01-04 00:26:00,2023-01-02 12:26:00,
20232616,20232616,31,Delivered,24 minutes,26314,2023-01-04 08:45:00,2023-01-02 12:45:00,
20232617,20232617,25,Delivered,46 minutes,82408,2023-01-04 07:08:00,2023-01-02 14:08:00,
20232618,20232618,26,Delivered,46 minutes,88225,2023-01-03 16:22:00,2023-01-02 09:22:00,
20232619,20232619,21,Delivered,18 minutes,930,2023-01-04 12:36:00,2023-01-02 12:36:00,
20232620,20232620,26,Delivered,16 minutes,49610,2023-01-02 13:11:00,2023-01-02 09:11:00,
20232621,20232621,13,Delivered,48 minutes,63741,2023-01-03 21:08:00,2023-01-02 07:08:00,
20232622,20232622,27,Delivered,29 minutes,88450,2023-01-04 07:56:00,2023-01-02 07:56:00,
20232623,20232623,22,Delivered,5 minutes,59231,2023-01-03 15:28:00,2023-01-02 08:28:00,
20232624,20232624,17,Delivered,18 minutes,43246,2023-01-03 09:45:00,2023-01-02 09:45:00,
20232625,20232625,24,Delivered,25 minutes,32644,2023-01-04 02:59:00,2023-01-02 07:59:00,
20232626,20232626,1,Delivered,25 minutes,72430,2023-01-03 06:33:00,2023-01-02 19:33:00,
20232627,20232627,12,Delivered,51 minutes,10426,2023-01-03 16:07:00,2023-01-02 08:07:00,
20232628,20232628,36,Delivered,52 minutes,9750,2023-01-02 20:31:00,2023-01-02 14:31:00,
20232629,20232629,17,Delivered,27 minutes,51016,2023-01-04 01:29:00,2023-01-02 12:29:00,
20232630,20232630,18,Delivered,15 minutes,28817,2023-01-04 00:34:00,2023-01-02 20:34:00,
20232631,20232631,8,Delivered,46 minutes,86951,2023-01-03 18:56:00,2023-01-02 08:56:00,
20232632,20232632,4,Delivered,60 minutes,41049,2023-01-04 00:37:00,2023-01-02 09:37:00,
20232633,20232633,4,Delivered,10 minutes,91718,2023-01-03 09:50:00,2023-01-02 14:50:00,
20232634,20232634,39,Delivered,5 minutes,80063,2023-01-03 08:16:00,2023-01-02 13:16:00,
20232635,20232635,3,Delivered,12 minutes,58981,2023-01-02 22:57:00,2023-01-02 12:57:00,
20232636,20232636,16,Delivered,47 minutes,26911,2023-01-02 13:53:00,2023-01-02 09:53:00,
