DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023901,2023901,14,Delivered,30 minutes,16806,2023-01-01 20:55:00,2023-01-01 14:55:00,
2023902,2023902,2,Delivered,13 minutes,7173,2023-01-03 02:27:00,2023-01-01 08:27:00,
2023903,2023903,11,Delivered,7 minutes,47326,2023-01-01 18:50:00,2023-01-01 08:50:00,
2023904,2023904,11,Delivered,54 minutes,82295,2023-01-01 17:49:00,2023-01-01 08:49:00,
2023905,2023905,38,Delivered,26 minutes,38006,2023-01-01 22:46:00,2023-01-01 07:46:00,
2023906,2023906,5,Delivered,5 minutes,26267,2023-01-01 23:16:00,2023-01-01 14:16:00,
2023907,2023907,28,Delivered,36 minutes,11799,2023-01-01 11:04:00,2023-01-01 09:04:00,
2023908,2023908,32,Delivered,48 minutes,28667,2023-01-03 09:10:00,2023-01-01 09:10:00,
2023909,2023909,9,Delivered,46 minutes,4576,2023-01-02 17:23:00,2023-01-01 08:23:00,
2023910,2023910,4,Abandoned,43 minutes,94750,2023-01-02 02:19:00,2023-01-01 08:19:00,
2023911,2023911,16,Delivered,59 minutes,64779,2023-01-01 09:25:00,2023-01-01 07:25:00,
2023912,2023912,38,Delivered,23 minutes,31358,2023-01-02 06:01:00,2023-01-01 14:01:00,
2023913,2023913,17,Delivered,35 minutes,39385,2023-01-02 03:37:00,2023-01-01 13:37:00,
2023914,2023914,35,Delivered,25 minutes,20886,2023-01-02 03:09:00,2023-01-01 07:09:00,
2023915,2023915,7,Delivered,55 minutes,69893,2023-01-02 01:24:00,2023-01-01 09:24:00,
2023916,2023916,20,Delivered,22 minutes,45696,2023-01-02 10:17:00,2023-01-01 09:17:00,
2023917,2023917,30,Delivered,6 minutes,51236,2023-01-02 20:46:00,2023-01-01 08:46:00,
2023918,2023918,17,Delivered,21 minutes,93891,2023-01-02 10:54:00,2023-01-01 07:54:00,
2023919,2023919,23,Delivered,10 minutes,7467,2023-01-02 18:48:00,2023-01-01 19:48:00,
2023920,2023920,35,Delivered,48 minutes,20455,2023-01-02 14:05:00,2023-01-01 12:05:00,
2023921,2023921,9,Delivered,18 minutes,57092,2023-01-02 16:47:00,2023-01-01 09:47:00,
2023922,2023922,17,Delivered,60 minutes,76734,2023-01-02 16:25:00,2023-01-01 13:25:00,
2023923,2023923,25,Abandoned,14 minutes,24751,2023-01-02 14:20:00,2023-01-01 13:20:00,
2023924,2023924,13,Delivered,33 minutes,44358,2023-01-02 22:48:00,2023-01-01 12:48:00,
2023925,2023925,16,Delivered,24 minutes,43394,2023-01-03 01:09:00,2023-01-01 07:09:00,
2023926,2023926,6,Delivered,14 minutes,68232,2023-01-02 23:52:00,2023-01-01 08:52:00,
2023927,2023927,13,Delivered,17 minutes,61877,2023-01-03 07:23:00,2023-01-01 08:23:00,
2023928,2023928,36,Delivered,50 minutes,90939,2023-01-01 17:26:00,2023-01-01 08:26:00,
2023929,2023929,32,Delivered,15 minutes,60557,2023-01-02 18:20:00,2023-01-01 07:20:00,
2023930,2023930,8,Delivered,47 minutes,46218,2023-01-02 23:03:00,2023-01-01 08:03:00,
2023931,2023931,37,Delivered,28 minutes,17276,2023-01-01 16:32:00,2023-01-01 12:32:00,
2023932,2023932,37,Delivered,35 minutes,44982,2023-01-02 13:53:00,2023-01-01 13:53:00,
2023933,2023933,39,Delivered,58 minutes,36725,2023-01-03 11:53:00,2023-01-01 14:53:00,
2023934,2023934,13,Delivered,7 minutes,85817,2023-01-03 08:19:00,2023-01-01 09:19:00,
2023935,2023935,16,Delivered,29 minutes,59769,2023-01-01 22:26:00,2023-01-01 07:26:00,
2023936,2023936,3,Delivered,45 minutes,63872,2023-01-01 14:59:00,2023-01-01 08:59:00,
2023937,2023937,37,Delivered,57 minutes,12404,2023-01-02 19:33:00,2023-01-01 08:33:00,
2023938,2023938,13,Delivered,56 minutes,5175,2023-01-01 16:48:00,2023-01-01 07:48:00,
2023939,2023939,24,Delivered,5 minutes,6954,2023-01-02 13:31:00,2023-01-01 07:31:00,
2023940,2023940,13,Delivered,54 minutes,92990,2023-01-02 19:28:00,2023-01-01 13:28:00,
2023941,2023941,22,Delivered,23 minutes,10210,2023-01-01 20:47:00,2023-01-01 07:47:00,
2023942,2023942,4,Delivered,10 minutes,21325,2023-01-02 13:34:00,2023-01-01 14:34:00,
2023943,2023943,23,Delivered,22 minutes,23280,2023-01-02 12:15:00,2023-01-01 08:15:00,
2023944,2023944,31,Delivered,53 minutes,13346,2023-01-03 01:23:00,2023-01-01 07:23:00,
2023945,2023945,18,Delivered,46 minutes,79050,2023-01-01 18:40:00,2023-01-01 12:40:00,
