OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
2023901,16806,404,2023-01-01 14:55:00,4531,Delivered,Credit Card,2023-01-01 14:55:00,
2023902,7173,713,2023-01-01 08:27:00,2890,Delivered,Credit Card,2023-01-01 08:27:00,
2023903,47326,1363,2023-01-01 08:50:00,2200,Delivered,Credit Card,2023-01-01 08:50:00,
2023904,82295,361,2023-01-01 08:49:00,696,Delivered,Credit Card,2023-01-01 08:49:00,
2023905,38006,1266,2023-01-01 07:46:00,1407,Delivered,Credit Card,2023-01-01 07:46:00,
2023906,26267,1557,2023-01-01 14:16:00,346,Delivered,Credit Card,2023-01-01 14:16:00,
2023907,11799,603,2023-01-01 09:04:00,1637,Delivered,UPI,2023-01-01 09:04:00,
2023908,28667,923,2023-01-01 09:10:00,1040,Delivered,UPI,2023-01-01 09:10:00,
2023909,4576,151,2023-01-01 08:23:00,2055,Delivered,UPI,2023-01-01 08:23:00,
2023910,94750,473,2023-01-01 08:19:00,605,Delivered,UPI,2023-01-01 08:19:00,
2023911,64779,1255,2023-01-01 07:25:00,5831,Delivered,UPI,2023-01-01 07:25:00,
2023912,31358,371,2023-01-01 14:01:00,2765,Delivered,Credit Card,2023-01-01 14:01:00,
2023913,39385,1308,2023-01-01 13:37:00,1581,Delivered,Credit Card,2023-01-01 13:37:00,
2023914,20886,1154,2023-01-01 07:09:00,318,Delivered,Credit Card,2023-01-01 07:09:00,
2023915,69893,368,2023-01-01 09:24:00,5177,Delivered,UPI,2023-01-01 09:24:00,
2023916,45696,197,2023-01-01 09:17:00,368,Delivered,UPI,2023-01-01 09:17:00,
2023917,51236,1033,2023-01-01 08:46:00,2095,Delivered,UPI,2023-01-01 08:46:00,
2023918,93891,1230,2023-01-01 07:54:00,995,Delivered,Credit Card,2023-01-01 07:54:00,
2023919,7467,569,2023-01-01 19:48:00,2985,Delivered,Credit Card,2023-01-01 19:48:00,
2023920,20455,1799,2023-01-01 12:05:00,3389,Delivered,Credit Card,2023-01-01 12:05:00,
2023921,57092,1662,2023-01-01 09:47:00,780,Returned,Wallet,2023-01-01 09:47:00,
2023922,76734,260,2023-01-01 13:25:00,1889,Abandoned,Credit Card,2023-01-01 13:25:00,
2023923,24751,1173,2023-01-01 13:20:00,1530,Delivered,Credit Card,2023-01-01 13:20:00,
2023924,44358,125,2023-01-01 12:48:00,1281,Delivered,Credit Card,2023-01-01 12:48:00,
2023925,43394,1684,2023-01-01 07:09:00,408,Delivered,UPI,2023-01-01 07:09:00,
2023926,68232,1571,2023-01-01 08:52:00,444,Delivered,UPI,2023-01-01 08:52:00,
2023927,61877,487,2023-01-01 08:23:00,650,Delivered,Credit Card,2023-01-01 08:23:00,
2023928,90939,792,2023-01-01 08:26:00,568,Delivered,Wallet,2023-01-01 08:26:00,
2023929,60557,1596,2023-01-01 07:20:00,592,Delivered,Wallet,2023-01-01 07:20:00,
2023930,46218,375,2023-01-01 08:03:00,1812,Delivered,Wallet,2023-01-01 08:03:00,
2023931,17276,1167,2023-01-01 12:32:00,2315,Delivered,UPI,2023-01-01 12:32:00,
2023932,44982,1216,2023-01-01 13:53:00,871,Delivered,Credit Card,2023-01-01 13:53:00,
2023933,36725,1223,2023-01-01 14:53:00,306,Delivered,UPI,2023-01-01 14:53:00,
2023934,85817,130,2023-01-01 09:19:00,684,Delivered,UPI,2023-01-01 09:19:00,
2023935,59769,1046,2023-01-01 07:26:00,557,Delivered,Credit Card,2023-01-01 07:26:00,
2023936,63872,1739,2023-01-01 08:59:00,2255,Canceled,Credit Card,2023-01-01 08:59:00,
2023937,12404,1332,2023-01-01 08:33:00,1575,Delivered,Credit Card,2023-01-01 08:33:00,
2023938,5175,1068,2023-01-01 07:48:00,3556,Delivered,Credit Card,2023-01-01 07:48:00,
2023939,6954,618,2023-01-01 07:31:00,2023,Delivered,UPI,2023-01-01 07:31:00,
2023940,92990,1042,2023-01-01 13:28:00,7286,Delivered,Credit Card,2023-01-01 13:28:00,
2023941,10210,112,2023-01-01 07:47:00,3301,Delivered,Credit Card,2023-01-01 07:47:00,
2023942,21325,373,2023-01-01 14:34:00,2360,Delivered,Credit Card,2023-01-01 14:34:00,
2023943,23280,1098,2023-01-01 08:15:00,203,Delivered,UPI,2023-01-01 08:15:00,
2023944,13346,1381,2023-01-01 07:23:00,565,Delivered,Credit Card,2023-01-01 07:23:00,
2023945,79050,1440,2023-01-01 12:40:00,1400,Delivered,Credit Card,2023-01-01 12:40:00,
2023946,77793,1683,2023-01-01 09:40:00,1651,Delivered,Credit Card,2023-01-01 09:40:00,
2023947,3543,797,2023-01-01 07:19:00,3936,Delivered,Credit Card,2023-01-01 07:19:00,
2023948,54617,677,2023-01-01 08:51:00,1589,Delivered,Credit Card,2023-01-01 08:51:00,
2023949,12183,686,2023-01-01 07:06:00,2423,Delivered,UPI,2023-01-01 07:06:00,
2023950,34411,1679,2023-01-01 20:02:00,993,Delivered,Wallet,2023-01-01 20:02:00,
2023951,12464,1653,2023-01-01 07:22:00,2616,Delivered,Wallet,2023-01-01 07:22:00,
2023952,7214,54,2023-01-01 13:15:00,2644,Delivered,Credit Card,2023-01-01 13:15:00,
2023953,35473,485,2023-01-01 09:23:00,2022,Delivered,UPI,2023-01-01 09:23:00,
2023954,74577,866,2023-01-01 09:19:00,2045,Delivered,Credit Card,2023-01-01 09:19:00,
2023955,38137,1666,2023-01-01 12:35:00,2195,Failed,Credit Card,2023-01-01 12:35:00,
2023956,1544,1100,2023-01-01 09:27:00,720,Delivered,UPI,2023-01-01 09:27:00,
2023957,48937,1391,2023-01-01 07:55:00,402,Delivered,UPI,2023-01-01 07:55:00,
2023958,97679,1570,2023-01-01 12:24:00,189,Delivered,Credit Card,2023-01-01 12:24:00,
2023959,79283,1009,2023-01-01 07:36:00,128,Delivered,UPI,2023-01-01 07:36:00,
2023960,38285,105,2023-01-01 07:50:00,792,Delivered,Credit Card,2023-01-01 07:50:00,
2023961,24044,1106,2023-01-01 07:14:00,316,Delivered,Credit Card,2023-01-01 07:14:00,
2023962,15329,915,2023-01-01 13:09:00,4408,Delivered,UPI,2023-01-01 13:09:00,
2023963,80171,958,2023-01-01 08:14:00,399,Delivered,Credit Card,2023-01-01 08:14:00,
2023964,47442,411,2023-01-01 14:58:00,2854,Delivered,Credit Card,2023-01-01 14:58:00,
2023965,76244,1060,2023-01-01 14:02:00,648,Delivered,Credit Card,2023-01-01 14:02:00,
2023966,45587,654,2023-01-01 08:12:00,696,Delivered,Credit Card,2023-01-01 08:12:00,
2023967,93466,1287,2023-01-01 09:18:00,3260,Delivered,Credit Card,2023-01-01 09:18:00,
2023968,57724,1154,2023-01-01 07:29:00,106,Delivered,UPI,2023-01-01 07:29:00,
2023969,6256,1175,2023-01-01 09:58:00,1075,Delivered,Credit Card,2023-01-01 09:58:00,
2023970,92552,1011,2023-01-01 09:28:00,628,Delivered,UPI,2023-01-01 09:28:00,
2023971,45642,355,2023-01-01 08:33:00,795,Delivered,UPI,2023-01-01 08:33:00,
2023972,65669,174,2023-01-01 07:26:00,872,Delivered,Credit Card,2023-01-01 07:26:00,
2023973,3648,1594,2023-01-01 12:57:00,197,Delivered,Credit Card,2023-01-01 12:57:00,
2023974,56130,1301,2023-01-01 09:21:00,1482,Delivered,Credit Card,2023-01-01 09:21:00,
2023975,64619,368,2023-01-01 07:11:00,4111,Delivered,Credit Card,2023-01-01 07:11:00,
2023976,689,1169,2023-01-01 09:45:00,678,Delivered,UPI,2023-01-01 09:45:00,
2023977,71160,1495,2023-01-01 14:36:00,1286,Delivered,UPI,2023-01-01 14:36:00,
2023978,59223,1191,2023-01-01 08:25:00,2105,Returned,UPI,2023-01-01 08:25:00,
