OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,Status,PaymentMethod,CreatedDate,ModifiedDate
20234101,55194,1212,2023-01-03 08:07:00,885,Delivered,Credit Card,2023-01-03 08:07:00,
20234102,42067,519,2023-01-03 08:17:00,1689,Delivered,Debit Card,2023-01-03 08:17:00,
20234103,19452,1702,2023-01-03 09:17:00,1175,Delivered,UPI,2023-01-03 09:17:00,
20234104,89783,1059,2023-01-03 08:49:00,2508,Delivered,UPI,2023-01-03 08:49:00,
20234105,49291,1606,2023-01-03 09:29:00,536,Canceled,UPI,2023-01-03 09:29:00,
20234106,83010,588,2023-01-03 08:58:00,1534,Delivered,Credit Card,2023-01-03 08:58:00,
20234107,32555,1499,2023-01-03 08:35:00,2184,Delivered,Credit Card,2023-01-03 08:35:00,
20234108,341,1165,2023-01-03 09:17:00,1169,Delivered,Credit Card,2023-01-03 09:17:00,
20234109,602,998,2023-01-03 09:47:00,644,Delivered,UPI,2023-01-03 09:47:00,
20234110,41289,780,2023-01-03 08:27:00,1801,Delivered,Credit Card,2023-01-03 08:27:00,
20234111,34976,545,2023-01-03 12:24:00,1544,Delivered,Credit Card,2023-01-03 12:24:00,
20234112,66295,978,2023-01-03 07:13:00,908,Delivered,UPI,2023-01-03 07:13:00,
20234113,37339,1036,2023-01-03 07:42:00,2457,Delivered,UPI,2023-01-03 07:42:00,
20234114,4015,348,2023-01-03 09:33:00,824,Delivered,Credit Card,2023-01-03 09:33:00,
20234115,9790,121,2023-01-03 07:21:00,1409,Delivered,Credit Card,2023-01-03 07:21:00,
20234116,16556,842,2023-01-03 19:04:00,1623,Delivered,Credit Card,2023-01-03 19:04:00,
20234117,62029,926,2023-01-03 08:48:00,2543,Delivered,Credit Card,2023-01-03 08:48:00,
20234118,14584,541,2023-01-03 19:49:00,1402,Delivered,Credit Card,2023-01-03 19:49:00,
20234119,36136,512,2023-01-03 09:27:00,8525,Delivered,Credit Card,2023-01-03 09:27:00,
20234120,18147,1169,2023-01-03 19:13:00,678,Delivered,Credit Card,2023-01-03 19:13:00,
20234121,59133,1244,2023-01-03 08:38:00,2091,Delivered,UPI,2023-01-03 08:38:00,
20234122,32558,862,2023-01-03 07:54:00,2338,Delivered,Credit Card,2023-01-03 07:54:00,
20234123,42106,1233,2023-01-03 09:21:00,1334,Delivered,Credit Card,2023-01-03 09:21:00,
20234124,37115,83,2023-01-03 08:18:00,2948,Delivered,Credit Card,2023-01-03 08:18:00,
20234125,95435,249,2023-01-03 14:19:00,1028,Delivered,Credit Card,2023-01-03 14:19:00,
20234126,50400,1325,2023-01-03 07:50:00,652,Delivered,Debit Card,2023-01-03 07:50:00,
20234127,2370,1688,2023-01-03 09:02:00,540,Delivered,Credit Card,2023-01-03 09:02:00,
20234128,7496,521,2023-01-03 12:17:00,1206,Delivered,Wallet,2023-01-03 12:17:00,
20234129,93618,1531,2023-01-03 14:06:00,1334,Delivered,Credit Card,2023-01-03 14:06:00,
20234130,9690,1775,2023-01-03 12:19:00,1938,Canceled,UPI,2023-01-03 12:19:00,
20234131,76464,695,2023-01-03 09:13:00,566,Delivered,UPI,2023-01-03 09:13:00,
20234132,13030,1009,2023-01-03 09:22:00,640,Delivered,Wallet,2023-01-03 09:22:00,
20234133,47657,457,2023-01-03 09:17:00,940,Delivered,Credit Card,2023-01-03 09:17:00,
20234134,48751,993,2023-01-03 07:56:00,1381,Delivered,Credit Card,2023-01-03 07:56:00,
20234135,32357,444,2023-01-03 07:18:00,6758,Delivered,UPI,2023-01-03 07:18:00,
20234136,15691,786,2023-01-03 09:12:00,1741,Delivered,Wallet,2023-01-03 09:12:00,
20234137,51621,982,2023-01-03 08:48:00,4060,Delivered,Credit Card,2023-01-03 08:48:00,
20234138,15834,1548,2023-01-03 19:25:00,655,Delivered,Credit Card,2023-01-03 19:25:00,
20234139,16647,1334,2023-01-03 07:11:00,420,Delivered,Credit Card,2023-01-03 07:11:00,
20234140,97925,20,2023-01-03 19:37:00,2990,Delivered,Wallet,2023-01-03 19:37:00,
20234141,37916,1531,2023-01-03 19:30:00,270,Delivered,UPI,2023-01-03 19:30:00,
20234142,68283,319,2023-01-03 09:37:00,7206,Delivered,UPI,2023-01-03 09:37:00,
20234143,90447,654,2023-01-03 08:23:00,522,Delivered,Credit Card,2023-01-03 08:23:00,
20234144,49426,1202,2023-01-03 09:06:00,1218,Delivered,Credit Card,2023-01-03 09:06:00,
20234145,65794,1382,2023-01-03 08:55:00,1137,Delivered,UPI,2023-01-03 08:55:00,
20234146,51400,111,2023-01-03 20:41:00,1310,Delivered,Credit Card,2023-01-03 20:41:00,
20234147,21044,121,2023-01-03 12:55:00,3427,Delivered,UPI,2023-01-03 12:55:00,
20234148,32238,679,2023-01-03 12:13:00,2684,Failed,UPI,2023-01-03 12:13:00,
20234149,295,1264,2023-01-03 08:19:00,4054,Delivered,Credit Card,2023-01-03 08:19:00,
20234150,29565,1692,2023-01-03 13:52:00,4071,Delivered,Debit Card,2023-01-03 13:52:00,
20234151,98331,576,2023-01-03 07:44:00,5008,Delivered,UPI,2023-01-03 07:44:00,
20234152,56026,46,2023-01-03 13:18:00,3425,Delivered,Credit Card,2023-01-03 13:18:00,
20234153,6034,604,2023-01-03 13:53:00,2717,Delivered,Credit Card,2023-01-03 13:53:00,
20234154,90606,745,2023-01-03 09:53:00,4666,Delivered,UPI,2023-01-03 09:53:00,
20234155,54399,758,2023-01-03 09:53:00,3964,Delivered,UPI,2023-01-03 09:53:00,
20234156,76748,597,2023-01-03 07:58:00,4724,Delivered,Credit Card,2023-01-03 07:58:00,
20234157,47833,606,2023-01-03 07:48:00,1098,Delivered,Credit Card,2023-01-03 07:48:00,
20234158,80122,381,2023-01-03 07:21:00,811,Delivered,UPI,2023-01-03 07:21:00,
20234159,41890,1233,2023-01-03 08:15:00,1961,Delivered,Wallet,2023-01-03 08:15:00,
20234160,553,331,2023-01-03 08:44:00,1681,Delivered,Wallet,2023-01-03 08:44:00,
20234161,57134,1361,2023-01-03 08:38:00,1192,Delivered,UPI,2023-01-03 08:38:00,
20234162,31162,911,2023-01-03 09:01:00,1308,Delivered,UPI,2023-01-03 09:01:00,
20234163,65897,1085,2023-01-03 07:48:00,4828,Delivered,UPI,2023-01-03 07:48:00,
20234164,44294,1056,2023-01-03 07:33:00,1432,Delivered,Credit Card,2023-01-03 07:33:00,
20234165,69888,14,2023-01-03 14:38:00,777,Delivered,Wallet,2023-01-03 14:38:00,
20234166,1595,725,2023-01-03 07:12:00,408,Delivered,Credit Card,2023-01-03 07:12:00,
20234167,56813,292,2023-01-03 08:02:00,1314,Delivered,UPI,2023-01-03 08:02:00,
20234168,76690,11,2023-01-03 08:22:00,1770,Delivered,UPI,2023-01-03 08:22:00,
20234169,77693,1522,2023-01-03 08:47:00,1755,Delivered,UPI,2023-01-03 08:47:00,
20234170,61135,1202,2023-01-03 08:05:00,2583,Delivered,Credit Card,2023-01-03 08:05:00,
20234171,83320,1268,2023-01-03 07:06:00,3272,Canceled,UPI,2023-01-03 07:06:00,
20234172,85831,1451,2023-01-03 12:21:00,260,Delivered,Credit Card,2023-01-03 12:21:00,
20234173,35288,1530,2023-01-03 07:04:00,2236,Delivered,Credit Card,2023-01-03 07:04:00,
20234174,45719,1377,2023-01-03 08:22:00,4901,Delivered,UPI,2023-01-03 08:22:00,
20234175,94545,1492,2023-01-03 13:33:00,1557,Delivered,UPI,2023-01-03 13:33:00,
20234176,26835,1415,2023-01-03 13:10:00,360,Delivered,Credit Card,2023-01-03 13:10:00,
20234177,65731,919,2023-01-03 13:21:00,1677,Delivered,Credit Card,2023-01-03 13:21:00,
20234178,88452,477,2023-01-03 07:21:00,3392,Delivered,Credit Card,2023-01-03 07:21:00,
20234179,68852,187,2023-01-03 13:45:00,1539,Delivered,Credit Card,2023-01-03 13:45:00,
20234180,57300,1453,2023-01-03 08:05:00,1227,Delivered,Wallet,2023-01-03 08:05:00,
20234181,64764,1480,2023-01-03 08:22:00,5414,Delivered,UPI,2023-01-03 08:22:00,
20234182,12521,1304,2023-01-03 13:35:00,1228,Delivered,Credit Card,2023-01-03 13:35:00,
20234183,76965,15,2023-01-03 07:46:00,1198,Delivered,Credit Card,2023-01-03 07:46:00,
20234184,18970,639,2023-01-03 14:23:00,3697,Delivered,Credit Card,2023-01-03 14:23:00,
20234185,87415,613,2023-01-03 13:21:00,2339,Delivered,Credit Card,2023-01-03 13:21:00,
20234186,69817,174,2023-01-03 09:23:00,370,Delivered,UPI,2023-01-03 09:23:00,
20234187,3671,1712,2023-01-03 07:01:00,1557,Delivered,UPI,2023-01-03 07:01:00,
20234188,86996,1323,2023-01-03 09:19:00,141,Delivered,Wallet,2023-01-03 09:19:00,
20234189,75117,381,2023-01-03 09:38:00,644,Delivered,Wallet,2023-01-03 09:38:00,
20234190,51313,870,2023-01-03 07:24:00,669,Delivered,UPI,2023-01-03 07:24:00,
20234191,819,555,2023-01-03 09:58:00,4596,Abandoned,Credit Card,2023-01-03 09:58:00,
20234192,86544,372,2023-01-03 08:05:00,3130,Delivered,Credit Card,2023-01-03 08:05:00,
20234193,83397,1614,2023-01-03 09:11:00,1173,Delivered,UPI,2023-01-03 09:11:00,
20234194,59825,1629,2023-01-03 14:46:00,2338,Canceled,Credit Card,2023-01-03 14:46:00,
20234195,34813,6,2023-01-03 07:37:00,795,Delivered,Credit Card,2023-01-03 07:37:00,
20234196,36056,1313,2023-01-03 13:12:00,879,Delivered,Credit Card,2023-01-03 13:12:00,
20234197,72153,44,2023-01-03 20:40:00,2318,Delivered,Credit Card,2023-01-03 20:40:00,
20234198,53778,194,2023-01-03 09:31:00,1047,Delivered,Credit Card,2023-01-03 09:31:00,
20234199,35394,947,2023-01-03 08:39:00,994,Delivered,CoD,2023-01-03 08:39:00,
20234200,70749,1693,2023-01-03 20:55:00,1300,Canceled,Credit Card,2023-01-03 20:55:00,
