OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
2023410110204,20234101,3119,3,295,885,2023-01-03 08:07:00,
2023410210205,20234102,1325,3,186,558,2023-01-03 08:17:00,
2023410210206,20234102,1326,4,197,788,2023-01-03 08:17:00,
2023410210207,20234102,1328,3,43,129,2023-01-03 08:17:00,
2023410210208,20234102,1327,2,107,214,2023-01-03 08:17:00,
2023410310209,20234103,4407,5,235,1175,2023-01-03 09:17:00,
2023410410210,20234104,2753,3,266,798,2023-01-03 08:49:00,
2023410410211,20234104,2754,5,204,1020,2023-01-03 08:49:00,
2023410410212,20234104,2755,5,138,690,2023-01-03 08:49:00,
2023410510213,20234105,4160,4,134,536,2023-01-03 09:29:00,
2023410610214,20234106,1519,5,167,835,2023-01-03 08:58:00,
2023410610215,20234106,1520,1,240,240,2023-01-03 08:58:00,
2023410610216,20234106,1518,3,153,459,2023-01-03 08:58:00,
2023410710217,20234107,3899,3,343,1029,2023-01-03 08:35:00,
2023410710218,20234107,3901,3,255,765,2023-01-03 08:35:00,
2023410710219,20234107,3900,3,130,390,2023-01-03 08:35:00,
2023410810220,20234108,3011,3,131,393,2023-01-03 09:17:00,
2023410810221,20234108,3010,4,194,776,2023-01-03 09:17:00,
2023410910222,20234109,2615,1,96,96,2023-01-03 09:47:00,
2023410910223,20234109,2616,4,137,548,2023-01-03 09:47:00,
2023411010224,20234110,2028,5,152,760,2023-01-03 08:27:00,
2023411010225,20234110,2029,4,191,764,2023-01-03 08:27:00,
2023411010226,20234110,2030,1,277,277,2023-01-03 08:27:00,
2023411110227,20234111,1402,2,217,434,2023-01-03 12:24:00,
2023411110228,20234111,1403,5,222,1110,2023-01-03 12:24:00,
2023411210229,20234112,2567,4,227,908,2023-01-03 07:13:00,
2023411310230,20234113,2698,5,192,960,2023-01-03 07:42:00,
2023411310231,20234113,2697,4,238,952,2023-01-03 07:42:00,
2023411310232,20234113,2699,5,109,545,2023-01-03 07:42:00,
2023411410233,20234114,901,3,165,495,2023-01-03 09:33:00,
2023411410234,20234114,902,1,107,107,2023-01-03 09:33:00,
2023411410235,20234114,900,2,111,222,2023-01-03 09:33:00,
2023411510236,20234115,287,1,680,680,2023-01-03 07:21:00,
2023411510237,20234115,286,3,243,729,2023-01-03 07:21:00,
2023411610238,20234116,2194,3,166,498,2023-01-03 19:04:00,
2023411610239,20234116,2195,5,225,1125,2023-01-03 19:04:00,
2023411710240,20234117,2421,3,144,432,2023-01-03 08:48:00,
2023411710241,20234117,2417,5,161,805,2023-01-03 08:48:00,
2023411710242,20234117,2420,3,74,222,2023-01-03 08:48:00,
2023411710243,20234117,2419,4,190,760,2023-01-03 08:48:00,
2023411710244,20234117,2418,2,162,324,2023-01-03 08:48:00,
2023411810245,20234118,1393,2,116,232,2023-01-03 19:49:00,
2023411810246,20234118,1394,5,234,1170,2023-01-03 19:49:00,
2023411910247,20234119,1303,4,601,2404,2023-01-03 09:27:00,
2023411910248,20234119,1300,1,695,695,2023-01-03 09:27:00,
2023411910249,20234119,1302,5,594,2970,2023-01-03 09:27:00,
2023411910250,20234119,1301,4,614,2456,2023-01-03 09:27:00,
2023412010251,20234120,3018,3,226,678,2023-01-03 19:13:00,
2023412110252,20234121,3215,4,331,1324,2023-01-03 08:38:00,
2023412110253,20234121,3216,1,371,371,2023-01-03 08:38:00,
2023412110254,20234121,3217,4,99,396,2023-01-03 08:38:00,
2023412210255,20234122,2249,2,315,630,2023-01-03 07:54:00,
2023412210256,20234122,2248,1,237,237,2023-01-03 07:54:00,
2023412210257,20234122,2246,2,401,802,2023-01-03 07:54:00,
2023412210258,20234122,2247,1,669,669,2023-01-03 07:54:00,
2023412310259,20234123,3184,5,214,1070,2023-01-03 09:21:00,
2023412310260,20234123,3185,2,132,264,2023-01-03 09:21:00,
2023412410261,20234124,195,4,668,2672,2023-01-03 08:18:00,
2023412410262,20234124,194,2,138,276,2023-01-03 08:18:00,
2023412510263,20234125,628,2,228,456,2023-01-03 14:19:00,
2023412510264,20234125,627,2,175,350,2023-01-03 14:19:00,
2023412510265,20234125,626,2,111,222,2023-01-03 14:19:00,
2023412610266,20234126,3454,1,652,652,2023-01-03 07:50:00,
2023412710267,20234127,4368,4,135,540,2023-01-03 09:02:00,
2023412810268,20234128,1331,3,402,1206,2023-01-03 12:17:00,
2023412910269,20234129,3973,2,667,1334,2023-01-03 14:06:00,
2023413010270,20234130,4622,3,218,654,2023-01-03 12:19:00,
2023413010271,20234130,4621,2,332,664,2023-01-03 12:19:00,
2023413010272,20234130,4623,2,310,620,2023-01-03 12:19:00,
2023413110273,20234131,1826,1,108,108,2023-01-03 09:13:00,
2023413110274,20234131,1824,2,229,458,2023-01-03 09:13:00,
2023413210275,20234132,2636,5,128,640,2023-01-03 09:22:00,
2023413310276,20234133,1167,4,235,940,2023-01-03 09:17:00,
2023413410277,20234134,2607,4,174,696,2023-01-03 07:56:00,
2023413410278,20234134,2609,5,137,685,2023-01-03 07:56:00,
2023413510279,20234135,1127,5,561,2805,2023-01-03 07:18:00,
2023413510280,20234135,1125,2,540,1080,2023-01-03 07:18:00,
2023413510281,20234135,1128,5,445,2225,2023-01-03 07:18:00,
2023413510282,20234135,1126,2,97,194,2023-01-03 07:18:00,
2023413510283,20234135,1129,2,227,454,2023-01-03 07:18:00,
2023413610284,20234136,2038,5,160,800,2023-01-03 09:12:00,
2023413610285,20234136,2039,3,239,717,2023-01-03 09:12:00,
2023413610286,20234136,2040,2,112,224,2023-01-03 09:12:00,
2023413710287,20234137,2575,2,359,718,2023-01-03 08:48:00,
2023413710288,20234137,2572,5,289,1445,2023-01-03 08:48:00,
2023413710289,20234137,2574,3,148,444,2023-01-03 08:48:00,
2023413710290,20234137,2576,5,244,1220,2023-01-03 08:48:00,
2023413710291,20234137,2573,1,233,233,2023-01-03 08:48:00,
2023413810292,20234138,4019,5,131,655,2023-01-03 19:25:00,
2023413910293,20234139,3477,2,210,420,2023-01-03 07:11:00,
2023414010294,20234140,50,2,108,216,2023-01-03 19:37:00,
2023414010295,20234140,52,4,90,360,2023-01-03 19:37:00,
2023414010296,20234140,51,3,573,1719,2023-01-03 19:37:00,
2023414010297,20234140,49,5,139,695,2023-01-03 19:37:00,
2023414110298,20234141,3975,3,90,270,2023-01-03 19:30:00,
2023414210299,20234142,807,4,528,2112,2023-01-03 09:37:00,
2023414210300,20234142,806,2,182,364,2023-01-03 09:37:00,
2023414210301,20234142,808,3,674,2022,2023-01-03 09:37:00,
2023414210302,20234142,804,4,677,2708,2023-01-03 09:37:00,
2023414310303,20234143,1715,3,174,522,2023-01-03 08:23:00,
2023414410304,20234144,3097,2,231,462,2023-01-03 09:06:00,
2023414410305,20234144,3096,2,378,756,2023-01-03 09:06:00,
2023414510306,20234145,3602,3,162,486,2023-01-03 08:55:00,
2023414510307,20234145,3603,3,217,651,2023-01-03 08:55:00,
2023414610308,20234146,262,1,314,314,2023-01-03 20:41:00,
2023414610309,20234146,264,3,195,585,2023-01-03 20:41:00,
2023414610310,20234146,263,3,137,411,2023-01-03 20:41:00,
2023414710311,20234147,287,2,680,1360,2023-01-03 12:55:00,
2023414710312,20234147,285,2,669,1338,2023-01-03 12:55:00,
2023414710313,20234147,286,3,243,729,2023-01-03 12:55:00,
2023414810314,20234148,1773,4,671,2684,2023-01-03 12:13:00,
2023414910315,20234149,3272,5,346,1730,2023-01-03 08:19:00,
2023414910316,20234149,3273,5,329,1645,2023-01-03 08:19:00,
2023414910317,20234149,3274,1,160,160,2023-01-03 08:19:00,
2023414910318,20234149,3271,3,173,519,2023-01-03 08:19:00,
2023415010319,20234150,4378,4,218,872,2023-01-03 13:52:00,
2023415010320,20234150,4374,4,249,996,2023-01-03 13:52:00,
2023415010321,20234150,4377,3,171,513,2023-01-03 13:52:00,
2023415010322,20234150,4375,4,180,720,2023-01-03 13:52:00,
2023415010323,20234150,4376,5,194,970,2023-01-03 13:52:00,
2023415110324,20234151,1485,4,650,2600,2023-01-03 07:44:00,
2023415110325,20234151,1484,1,564,564,2023-01-03 07:44:00,
2023415110326,20234151,1483,4,461,1844,2023-01-03 07:44:00,
2023415210327,20234152,110,3,68,204,2023-01-03 13:18:00,
2023415210328,20234152,109,1,441,441,2023-01-03 13:18:00,
2023415210329,20234152,108,5,556,2780,2023-01-03 13:18:00,
2023415310330,20234153,1564,1,220,220,2023-01-03 13:53:00,
2023415310331,20234153,1568,4,238,952,2023-01-03 13:53:00,
2023415310332,20234153,1566,5,111,555,2023-01-03 13:53:00,
2023415310333,20234153,1565,2,120,240,2023-01-03 13:53:00,
2023415310334,20234153,1567,2,375,750,2023-01-03 13:53:00,
2023415410335,20234154,1930,4,692,2768,2023-01-03 09:53:00,
2023415410336,20234154,1927,4,187,748,2023-01-03 09:53:00,
2023415410337,20234154,1928,4,139,556,2023-01-03 09:53:00,
2023415410338,20234154,1929,2,297,594,2023-01-03 09:53:00,
2023415510339,20234155,1970,4,226,904,2023-01-03 09:53:00,
2023415510340,20234155,1969,5,612,3060,2023-01-03 09:53:00,
